"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"384198"	"World op 29th"	"Philadelphia"	"2001.07.05"	"3"	"Traldi, Matthew"	"Perelshteyn, Eugene"	"0-1"	2171	2436	NA	NA	NA	NA	"e2e4 e7e5 b1c3 g8f6 f2f4 d7d5 f4e5 f6e4 d2d3 e4c3 b2c3 f8e7 g1f3 e8g8 d3d4 f7f6 f1d3 f6e5 f3e5 b8d7 d3h7 g8h7 d1h5 h7g8 e5g6 c7c6 h5h8 g8f7 g6f8 e7h4 g2g3 d8e7 e1f2 d7f6 h8h4 f6g4 f2f1 e7e4 f8h7 e4h1 f1e2 h1g2 e2d1 g2f1 d1d2 c8f5"
"1227832"	"Norman OK Quads"	"Norman"	"2004.10.10"	"2"	"Graham, Shaun M"	"Strain, Milt"	"1-0"	1903	1600	NA	NA	NA	NA	"c2c4 e7e5 b1c3 f7f5 g2g3 g8f6 f1g2 f8e7 e2e4 f5f4 d2d4 f4g3 h2g3 e5d4 c3b5 b8c6 g1e2 d7d6 b5d4 c6e5 e2f4 e8f7 f4h3 c7c5 h3g5 f7g8 d4f5 h7h6 g5h3 c8e6 b2b3 e6f7 d1e2 d8c7 c1d2 a8b8 a1d1 g7g5 f2f4 f7h5 e2f1 h5d1 f4e5 d6e5 e1d1 b8d8 f5e3 g8f7 e3d5 c7c8 d2c3 c8g4 g2f3 g4g3 c3e1"
"633662"	"Baunatal op 8th"	"Baunatal"	"2002.08.10"	"4"	"Meijers, Viesturs"	"Gasthofer, Alexander"	"1/2-1/2"	2475	2301	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 g1f3 c8g4 h2h3 g4h5 c1e3 f8d6 c2c4 d5c4 f1c4 b8c6 e1g1 g8e7 b1c3 e8g8 a2a3 d8d7 c4e2 e7f5 d1d2 f8e8 a1d1 a7a6 d4d5 h5f3 e2f3 c6e5 f3e2 f5e3 d2e3 f7f5 e3d2 e8e7 b2b4 a8f8 d2c2 e5g6 e2d3 g6f4 f1e1 e7e1 d1e1 f8e8 e1d1 g7g6 d3f1 d7e7 g2g3 f4h5 c2d3 f5f4 g3g4 f4f3 d3f3 e7e5 f3h1 h5g3 h1g2 g3f1 d1d3 e5h2 g2h2 f1h2 g1g2 e8e1 d3e3 e1e3 f2e3 d6e5 c3e4 b7b5 e4c5 g8f7 c5a6 f7e7 a6c5 e7d6 e3e4 h7h6 a3a4 b5a4 c5a4 c7c6 d5c6 d6c6 a4c5 c6b5 c5d3 e5c7 e4e5 b5c4 e5e6 h2g4 h3g4 c7d8 d3e5 c4d5 e5g6 d5e6 g2f3 e6d5 f3f4 d8g5 f4f5 d5c4 g6e5 c4b4 e5f7 g5c1 f5g6 b4c4 f7h6 c4d5 h6f7 d5e6 g4g5 e6e7 f7e5 c1g5 g6g5"
"1031471"	"Asturias-ch"	"Oviedo"	"2004.??.??"	"11"	"Muniz Garcia, Jose Fermin"	"Alvarez Arguelles, Jonathan Borja"	"0-1"	NA	NA	NA	NA	NA	NA	"e2e4 d7d5 e4e5 c7c5 c2c3 c5c4 b2b3 b7b5 a2a4 b5a4 b3c4 d8c7 d2d4 d5c4 d1a4 b8c6 f1e2 c8d7 a4c4 e7e6 g1f3 a8c8 c4d3 g8e7 e1g1 e7g6 c1e3 f8e7 b1d2 e8g8 e3g5 e7g5 f3g5 h7h6 g5e4 g6f4 d3f3 f4e2 f3e2 c6e7 e4d6 c8b8 f1c1 b8b2 e2e1 b2b8 d2e4 d7c6 e4c5 b8d8 c1b1 e7c8 c5a6 c7e7 a6b8 c6a8 d6c8 d8c8 b8a6 e7d7 a6c5 d7c6 f2f3 c8c7 b1b3 c6e8 e1b1 a8d5 b3a3 e8e7 b1b4 f8c8 b4b2 g8h7 a3a5 h7h8 a5b5 e7g5 b2f2 c8e8 a1b1 e8c8 h2h4 g5e7 g1h2 c8f8 g2g4 f7f6 f3f4 c7c8 b1e1 f8f7 h2g3 c8f8 c5d3 d5c4 e5f6 g7f6 b5h5 c4d3 h5h6 h8g7 h6h5 f8c8 f2d2 d3g6 h5a5 e7d6 a5a1 f7c7 a1c1 d6d5 e1e3 g6e8 g4g5 f6g5 h4g5 g7g8 e3e5 d5b3 e5e3 e8c6 d2d3 c6d5 d3g6 c7g7 g6d3 b3b2 e3e1 b2g2 g3h4 g7h7 d3h7 g8h7 e1g1 g2e4 g1f1 h7g6 c1a1 c8h8 h4g4 e4g2"
"768839"	"Staufer op 15th"	"Schwaebisch Gmuend"	"2003.01.03"	"3"	"Schebler, Gerhard"	"Gebhardt, Uwe"	"1-0"	2474	2161	NA	NA	NA	NA	"d2d4 g7g6 e2e4 f8g7 b1c3 d7d6 f2f4 c7c6 g1f3 b7b5 f1d3 b8d7 e1g1 d7b6 h2h3 g8f6 d1e1 e8g8 a2a4 b5b4 c3e2 a7a5 e4e5 f6d5 g2g4 c6c5 d4c5 d6c5 f4f5 c8a6 d3a6 a8a6 e1h4 b6c4 e5e6 f7e6 f5g6 h7g6 c1h6 f8f7 f3g5 f7f1 a1f1 d5f6 h6g7 g8g7 f1f6 g7f6 h4f2"
"50816"	"CAN-ch U20"	"Quebec"	"2000.??.??"	"2"	"Gottlieb, Jonathan"	"Pescarus, Radu"	"1-0"	2126	NA	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 f1e2 e7e6 c1e3 f8e7 e1g1 e8g8 f2f4 d8c7 g2g4 b8c6 f4f5 c6e5 g1h1 g8h8 f1g1 b7b5 g4g5 f6g8 e2d3 b5b4 c3e2 e6f5 d4f5 c8f5 e4f5 c7c6 g1g2 a8c8 e2d4 c6b7 f5f6 e7d8 f6g7 h8g7 d4f5 g7h8 f5d6"
"114104"	"Goodricke op 11th"	"Kolkata"	"2000.02.06"	"1"	"Iordachescu, Viorel"	"Roeder, Mathias"	"1-0"	2560	2413	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1e3 e7e5 d4b3 c8e6 f2f4 e5f4 e3f4 b8c6 d1e2 f8e7 h2h3 f6d7 e1c1 c6e5 b3d4 a8c8 c3d5 e6d5 e4d5 g7g6 c1b1 e8g8 h3h4 e7f6 h4h5 e5c4 c2c3 d8b6 b1a1 d7e5 f4c1 f8e8 h5g6 h7g6 e2f2 b6d8 f2g3 f6g7 g3h3 c8c5 f1c4 c5c4 d1f1 d8c8 h3h7 g8f8 c1g5 e5g4 f1f7"
"75809"	"Oberwart op"	"Oberwart"	"2000.??.??"	"2"	"Unger, Eva"	"Lendwai, Reinhard"	"0-1"	NA	2361	NA	NA	NA	NA	"d2d4 g8f6 c2c4 e7e5 d4e5 f6g4 g1f3 f8c5 e2e3 b8c6 f1e2 e8g8 b1c3 f8e8 c3e4 c5f8 e1g1 g4e5 e4g5 e5f3 g5f3 d8f6 f3d4 f8c5 d4c6 d7c6 d1c2 c8f5 e2d3 f5d3 c2d3 a8d8 d3c2 e8e6 c1d2 c5d6 c4c5 d6e5 a1b1 f6h4 f2f4 e5f6 d2e1 h4h5 f1f3 h5d5 b2b3 e6e8 a2a4 d8d7 h2h3 h7h6 b1c1 d5d3 c2d3 d7d3 e3e4 f6d4 g1h2 d4e3 c1c4 e8d8 e1f2 e3f2 f3f2 d3b3 e4e5 a7a5 f4f5 b3b4 f2f4 b4c4 f4c4 d8d5 f5f6 d5e5 f6g7 g8g7 h2g3 g7f6 g3f4 e5e2 g2g4 e2b2 h3h4 b2b4 c4e4 b4e4 f4e4 f6e6 e4d4 b7b6 d4c4 e6e5"
"1425051"	"Budapest FS08 IM-A"	"Budapest"	"2005.08.06"	"1"	"Bors, Tamas"	"Laciner, Kerem"	"1/2-1/2"	2290	2179	NA	NA	NA	NA	"c2c4 g8f6 g2g3 g7g6 f1g2 d7d5 c4d5 f6d5 b1c3 d5c3 b2c3 f8g7 a1b1 b8d7 g1f3 e8g8 e1g1 d7b6 d1c2 c8d7 d2d3 d7a4 c2d2 a4c6 c3c4 e7e5 c4c5 b6d7 d2c2 d8e7 c1e3 d7f6 c2c4 a8d8 f1d1 f8e8 f3e1 c6g2 e1g2 c7c6 f2f3 d8d7 e3f2 e8d8 g2e3 f6d5 b1b3 d5e3 f2e3 g8h8 d1b1 f7f5 b3b4 d8f8 g1g2 h7h6 e3f2 h8h7"
"1124543"	"Oklahoma op g/60'"	"Oklahoma"	"2004.06.27"	"6"	"Van Deelen, Mike"	"Graham, Shaun M"	"0-1"	1530	1820	NA	NA	NA	NA	"d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f2f3 e8g8 c1e3 c7c5 d4d5 b8a6 d1d2 f8e8 g1e2 a6c7 e2c1 a7a6 f1e2 c8d7 g2g4 d8c8 h2h4 h7h5 g4h5 f6h5 h1g1 b7b5 f3f4 h5f6 e2d3 f6g4 a1b1 g4e3 d2e3 g7d4 e3g3 d4g1 g3g1 b5c4 d3e2 g8g7 h4h5 e8h8 f4f5 d7f5 e4f5 c8f5 h5g6 f7g6 e2c4 h8h3 c4d3 h3d3 c1d3 f5d3 b1d1 d3f5 d1d2 a8f8 d2e2 f8f7 g1e3 c7d5 c3d5 f5d5 e3c3 d5d4 c3a3 d4g1 e1d2 g1g5 d2d1 f7f1 d1c2 g5c1"
"1067837"	"RUS-ch U16"	"Dagomys"	"2004.04.??"	"?"	"Nurmukhanov, Timur"	"Makarov, Leonid"	"1/2-1/2"	2234	2036	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 b1d2 g8f6 e4e5 f6d7 f1d3 c7c5 c2c3 b8c6 g1e2 c5d4 c3d4 f7f6 e5f6 d8f6 d2f3 h7h6 e1g1 f8d6 e2g3 e8g8 c1e3 f8d8 g3h5 f6f7 f3h4 d7f8 f2f4 d6e7 d1g4 e6e5 f4f5 e7h4 g4h4 e5e4 d3e2 f8h7 g2g4 c8d7 h4g3 c6b4 a2a3 b4c2 a1c1 c2e3 g3e3 a8c8 h5f4 h7f8 g1g2 c8c1 f1c1 d7c6 b2b4 a7a6 e2a6 g7g6 a6e2 g6f5 c1f1 c6d7 f4h5 f7g6 g2h1 f5g4 h5f6 g8g7"
"1087970"	"Berlin Unicorn op"	"Berlin"	"2004.05.19"	"1"	"Grosse, Michael"	"Heinig, Wolfram"	"0-1"	NA	2308	NA	NA	NA	NA	"d2d4 g8f6 c1g5 c7c5 d4d5 d8b6 b1c3 b6b2 g5d2 b2b6 e2e4 d7d6 f2f4 b8d7 g1f3 b6c7 f1e2 a7a6 a2a4 g7g6 e1g1 f8g7 a1a3 e8g8 d1e1 c5c4 g1h1 c7c5 e1c1 a8b8 d2e3 c5c7 f3d4 d7c5 e2f3 c8d7 a4a5 b8c8 f4f5 b7b5 a5b6 c7b6 g2g4 b6b4 c1a1 b4b6 g4g5 f6e8 f1b1 b6d8 f3g4 e8c7 a1a2 c8b8 a2c4 b8b1 c3b1 c5e4 d4c6 d7c6 c4c6 c7b5 a3a6 b5d4 c6b7 e4c5 b7a7 c5a6 f5f6 d8b8 e3d4 b8b1 d4g1 e7f6 a7a6 f6f5 g4f3 g7d4"
"142093"	"Passau op 8th"	"Passau"	"2000.04.22"	"3"	"Otterstaetter, Stefan"	"Danner, Georg"	"0-1"	2457	2443	NA	NA	NA	NA	"d2d4 f7f5 g2g3 g7g6 f1g2 f8g7 g1h3 c7c5 d4d5 b8a6 e1g1 d7d6 h3f4 g8f6 b1c3 a6c7 e2e4 e8g8 e4f5 c8f5 h2h3 d8e8 f1e1 g6g5 f4e6 c7e6 d5e6 e8g6 e1e2 g6h5 d1f1 a8b8 a2a4 a7a6 a1a3 b7b5 a4b5 a6b5 a3a7 b5b4 c3d1 b4b3 d1e3 f5e6 a7e7 f8e8 g3g4 h5g6 e7e8 b8e8 f1d1 b3c2 d1d6 e6c4 e2d2 g7f8 d6c6 c4b3 c6f3 e8e4 f3f5 g6f5 g4f5 e4d4 g1f1 f8d6 f1e2 d6f4 g2c6 g8g7 c6f3 h7h5 d2d3 b3c4 e3c4 d4c4 b2b3 f4c1 b3c4 c1b2 d3d1 c2d1Q e2d1 g7f8 f3e2 f8e7 e2d3 e7d6 d1e2 d6e5 e2f3 b2c1 f3g3 c1f4 g3f3 f6d7 d3c2 e5d4 f5f6 h5h4"
"973843"	"Leuven op 15th"	"Leuven"	"2003.11.09"	"4"	"Aglave, Arnaud"	"Khonghaloos, Galeh"	"1-0"	2119	NA	NA	NA	NA	NA	"c2c4 e7e5 g2g3 b8c6 f1g2 f7f5 b1c3 g8f6 e2e3 f8b4 g1e2 e8g8 e1g1 d7d6 c3d5 a7a5 d2d4 a5a4 a2a3 b4a5 d1a4 c8d7 a4d1 e5e4 d5f6 d8f6 a1b1 c6e7 c4c5 c7c6 c5d6 f6d6 c1d2 a5d2 d1d2 e7d5 e2c3 d7e6 f2f3 d5c3 d2c3 e4f3 g2f3 e6d5 b1c1 f8e8 c3c5 d6c5 c1c5 d5f3 f1f3 g7g6 g1f2 e8e6 f2e2 a8d8 e2d3 h7h5 b2b4 d8a8 c5a5 a8a5 b4a5 e6d6 e3e4 f5e4 d3e4 d6e6 e4d3 g8g7 f3e3 e6e3 d3e3 g7f6 e3d3 g6g5 d3c4 f6e6 c4c5 e6d7 c5b6 d7c8 a5a6 b7a6 b6c6"
"1649861"	"South Wales op 3rd"	"Caerleon"	"2006.07.08"	"1.20"	"Klein, Gernot"	"Thomas, James M"	"1-0"	1994	1575	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 c1e3 f8g7 d1d2 c8d7 f2f3 b8c6 f1c4 e8g8 e1c1 a8c8 c4b3 c6e5 c1b1 a7a6 h2h4 h7h5 e3h6 g7h6 d2h6 b7b5 f3f4 e5c4 f4f5 f6g4 h6g5 g4f2 f5g6 f2d1 g6f7 g8h7 g5h5 h7g7 h1d1 f8f7 d1d3 f7f1 c3d1 c4e5 d3g3 d7g4 g3g4 e5g4 h5g4 g7h7 g4h5 h7g7 d4e6 g7f6 h5g5 f6f7 e6d8 f7e8 b1c1 c8d8 b3e6"
"2039650"	"Arctic Cup 3rd"	"Salekhard"	"2007.10.08"	"1"	"Matvienko, Ivan"	"Tan, Jonathan1"	"0-1"	2247	2138	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4d5 e6d5 f1d3 b8c6 a2a3 b4c3 b2c3 c6e7 d1f3 c7c6 g1e2 g8f6 e1g1 e8g8 c1g5 f6e4 d3e4 d5e4 f3e4 f7f6 g5d2 c8f5 e4f3 f5c2 c3c4 f8e8 d2c3 e7f5 a1c1 c2e4 f3h3 f5d6 c3a1 e4g2 g1g2 e8e2 h3f3 e2e8 d4d5 c6d5 f1g1 d8e7 g2f1 d6e4 f3f4 e4g5 f4g4 e7e4 g4d1 g5h3 f2f3 e4e3 g1g2 h3f4 g2d2 f4h3 f1g2 h3g1 f3f4 g1e2 c1c2 e3e4 g2h3 e4f3"
"28658"	"Chigorin Memorial 07th"	"St Petersburg"	"1999.11.03"	"2"	"Sorokina, Anastasia"	"Nikanorov, Andrej"	"0-1"	2162	2340	NA	NA	NA	NA	"e2e4 e7e5 f2f4 e5f4 g1f3 d7d5 e4d5 g8f6 f1c4 f6d5 e1g1 c8e6 c4d5 e6d5 f1e1 f8e7 b1c3 e8g8 c3d5 d8d5 d2d4 e7d6 b2b3 c7c5 c2c4 d5f5 d4d5 b8d7 c1b2 f8e8 d1d2 d7f6 d2c3 e8e1 a1e1 a8e8 e1e8 f6e8 c3e1 g8f8 h2h3 f7f6 g1h2 g7g5 e1a5 h7h5 a5e1 g5g4 h3g4 h5g4 f3d2 f4f3 h2g1 f5f4 g2f3 f4h2 g1f1 g4g3"
"1316959"	"Rheinland-ch MAT-II 28th"	"Trier"	"2005.??.??"	"8"	"Laux, Alexander"	"Becher, Helmut"	"1/2-1/2"	1690	2165	NA	NA	NA	NA	"d2d4 d7d5 g1f3 g8f6 e2e3 c8f5 f1d3 f5d3 d1d3 c7c6 b1d2 b8d7 e1g1 e7e6 f1e1 f8e7 c2c3 e8g8 e3e4 d5e4 d2e4 f6e4 e1e4 d7f6 e4h4 h7h6 f3e5 f6d7"
"329888"	"NED-ch56 sf"	"Leeuwarden"	"2001.02.10"	"1.1"	"Witt, Rob"	"Janssen, Ruud"	"0-1"	2293	2429	NA	NA	NA	NA	"d2d4 g8f6 c2c4 e7e6 g1f3 b7b6 g2g3 c8a6 d1a4 f8e7 b1c3 e8g8 f1g2 c7c6 e1g1 d7d5 c4d5 c6d5 c1f4 d8d7 a4c2 f8c8 f3e5 d7e8 f1c1 b8c6 e5c6 c8c6 a2a3 a8c8 c2d1 a6c4 b2b3 c4a6 f4d2 e8d7 b3b4 a6c4 d2g5 h7h6 g5f6 e7f6 f2f4 c4a6 d1d2 d7c7 c3a2 c6c2 d2e3 c7c4 c1c2 f6d4 c2c4 d4e3 g1f1 c8c4 a3a4 f7f5"
"458030"	"Bundesliga 0102"	"Germany"	"2001.10.07"	"2.7"	"Von Buelow, Georg"	"Stangl, Markus"	"1/2-1/2"	2298	2457	NA	NA	NA	NA	"e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 g8f6 e1g1 d7d6 c2c4 b8d7 b1c3 g7g6 c1e3 f8g7 a1c1 e8g8 f2f3 d8c7 d1d2 b7b6 f1d1 c8b7 d3f1 f8d8 d2f2 a8c8 b2b4 c7b8 c3a4 d6d5 e4d5 e6d5 c4c5 b6b5 a4b2 d7e5 a2a4 b7c6 a4b5 c6b5 f1b5 a6b5 b2d3 e5g4 f3g4 f6g4 f2f4 b8f4 d3f4 g4e3 d1d3 g7d4 d3d4 g6g5 f4e2 e3f5 d4d3 c8a8 e2d4 f5d4 d3d4 h7h6 c5c6 a8c8 c1c5 d8d6 c5b5 c8c6 d4d5 c6c1 g1f2 c1c2 f2f3 c2c3 f3f2 c3c2 f2f3 c2c3 f3f2"
"388010"	"GER-ch Seniors 13th"	"Dresden"	"2001.??.??"	"7"	"Franzke, Helmut"	"Wawrinsky, Ludwig"	"0-1"	NA	NA	NA	NA	NA	NA	"g1f3 b7b6 g2g3 c8b7 f1g2 e7e5 d2d3 d7d6 e2e4 b8c6 c2c3 g7g6 e1g1 f8g7 f3h4 g8e7 f2f4 d8d7 f4f5 g6f5 g2h3 c6d8 h4f5 e7f5 h3f5 d8e6 c1g5 f7f6 d1b3 d6d5 g5e3 e8c8 b1a3 c8b8 f1d1 d7e7 a3c2 h7h5 c2b4 g7h6 e3f2 e6g5 e4d5 h5h4 g3h4 g5f3 g1g2 f3d2 b3c2 h8g8 f2g3 d8d5 b4d5 b7d5 f5e4 d2e4 d3e4 d5b7 g2f1 e7e6 c2e2 e6h3 f1e1 a7a6 d1d3 g8g4 e1d1 g4e4 g3e1 h3f5 d3d8 b8a7 e2d3 f5g4 d1c2 b7c6 a1d1 e4e2 d3e2 g4e2 c2b1 c6e4 b1a1"
