"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"770759"	"Seville op 28th"	"Seville"	"2003.01.10"	"1"	"Rustemov, Alexander"	"De Bordons Alba, Cesar"	"1-0"	2604	NA	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 f2f3 e7e6 c1e3 b8c6 d1d2 d6d5 e4d5 f6d5 c3d5 d8d5 c2c4 d5a5 d4c6 a5d2 e1d2 b7c6 f1d3 a8b8 d2c2 c6c5 e3f4 b8b6 f4c7 b6c6 c7a5 f7f5 a2a3 f8d6 b2b4 c5b4 a3b4 e8e7 c4c5 d6e5 a1a3 c8b7 a5b6 h8a8 h1e1 e7f6 h2h3 g7g5 c2b3 h7h5 e1e2 e5c7 b6c7 c6c7 d3c4 b7d5 c4d5 e6d5 b3c3 c7e7 e2e7 f6e7 b4b5 a8c8 b5a6 c8c5 c3d4 c5c4 d4d5"
"116362"	"Asturias-ch Primera B"	"Gijon"	"2000.??.??"	"2"	"Rodriguez Castelao, Javier"	"Chans Farina, Juan Francisco"	"1/2-1/2"	NA	NA	NA	NA	NA	NA	"c2c4 c7c5 g1f3 b8c6 e2e4 d7d6 h2h3 g8f6 b1c3 a7a6 d2d4 c5d4 f3d4 c8d7 f1e2 d8a5 d4b3 a5d8 c1g5 e7e6 e1g1 f8e7 a2a3 d8c7 g5f4 b7b6 c4c5 e6e5 c5b6 c7b6 f4e3 b6b7 a1b1 d7e6 b3d2 c6d4 e3d4 e5d4 d1a4 f6d7 a4d4 e8g8 e2f3 d7e5 b2b4 e5f3 d2f3 e7f6 d4d3 f6c3 d3c3 b7e4 f1e1 e4c4 c3e3 a8c8 f3d4 f8e8 b1c1 c4d5 e3f4 h7h6 a3a4 c8c1 e1c1 e8c8 c1c8 e6c8 b4b5 a6b5 d4b5 c8d7 b5d6 d7a4 f4a4 d5d6 a4e8 d6f8 e8e5 f8c8 g1h2"
"1210184"	"HUN-chT2 Breyer 0405"	"Hungary"	"2005.04.24"	"11"	"Frank, Jozsef"	"Utto, Ferenc"	"1/2-1/2"	2023	2000	NA	NA	NA	NA	"d2d4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 d7d6 c2c3 b8d7 c1g5 h7h6 g5f6 g7f6 b1d2 e7e5 d2e4 f6g7 d4e5 d6e5 e2e3 d8e7 d1b3 a8b8 f1d1 d7c5 e4c5 e7c5 d1d5 c5e7 d5a5 a7a6 a5a6 c8e6 b3a3 c7c5 a6a7 e7d6 a3a4 b7b5 a1d1 b5a4 d1d6 b8b2 f3d2 f8b8 h2h4 b2a2 d2e4 b8b2 d6a6 e6b3 g3g4 g6g5 h4g5 h6g5 c3c4 a2a1 g1h2 b3c4 a6a4 a1a4 a7a4 c4d5"
"1244972"	"BL2-Ost 0405"	"Germany"	"2004.10.24"	"1.8"	"Hoffmann, Hendrik"	"Roemling, Sven"	"1/2-1/2"	2287	2181	NA	NA	NA	NA	"e2e4 c7c6 d2d4 d7d5 e4d5 c6d5 c2c4 g8f6 b1c3 g7g6 c4d5 f8g7 f1e2 f6d5 e2f3 d5b6 g1e2 b8c6 e1g1 e8g8 f1e1 e7e6 d1b3 c6d4 e2d4 g7d4 e1d1 d8f6 c3e4 f6g7 e4d6 c8d7 b3b4 e6e5 d6b7 a8c8 b7d6 c8c2 d1d2 c2c5 d2d4 c5c1 a1c1 e5d4 c1d1 d7e6 b2b3 e6d5 b4d4 d5f3 g2f3 g7h6 d6e4 f7f5 e4d6 h6g5 g1h1 g5e7 h1g1 e7g5 g1f1 g5h5 d4f4 g6g5 f4e3 h5h3 f1g1 f5f4 e3e2 f8f6 e2e8 f6f8 e8e4 f8f6 e4e5 h3f3 e5f6 f3d1 g1g2 g5g4"
"557309"	"Southend op"	"London"	"2002.04.01"	"7"	"Coote, Trevor D"	"Broomfield, Lucy J"	"1-0"	2064	2072	NA	NA	NA	NA	"d2d4 f7f5 g2g4 f5g4 e2e4 d7d6 f1e2 g8f6 b1c3 g7g6 h2h3 g4h3 g1h3 f8g7 c1e3 b8d7 h3f4 d7f8 f4d3 e7e6 d1d2 d8e7 e1c1 f8d7 e3g5 e7f7 e4e5 d6e5 d4e5 f6d5 c3d5 e6d5 e2g4 d7c5 g4c8 c5d3 d2d3 a8c8 d3d5 f7d5 d1d5 h7h6 g5e3 b7b6 f2f4 e8e7 h1g1 e7e6 c2c4 e6f5 e5e6 f5e6 g1g6 e6f7 g6c6 f7e7 e3f2 g7f6 f4f5 f6g5 c1c2 c8f8 f2d4 g5f4 c6e6 e7f7 d5d7 f7g8 e6g6"
"297950"	"POL-ch U12"	"Kolobrzeg"	"2001.??.??"	"?"	"Gardolinski, Mateusz"	"Zielinski, Adrian"	"0-1"	NA	NA	NA	NA	NA	NA	"e2e4 d7d5 e4e5 c7c5 f2f4 e7e6 g1f3 g8h6 f1e2 h6f5 d2d3 b8c6 c2c3 f8e7 b1a3 c8d7 a3c2 b7b6 c2e3 f7f6 e3f5 e6f5 c1e3 f6e5 f3e5 d5d4 e2f3 c6e5 f3a8 d4e3 f4e5 d8a8 d1e2 e7h4 e1d1 d7c6 e2h5 g7g6 h5h4 c6g2 h1e1 a8d5 e1e3 g2f3 d1d2 f3g4 h4f2 b6b5 h2h3 g4h5 b2b3 b5b4 a1c1 b4c3 c1c3 d5d4 f2g2 e8g8 e5e6 f5f4 e3e4 d4d5 g2f2 d5f5 c3c5 f5h3 e4f4 f8f4 f2f4 h3e6 f4c4 h5g4 c4e6 g4e6 c5a5 h7h5 a5a7 h5h4 a7c7 h4h3 c7c1 e6d5 a2a4 h3h2 a4a5 h2h1Q c1h1 d5h1 d2c3 g6g5 c3d4 g8f7 d4e5 f7g6 d3d4 g6h5 d4d5 g5g4 e5f4 h1d5 b3b4 d5c6 f4g3 h5g5 a5a6 c6b5 a6a7 b5c6"
"890931"	"American Continental 2nd"	"Buenos Aires"	"2003.08.23"	"6"	"Frey, Hugo"	"Labollita, Martin"	"1-0"	2342	2454	NA	NA	NA	NA	"c2c4 c7c6 g1f3 d7d5 d2d4 g8f6 d1b3 d5c4 b3c4 c8f5 g2g3 e7e6 f1g2 b8d7 e1g1 f8e7 c4b3 d8b6 b1d2 b6a6 d2c4 f5e4 f3e5 e4d5 b3c2 b7b5 e5d7 f6d7 c4d2 d5g2 g1g2 c6c5 d4c5 d7c5 d2f3 a8c8 c1e3 c5a4 c2b3 e8g8 a1c1 e7f6 e3d4 a6b7 d4f6 g7f6 b3b4 b7d5 b2b3 a4b6 b4e7 g8g7 e7a7 c8c6 c1d1 d5e4 d1d4 e4c2 d4g4 g7h8 a7e7"
"86528"	"Rheinhessen-ch HT1"	"Rheinhessen"	"2000.??.??"	"?"	"Galbraith, Martin"	"Mueller, Christian"	"1/2-1/2"	NA	2208	NA	NA	NA	NA	"d2d4 g8f6 c2c4 e7e5 d4e5 f6g4 g1f3 b8c6 c1f4 f8b4 b1d2 d8e7 a2a3 g4e5 f3e5 c6e5 f4e5 b4d2 d1d2 e7e5 e2e3 e8g8 f1d3 d7d6 e1g1 b7b6 d2c2 f7f5 b2b4 c8b7 a1c1 c7c5 f1d1 g7g6 c2d2 a8d8 d2c3 d8d7 d1d2 f8d8 c3c2 g8g7 c1d1 g7f6 d2e2 d6d5 c4d5 d7d5 e2d2 c5b4 a3b4 d8c8 c2a2 e5c7 d3e2 d5d2 a2d2 b7e4 e2a6 c8e8 d1c1 c7e5 d2c3 e5c3 c1c3 e8e7 f2f3 e4d5 g1f2 h7h6 c3d3 d5f7 h2h3"
"1382110"	"Huty op"	"Huty"	"2005.06.23"	"4"	"Knaperek, Stefan"	"Bujnosek, Tomas"	"0-1"	1493	1402	NA	NA	NA	NA	"f2f4 d7d5 e2e3 g8f6 d2d4 c7c5 g1f3 c8g4 f1d3 b8c6 c2c3 e7e6 e1g1 f8d6 b1d2 e8g8 d1e1 c5c4 d3c2 c6e7 f3e5 g4f5 c2f5 e7f5 e3e4 f5e7 e5f7 f8f7 e4e5 e7g6 e5d6 d8d6 f4f5 e6f5 f1f5 a8e8 e1f2 f6g4 f2g3 d6g3 h2g3 f7f5 d2f3 f5f7 b2b3 f7e7 c1a3 e7e2 a1f1 g4e3 f1f2 e2f2 g1f2 e3d1 f2g1 d1c3 b3c4 d5c4 a3b4 c3d5 b4c5 b7b6 c5a3 c4c3 g1f1 c3c2 f3e1 e8c8 e1d3 d5b4 a3b4 c2c1Q d3c1 c8c1 f1e2 c1c4 b4d2 c4d4 d2e3 d4a4 e2f3 g6e5 f3f2 e5g4 f2f3 g4e3 f3e3 a4a2"
"1342118"	"RSA-ch"	"Johannesburg"	"2005.04.09"	"3"	"Cawdery, Daniel"	"Bouah, Lyndon"	"1-0"	2182	2181	NA	NA	NA	NA	"e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 g1f3 c8g4 f1e2 c7c6 f3g5 g4e2 d1e2 d6e5 d4e5 h7h6 g5e4 e7e6 e1g1 f8e7 c2c4 d5b6 f1d1 d8c8 e2g4 g7g6 b2b3 b8d7 c1b2 h6h5 g4f4 a7a5 b1d2 a5a4 e4d6 e7d6 e5d6 f7f6 d1e1 e6e5 f4g3 e8f7 f2f4 a4b3 f4e5 f6e5 e1f1 f7g7 b2e5 d7e5 g3e5 g7h6 e5e3"
"1485926"	"HUN-chT2 Breyer 0506"	"Hungary"	"2005.12.04"	"5"	"Szanto, Levente"	"Csatho, Gabor"	"1-0"	1922	1962	NA	NA	NA	NA	"e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 c3d5 h7h6 g5f6 g7f6 c2c3 f8g7 f1d3 c6e7 d5e7 d8e7 a3c2 f6f5 e4f5 e5e4 d3e2 c8f5 d1d5 f5c8 d5a8 e8g8 a8d5 g8h8 c2e3 f7f5 e1c1 g7e5 c1b1 f8d8 g2g4 f5f4 e3f5 e7f6 d5e4 c8f5 e4f5 f6g7 e2d3 d8g8 f2f3 b5b4 c3b4 a6a5 b4b5 a5a4 a2a3 g7e7 h1e1 g8g5 f5f4 e7g7 f4a4 g7f6 a4e4 g5g7 e4f5 f6e7 f3f4 g7f7 e1e5 d6e5 f5e5 e7e5 f4e5 f7e7 d1e1 h8g7 e5e6 g7f6 b5b6"
"930418"	"Ruhrgebiet VK2 0304"	"Ruhrgebiet"	"2004.01.11"	"5.4"	"Roitburd, Talic"	"Krause, Dieter"	"1-0"	2090	1906	NA	NA	NA	NA	"e2e4 d7d5 e4d5 d8d5 b1c3 d5a5 f1c4 g8f6 h2h3 c7c6 d2d4 c8f5 c1d2 e7e6 g1f3 a5c7 f3h4 f5g6 h4g6 h7g6 d1f3 b8d7 e1c1 e8c8 g2g4 d7b6 c4b3 d8d4 g4g5 f6h5 d2e3 d4d1 h1d1 f8d6 c3e4 d6e5 a2a4 b6d5 f3g4 h8d8 e4c5 h5f4 c1b1 d5e3 d1d8 c7d8 f2e3 f4d5 e3e4 d5f4 g4f3 b7b6 c5d3 d8d4 d3e5 d4e5 h3h4 c8c7 b1a2 f7f5 e4f5 e6f5 f3f1 c7b7 b3c4 f4d5 c2c3 e5e4 a2b3 e4h4 c4a6 b7c7 f1e2 h4e4 e2h2 d5f4 h2h8 c7d6 h8f8 e4e7 f8b8 d6d5 b8f4 e7e4 a6c4 d5c5 f4e4 f5e4 c4f7 c5d6 f7g6 d6e5 g6e8 e5f4 e8c6 e4e3 b3c2 f4g5 c2d3 g5f4 d3e2 g7g5 c6b7"
"54370"	"CZE-chTV 0001"	"Czech Republic"	"2001.??.??"	"7"	"Cerha, Michal"	"Onderek, David"	"1-0"	2155	2105	NA	NA	NA	NA	"c2c4 c7c5 b1c3 b8c6 g2g3 g8f6 f1g2 g7g6 e2e3 f8g7 d2d4 e8g8 g1e2 a7a6 e1g1 a8b8 d4c5 d8a5 c3a4 f6g4 c1d2 a5c7 d2c3 f7f6 e2f4 g4e5 b2b4 e7e6 d1b3 g6g5 f4e2 f8f7 b4b5 c6e7 a1b1 a6b5 c4b5 e7g6 f1d1 h7h5 b5b6 c7d8 b3e6 b8a8 e6b3 d8e8 c3e5 g6e5 g2d5 g8h8 f2f4 f7e7 f4e5 e7e5 d5f7 e8e7 f7h5 e5e3 e2c3 a8a4 c3d5 e3b3 d5e7 b3b1 d1b1 a4a8 b1e1 d7d6 c5c6 b7c6 e7c8 a8b8 h5g4 g7f8 a2a4 d6d5 e1e8 h8g7 e8f8 g7f8 a4a5"
"349098"	"Werther Schloss op-A 7th"	"Werther"	"2001.04.07"	"2"	"Rizouk, Aimen"	"Kemper, Meinolf"	"1-0"	2373	2115	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 b1d2 d5e4 d2e4 g8f6 e4f6 d8f6 g1f3 h7h6 f1d3 f8d6 d1e2 c8d7 f3e5 d6e5 d4e5 f6e7 e1g1 d7c6 c1d2 b8d7 b2b4 a7a6 a2a4 b7b6 d3a6 a8d8 a6d3 e8g8 f1e1 c6a8 a4a5 b6a5 a1a5 d7b6 e2g4 g8h8 e1e2 d8d7 h2h3 f8d8 d2e3 d7d5 e3c5 e7d7 e2e3 d7c6 e3g3 g7g6 g4f4 d5d3 c2d3 d8d3 f4h6 h8g8 h6f8 g8h7 f8f7"
"1341008"	"Belgrade tt Cup"	"Belgrade"	"2005.04.08"	"4"	"Nikolic, Milos"	"Nedeljkovic, Dragan"	"1/2-1/2"	2177	2151	NA	NA	NA	NA	"e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 f8c5 d4b3 c5a7 e1g1 b8c6 c1f4 e6e5 f4g3 h7h5 h2h3 d8g5 g1h1 g8e7 b1c3 d7d6 c3d5 e7d5 e4d5 c6e7 d1e1 e7f5 d3f5 c8f5 f2f4 g5g6 f4e5 e8g8 b3d2 f5c2 e5e6 f7e6 e1e6 g6e6 f1f8 a8f8 d5e6 f8e8 a1e1 c2f5 e6e7 a7c5 d2c4 d6d5 c4d6 c5d6 g3d6 g8f7 a2a4 e8c8 d6b4 f5d7 a4a5 d7e8 h1h2 c8c4 b4d2 c4e4 e1e4 d5e4 d2b4 f7e6 h2g3 e6f5 h3h4 e8c6 b4c5 g7g6"
"819993"	"Ibercaja op 14th"	"Zaragoza"	"2003.04.20"	"3.24"	"Glaria Murillo, Christian"	"Prat Guisado, Christian"	"1-0"	2179	NA	NA	NA	NA	NA	"e2e4 c7c6 d2d4 d7d5 b1d2 d5e4 d2e4 b8d7 f1d3 g8f6 e4g5 e7e6 g1f3 h7h6 g5e6 f7e6 d3g6 e8e7 e1g1 d8c7 c2c4 c6c5 f1e1 c5d4 d1d4 c7c5 d4d3 f6g4 d3e2 g4e5 c1f4 e5f3 e2f3 d7f6 a1d1 c5c6 f3a3"
"1690153"	"Serbia-chT"	"Zlatibor"	"2006.08.27"	"2"	"Kostic, Vladimir G"	"Marinkovic, Slavisa"	"1/2-1/2"	2433	2389	NA	NA	NA	NA	"d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8g7 g1f3 c7c5 a1b1 e8g8 f1e2 c5d4 c3d4 d8a5 d1d2 a5d2 c1d2 b7b6 d2g5 e7e6 b1c1 c8b7 e4e5 b8c6 e1g1 f8c8 c1b1 g7f8 g5d2 c8d8 d2e3 a8c8 f1d1 c6b4 a2a4 a7a5 e2b5 b7c6 b5c6 c8c6 f3g5 d8c8 g5e4 f8e7 g2g3 g8g7 h2h4 h7h6 d1c1 b4d5 c1c6"
"1061085"	"Baden-ch Seniors"	"Eppingen"	"2004.04.13"	"5"	"Tepel, Juergen"	"Karzenburg, Dieter"	"0-1"	NA	NA	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 g1f3 c5d4 f1d3 b8c6 a2a3 d8c7 d1e2 a7a6 c1f4 f7f5 h2h3 f8c5 g2g4 h7h6 g4f5 e6f5 f4h2 c8e6 f3h4 c7f7 f2f4 g8e7 b1d2 e8c8 b2b4 c5b6 e1c1 d8g8 d2b3 g7g5 h4g2 g5g4 h3h4 h6h5 h2g1 e7g6 g1h2 f7e7 h2g3 c8c7 c1b2 g8c8 g3e1 c7b8 b2a2 c8c7 d1b1 h8c8 b3c5 b6c5 b4c5 e7c5 b1b2 g6f8 d3a6 d4d3 a6d3 d5d4 a2b1 c5a3 e1d2 f8d7 h1c1 d7c5 g2e1 c5a4"
"142947"	"Unterfranken-ch HB 51th"	"Sailauf"	"2000.04.24"	"1"	"Werner, Stefan1"	"Elbert, Helmut"	"0-1"	1721	1482	NA	NA	NA	NA	"d2d4 d7d5 c2c4 e7e6 a2a3 g8f6 g1f3 b8d7 b1c3 c7c6 c1g5 d8c7 e2e3 b7b6 a1c1 c8a6 d1a4 a6b7 c4d5 e6d5 f1d3 h7h6 g5h4 f8d6 h4f6 d7f6 c3b5 c7d7 b5d6 d7d6 f3e5 b6b5 d3b5 e8g8 e5c6 a8c8 e1g1 b7c6 b5c6 f6e4 c1c2 c8c7 c6b5 f8c8 f1c1 d6b6 b5d3 c7c2 c1c2 c8c2 a4e8 g8h7 d3e4 d5e4 g2g3 b6f6 e8e4 f6g6 e4f4 c2b2 d4d5 g6f6 f4e4 g7g6 f2f4 f6c3 e4f3 c3d2"
