"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"408864"	"Infotozsde op 8th"	"Fuzesabony"	"2001.08.19"	"4.12"	"Simon, Peter"	"Hajdu, Sandor"	"0-1"	2037	NA	NA	NA	NA	NA	"e2e4 b8c6 g1f3 g7g6 d2d4 f8g7 c1f4 e7e6 b1c3 g8e7 e4e5 d7d6 f1c4 d6e5 d4e5 e8g8 d1d8 f8d8 e1g1 c6d4 f3d4 d8d4 a1d1 d4f4 d1d8 g7f8 f1d1 f4c4 f2f3 e7d5 d8e8 c7c6 b2b3 c4c3 d1d2 b7b6 g2g4 c8b7 e8a8 b7a8 h2h4 a8b7 h4h5 f8h6 d2h2 h6e3 g1h1 d5f4 h5g6 f7g6 g4g5 c6c5 h2h4 b7f3 h1h2 c3c2 h2g3 e3f2 g3f4 f2h4 f4f3 h4g5 f3e4 c2f2 e4d3 f2f4 d3c3 h7h5 c3b2 h5h4 b2a3 h4h3 a3b2 h3h2 b2c3 h2h1Q c3b2 b6b5 b2a3 h1c1"
"747237"	"Klatovy op-B"	"Klatovy"	"2003.??.??"	"3"	"Seibt, Josef"	"Simunek, Josef"	"1-0"	NA	NA	NA	NA	NA	NA	"d2d4 e7e6 c2c4 f8b4 c1d2 c7c5 e2e3 g8f6 f1d3 b8c6 g1e2 d7d5 d1c2 b4d2 b1d2 c6b4 c2b1 d8c7 a2a3 b4d3 b1d3 e8g8 a1c1 b7b6 e1g1 c8b7 f2f3 a8d8 c4d5 b7d5 b2b4 c7e7 b4c5 b6c5 c1c5 e6e5 d3c3 d5e6 c5e5 d8c8 e5c5 f6d5 c3a5 d5e3 f1c1 e3f5 c5c8 e6c8 a5c5 e7e2 d2f1 f5h4 c1c2 e2e6 d4d5 e6d7 a3a4 c8a6 c5c6 d7c8 f1e3 a6b7 c6b5 c8a8 c2b2 f8b8 e3c4 a7a6 b5b4 a8a7 g1h1 h7h6 c4a5 a7e3 h2h3 e3c1 h1h2 c1c7 d5d6 c7d7 b4h4 d7d6 h4g3 d6f8 b2b7 b8b7 a5b7 f8b4 g3b8 g8h7 a4a5 b4b5 b8c7 b5e2 b7d8 f7f6 c7d6 e2b5 d8c6 b5a4 h2g3 a4a1 d6e6 a1c3 h3h4 c3c5 e6e4 f6f5 e4e6 c5b5 c6d4 b5b8 g3h3 f5f4 e6f5 h7g8 f5g4 b8e5 g4e6"
"352861"	"Foxwoods op 03rd"	"Connecticut"	"2001.04.14"	"4"	"Ibragimov, Ildar"	"Pixton, Aaron"	"1-0"	2578	2277	NA	NA	NA	NA	"g1f3 e7e6 c2c4 b7b6 g2g3 c8b7 f1g2 c7c5 e1g1 g8f6 b1c3 d7d6 f1e1 f8e7 e2e4 a7a6 d2d4 c5d4 f3d4 d8c7 c1e3 e8g8 a1c1 b8d7 f2f4 f8e8 g3g4 d7f8 g4g5 f6d7 h2h4 a8c8 b2b3 c7b8 f4f5 g7g6 f5e6 f7e6 e1f1 e7d8 c1c2 d7e5 g2h3 c8c7 d4f3 c7f7 f3e5 f7f1 d1f1 d6e5 f1f3 b7c6 c3d1 b8b7 d1f2 e8e7 f2g4 e7f7 g4h6 g8g7 f3f7 b7f7 h6f7 g7f7 c2d2 d8c7 b3b4 c6e4 h3g2 e4f5 g2b7 a6a5 b4b5 f7e7 b7c6 e5e4 c4c5 e6e5 c5b6 c7d6 b6b7"
"1248096"	"Oberliga Bayern 0405"	"Bayern"	"2005.03.13"	"8.3"	"Lang, Stefan"	"Wild, Rudolf"	"1/2-1/2"	2188	1930	NA	NA	NA	NA	"g1f3 g8f6 g2g3 g7g6 b2b4 f8g7 c1b2 d7d5 f1g2 e8g8 e1g1 c7c6 d2d3 a7a5 b4a5 d8a5 b1d2 b8d7 c2c4 e7e6 a2a4 d7c5 d2b3 a5b4 b3c5 b4b2 d1b1 b2b1 a1b1 a8a7 f3e5 f8d8 a4a5 f6e8 f2f4 g7f8 c5b3 f7f6 e5f3 e8d6 c4d5 e6d5 f3d4 d6f5 d4f5 c8f5 f1c1 f5c8 g1f2 f8b4 b1a1 d5d4 a5a6 b7a6 c1c6 b4c3 a1a2 g8g7 b3c5 a6a5 c5e4 c8d7 c6d6 d8f8 e4c5 d7c8 c5b3 a5a4 b3d4 c3d4 d6d4 a4a3 g2d5 f8d8 d4c4 d8d5 c4c8 d5a5 f2e3 f6f5 c8c4 a5a6 e3f3 g7f6 e2e4 f6e6 h2h3 a6a5 g3g4 h7h5 c4c6 e6f7 g4f5 g6f5 e4e5 a5a6 c6c8 a6h6 d3d4 h5h4 d4d5 h6g6 f3f2 a7a4 c8c3 a4f4 c3f3 f4f3 f2f3 g6a6 f3f4 f7g6"
"1743008"	"FRA-chT2 South 0607"	"France"	"2007.03.18"	"9.8"	"Penalver, Marion"	"Garrel, Pascal"	"0-1"	1893	1693	NA	NA	NA	NA	"e2e4 d7d6 d2d4 g8f6 b1c3 b8d7 f1c4 e7e5 g1f3 f8e7 e1g1 e8g8 a2a3 e5d4 d1d4 d7e5 f3e5 d6e5 d4e5 e7d6 e5g5 h7h6 g5h4 c7c6 f1d1 d8c7 c1h6 g7h6 h4h6 d6e5 d1d3 f6h7 a1d1 e5f4 h6h5 c7e5 h5h4 e5g5 h4g5 h7g5 c3e2 f4c7 f2f3 b7b5 c4a2 c8a6 d3d7 c7b6 g1h1 f8d8 e2f4 d8d7 d1d7 a8d8 d7d8 b6d8 f4d3 d8e7 d3e5 a6b7 h2h4 g5e6 h4h5 c6c5 c2c4 b5b4 a3b4 c5b4 e5g4 e6c5 g4h6 g8f8 h6f5 e7f6 b2b3 a7a5 g2g4 b7c6 h1g2 a5a4 b3a4 b4b3 a2b3 c5b3 g2g3 b3d2 f5e3 f6e5 g3g2 c6a4"
"857034"	"Paris op-A"	"Paris"	"2003.??.??"	"7"	"Gouret, Thierry"	"Ballester, Alexandre"	"1-0"	2299	2101	NA	NA	NA	NA	"e2e4 c7c5 b1c3 b8c6 f2f4 g7g6 g1f3 f8g7 f1b5 c6d4 f3d4 g7d4 c3e2 d4g7 e1g1 g8f6 e2g3 e8g8 b5e2 d7d5 e4e5 f6e4 g3e4 d5e4 d2d3 e4d3 e2d3 d8d4 g1h1 c8e6 d1e2 d4d7 c1e3 d7c6 d3b5 c6c7 b5c4 e6c4 e2c4 b7b6 b2b4 g6g5 b4c5 g5f4 e3f4 c7c5 c4c5 b6c5 a1b1 a8b8 g2g3 e7e6 h1g2 b8b6 g2f3 b6a6 b1b5 f8c8 f1d1 a6a2 b5c5 a2a3 f3g2 c8f8 d1d7 f7f6 c5c7 g7h8 f4h6 f8a8 e5f6 h8f6 h6g7 f6d8 c7b7 a3a2 g7e5 a2c2 g2h3 c2f2 d7g7 g8f8 e5d6"
"347875"	"PHI-ch"	"Quezon City"	"2001.04.11"	"10"	"Torre, Eugenio"	"Gonzales, Jayson"	"1-0"	2546	2396	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 c2c3 b8c6 g1f3 d8b6 a2a3 c8d7 b2b4 c5d4 c3d4 a8c8 c1e3 g8h6 f1d3 h6f5 e1g1 f8e7 b1d2 h7h6 d2b3 c6d8 d1e2 a7a6 f1c1 c8c1 a1c1 f5e3 f2e3 e8g8 b3c5 e7c5 c1c5 d8c6 d3b1 c6e7 e2c2 g7g6 h2h4 f8c8 c5c8 d7c8 h4h5 c8d7 h5g6 f7g6 f3h4 d7e8 c2f2 e7f5 h4f5 e6f5 f2h4 b6c6 g1h2 g8g7 h4e7 e8f7 a3a4 c6e6 e7h4 g6g5 h4f2 f7g6 f2c2 e6f7 c2c8 f5f4 e5e6 f7e8 c8b7 g7f6 b1g6 e8g6 b7f7 g6f7 e6f7"
"647538"	"Pyramiden Franken Cup 5th"	"Fuerth"	"2002.09.03"	"4"	"Woerl, Richard"	"Kaiser, Harald"	"1-0"	2094	1908	NA	NA	NA	NA	"e2e4 d7d6 d2d4 g8f6 f1d3 e7e5 d4d5 c7c6 c2c4 f8e7 b1c3 e8g8 h2h3 b8d7 c1e3 a7a6 g2g4 c6d5 c4d5 b7b5 a2a3 c8b7 g1e2 a8c8 e2g3 f6e8 d1d2 d7c5 d3c2 g7g6 e3h6 e8g7 h3h4 f7f6 e1e2 f8f7 h1h2 a6a5 b2b4 a5b4 a3b4 c5a6 c3a2 a6b8 a1h1 b8d7 h6e3 d7b6 e3b6 d8b6 g4g5 f6g5 h4h5 c8f8 e2e1 g6h5 g3f5 g7f5 e4f5 h5h4 h1g1 h7h6 h2h4 f7f5 c2f5 f8f5 h4h6 b6a6 d2c2 b7c8 g1h1"
"1818687"	"Belgrade Winter op"	"Belgrade"	"2007.01.31"	"8"	"Milin, Dragan"	"Djalovic, Velizar"	"1-0"	2098	2185	NA	NA	NA	NA	"d2d4 d7d5 c1f4 g8f6 b1c3 a7a6 h2h3 e7e6 a2a3 b7b6 e2e3 c8b7 g1f3 h7h6 f3e5 f8d6 c3e2 c7c5 c2c3 e8g8 g2g4 b8c6 g4g5 h6g5 e5c6 b7c6 f4g5 d6e7 h1g1 f6e4 g5e7 d8e7 e2g3 f7f5 f2f4 c6e8 g3e4 d5e4 g1g5 c5d4 d1d4 b6b5 a1d1 a8a7 d4e5 a7d7 f1e2 f8f6 h3h4 g8h7 d1d4 d7d4 e5d4 e7c7 c3c4 f6f7 c4c5 e8c6 g5h5 h7g8 b2b4 f7d7 d4c3 c6d5 h5g5 c7c6 e2h5 c6a8 c3e5 a8d8 h5e2 g8f8 g5h5 f8g8 h5g5 d8c7 e5c3 d5c4 e2c4 b5c4 c3c4 c7c6 g5f5 d7d3 e1f2 d3d2 f2g1 c6d7 f5g5 d2b2 c4d4 d7d4 e3d4"
"1065412"	"Niedersachsen-ch U12"	"Borkum"	"2004.04.04"	"2"	"Wempe, Moritz"	"Kaphle, Sebastian"	"0-1"	1273	1388	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 d2d3 f8c5 c2c3 d7d6 h2h3 e8g8 c1g5 b7b5 a4c2 c8b7 b1d2 c6b8 e1g1 b8d7 b2b4 c5b6 a2a4 c7c6 c2b3 d8c7 f3h4 h7h6 g5e3 f8e8 h4f5 b7c8 d2f3 b6e3 f2e3 d7f8 d1e2 c8f5 e4f5 d6d5 e3e4 a8d8 a4b5 a6b5 e2f2 d8a8 f1e1 f8d7 a1a2 a8a2 f2a2 d7b6 f3d2 e8a8 a2b2 c7a7 g1h2 a7c7 h2h1 a8d8 c3c4 d5c4 d3c4 b5c4 d2c4 b6c4 b3c4 d8d4 b2c2 c7b7 c4a2 b7b4 e1b1 b4d6 c2b3 d6d7 b3b8 g8h7 b8e5 d4e4 e5g3 e4e8 g3f3 e8c8 b1d1 d7e7 d1c1 c6c5 c1b1 c8c7 a2c4 e7e4 f3f1 f6h5 b1b3 e4e5 f1f3 h5f4 b3b1 c7e7 c4d3 f4d3 f3d3 e5e4 d3f1 e4d4 b1d1 d4f6 f1f2 c5c4 d1c1 e7c7 f2f4 f6c6 c1c3 c7c8 h1g1 c6c7 f4e4 c7c6 e4c2 c6f6 c3c4 c8c4 c2c4 f6f5 g1h2 f5e5 h2g1 f7f5 c4d3 e5e4 d3d7 f5f4 d7d2 h7g6 g1f2 g6h5 d2d8 h5g6 d8d6 g6h5 d6c5 h5h4 c5c3 e4e3 c3e3 f4e3 f2e3 h4g3 h3h4 g3h4 e3f3 h4g5 f3g3 h6h5 g3f3 g5f5 f3g3 g7g5 g3f3 h5h4 g2g3 g5g4 f3g2 h4h3 g2f2 f5e4 f2g1 e4f3 g1h2 f3f2 h2h1 f2g3 h1g1 h3h2 g1h1 g3f2"
