"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"1446442"	"Yanofsky Memorial op"	"Winnipeg"	"2005.09.04"	"3"	"Booth, Kevin"	"Wasney, Mark"	"1-0"	1336	1681	NA	NA	NA	NA	"d2d4 d7d5 c2c4 c7c6 g2g3 g8f6 f1g2 e7e6 c1g5 f8b4 b1c3 e8g8 e2e3 b8d7 g1e2 h7h6 g5f6 d7f6 c4d5 e6d5 e1g1 c8g4 d1c2 f8e8 a1d1 d8d7 f1e1 g4h5 a2a3 b4d6 d1c1 h5g6 c2d2 e8e7 b2b4 a7a6 c3a4 f6e4 d2b2 d7f5 e1f1 e4g5 a4c5 h6h5 h2h4 g5f3 g1h1 f5g4 e2f4 g6e4 c5e4 d5e4 g2h3 f3h2 h3g4 h2g4 f4h5 e7e6 b2c2 a8c8 c2e2 f7f5 h5f4 e6h6 f2f3 e4f3 e2f3 c8f8"
"1095004"	"Canarias en Red prel 3rd"	"Playchess.com INT"	"2004.05.05"	"2"	"Kirch, Leo"	"Loew, Bernd"	"1-0"	NA	NA	NA	NA	NA	NA	"e2e4 b7b6 d2d4 c8b7 b1c3 g8f6 f1d3 e7e6 d1e2 f8e7 f2f4 a7a6 g1f3 d7d6 e1g1 b8d7 h2h3 c7c5 c3d1 a8c8 c2c3 b6b5 e4e5 f6d5 d1e3 d5e3 c1e3 c5c4 d3c2 d7b6 e3f2 b6d5 f2g3 b5b4 c2a4 b7c6 a4c6 c8c6 a1c1 e8g8 f3d2 b4c3 b2c3 d5b6 d2e4 d8d7 e2g4 g8h8 c1d1 b6a4 f1f3 a4b2 d1f1 b2d3 g3h4 e7h4 g4h4 d7d8 h4h5 d8e7 e4g5"
"156870"	"Budapest FS06 IM-A"	"Budapest"	"2000.06.03"	"1"	"Valenti, Giuseppe"	"Cooke, Eric"	"1-0"	2202	2266	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 b1d2 g8f6 e4e5 f6d7 f1d3 c7c5 c2c3 b8c6 g1e2 c5d4 c3d4 d8b6 d2f3 f7f6 e5f6 d7f6 e1g1 f8d6 e2c3 e8g8 f1e1 c8d7 h2h3 a8e8 c1e3 b6d8 a1c1 d8b8 d3b1 d6f4 f3e5 f4e3 e1e3 e8e7 d1d3 d7e8 c1e1 b8d6 a2a3 a7a6 b2b4 c6a7 d3d1 d6b6 e5f3 a6a5 c3a4 e8a4 d1a4 a5b4 a4b4 b6b4 a3b4 f8e8 f3g5 a7c6 g5e6"
"832638"	"Leiden SB-ch"	"Leiden"	"2003.05.27"	"2"	"Van Ketel, Raoul"	"Agaian, Jura"	"1-0"	2159	1796	NA	NA	NA	NA	"d2d4 g8f6 c2c4 e7e6 b1c3 d7d5 c4d5 f6d5 e2e4 d5c3 b2c3 f8e7 g1f3 b8d7 f1d3 b7b6 e1g1 e8g8 d1e2 c8b7 c1b2 d7f6 a1d1 a7a5 c3c4 f6d7 d3c2 f7f6 c2a4 c7c6 d4d5 c6d5 e4d5 e6d5 e2e6 g8h8 a4d7 b7a6 e6d5"
"789555"	"Bucharest Spring Festival (Women)"	"Bucharest"	"2003.03.04"	"2"	"Dragomirescu, Angela"	"Smokina, Karolina"	"1-0"	2306	2271	NA	NA	NA	NA	"d2d4 g8f6 c2c4 d7d6 b1c3 b8d7 g1f3 e7e5 e2e4 f8e7 f1e2 e8g8 e1g1 c7c6 c1e3 f6g4 e3d2 f8e8 d4d5 c6c5 f3e1 g4f6 a2a3 a7a5 e1c2 d7f8 b2b4 f6d7 b4a5 a8a5 c2e3 g7g6 c3b5 a5a6 f2f4 e5f4 e3g4 d7e5 g4h6 g8g7 d2f4 f8d7 d1d2 f7f6 h6g4 e5g4 e2g4 d7e5 g4c8 d8c8 f4e5 f6e5 f1f3 c8d7 a1f1 e8f8 f3f8 e7f8 d2f2 a6a8 f2f6 g7g8 f6e6 d7e6 d5e6 a8e8 f1f7 e8e6 f7b7 f8h6 g1f2 e6f6 f2e2 f6f4 b5d6 h6f8 g2g3 f4f6 d6b5 g6g5 a3a4 g5g4 a4a5 f6h6 e2d3 h6f6 b7b6 f6f3 d3e2 f3b3 a5a6 b3b2 e2d3"
"1569816"	"SCG-ch 2nd"	"Pancevo"	"2006.03.06"	"8"	"Vuckovic, Bojan"	"Krivokapic, Marko"	"1-0"	2506	2352	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 f2f4 d8b6 d4b3 f8e7 f1e2 b8c6 g5f6 g7f6 d1d2 c8d7 e1c1 h7h5 h1f1 e8c8 f1f3 c8b8 c1b1 d8g8 e2f1 g8c8 a2a3 h5h4 c3a4 b6a7 f3d3 c8c7 d2e1 b7b5 a4c3 a7b6 a3a4 c6a5 c3b5 a6b5 b3a5 c7a7 b2b4 h8c8 e1e3 b6c7 e3d2 b5a4 d3d4 f6f5 d4c4 c7b6 c4c8 d7c8 a5c4 b6c6 c4d6 f5e4 c2c4 e4e3 d2d4 a7d7 c4c5 e7d6 c5d6 c8b7 d4e3 d7d6 d1d6 c6d6 e3e5 b8c7 b1b2 f7f6 e5d6 c7d6 b2a3 e6e5 g2g3 h4g3 h2g3 e5f4 g3f4 d6e6 f1h3 f6f5 a3a4 b7e4 a4b3 e6d6 b3c3 d6d5 h3f1 e4f3 f1d3 f3g4 d3c2 g4h3 c2b1 h3g4 b1d3 g4h3 d3c2 h3g4 c3d3 g4h3 c2b3 d5c6 b3c4 h3g2 d3d4 g2h3 c4d3 h3g4 d4e5 c6b6 d3f5 g4e2 e5d4"
"1480161"	"Sainte Marie op"	"Sainte Marie"	"2005.10.19"	"5"	"Jeannel, Philippe"	"Vaast, Jean Philippe"	"0-1"	1580	1520	NA	NA	NA	NA	"e2e4 e7e6 b1c3 c7c6 g1f3 d7d5 e4d5 c6d5 f1b5 b8c6 f3e5 c8d7 e5d7 d8d7 e1g1 a7a6 b5e2 g8f6 d2d3 f8e7 f1e1 e8g8 c1g5 c6e5 d3d4 e5g6 e2d3 h7h6 g5e3 a8c8 c3e2 e7d6 c2c3 f6g4 e2g3 g4e3 e1e3 f7f5 g3f1 e6e5 d4e5 g6e5 d3c2 e5c4 d1d5 g8h8 e3h3 d6h2 f1h2 d7d5 a1d1 d5e5 h2f3 e5e2 f3d4 e2e5 b2b3 c4a3 h3e3 e5f4 d4e6 f4g4 e3g3 g4g3 f2g3 a3c2 e6f8 c8f8 d1d7 f8b8 g1f2 h8h7 f2e2 b7b5 e2d2 c2a3 d7d6 b5b4 c3b4 b8a8 d2c1 a3b5 d6d3 b5c7 a2a4 c7e6 d3d5 h7g6 b4b5 a6b5 d5b5 e6d4 b5b6 g6g5 c1b2 d4e2 b2a3 e2g3 b3b4 g3e4 b6c6 g7g6 b4b5 e4f6 c6a6 a8b8 b5b6 f6d5 a4a5 g5g4 a6a7 d5b6 a7g7 g6g5 g7g6 b6c4 a3a4 c4a5 g6h6 a5c4 g2g3 g4g3 h6h3 g3f4 h3f3 f4e4 f3f4 e4d3 f4f5 b8g8 a4b4 c4e3 f5f3 g5g4 f3g3 g8c8 b4b5 d3e2 g3g1"
"154002"	"Hotel Irottko GM"	"Koszeg"	"2000.??.??"	"6"	"Kraai, Jesse"	"Estrada Nieto, Julian"	"1/2-1/2"	2421	2368	NA	NA	NA	NA	"e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 c3d5 d8a5 g5d2 a5d8 d2g5 d8a5 g5d2"
"930198"	"Ruhrgebiet VK1 0304"	"Ruhrgebiet"	"2004.03.28"	"8.8"	"Makarov, Juri"	"Krumm, Jens Christoph"	"1-0"	1790	1778	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 d1d4 b8c6 f1b5 d8a5 b1c3 c8d7 b5c6 b7c6 e4e5 a5b6 d4b6 a7b6 e5d6 e7d6 e1g1 e8c8 a2a4 f7f6 c1e3 c8b7 a4a5 b6b5 a5a6 b7a8 f1d1 g8h6 e3b6 d8c8 d1e1 d6d5 f3d4 f8b4 d4e6 d7e6 e1e6 h8e8 a1e1 e8e6 e1e6 h6f5 g2g4 f5h4 f2f4 h4f3 g1g2 f3d2 c3e2 d2c4 b6d4 b4f8 b2b3 c4d2 e2g3 c6c5 d4e3 d2b1 g3f5 b1a3 c2c3 a3b1 f5d6 c8b8 e3c5 b1c3 a6a7 b8d8 c5b6 f8d6 b6d8 d6f4 d8b6"
"37592"	"Budapest FS12 GM"	"Budapest"	"1999.12.11"	"8"	"Horvath, Csaba"	"Zhang, Pengxiang"	"1/2-1/2"	2509	2462	NA	NA	NA	NA	"d2d4 g8f6 c2c4 c7c5 d4d5 e7e6 b1c3 e6d5 c4d5 d7d6 e2e4 g7g6 h2h3 f8g7 g1f3 e8g8 f1d3 a7a6 a2a4 b8d7 e1g1 f8e8 f1e1 d8e7 c1f4 e7f8 f4h2 f6h5"
"1834238"	"Necochea-B"	"Necochea"	"2007.02.23"	"5"	"Granara Barreto, Sebastian A"	"Zuriel, Marisa"	"1/2-1/2"	2253	2197	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 c6d4 d1d4 d8f6 d4f6 g8f6 f1d3 d7d5 e4d5 f6d5 c1d2 f8e7 e1g1 e8g8 b1c3 d5c3 d2c3 c8e6"
"1353606"	"BUL-ch (Women)"	"Veliko Tarnovo"	"2005.??.??"	"3"	"Boneva, Zvezdelina"	"Stefanova, Milena"	"0-1"	2011	2022	NA	NA	NA	NA	"e2e4 e7e5 g1f3 g8f6 f3e5 d7d6 e5f3 f6e4 d2d4 d6d5 f1d3 f8e7 e1g1 b8c6 f1e1 c8g4 c2c3 f7f5 b1d2 e8g8 d1c2 f8f6 f3e5 c6e5 d4e5 f6g6 f2f3 e7c5 g1f1 d8h4 d2e4 f5e4 c1e3 c5e3 e1e3 h4h2 c2f2 a8f8 d3e2 g4h3 f1e1 g6g2 f2h4 e4f3"
"902429"	"Imperia op 45th"	"Imperia"	"2003.08.31"	"1"	"Malano, Francesco"	"Gross, Stefan"	"0-1"	2075	2328	NA	NA	NA	NA	"c2c4 e7e5 b1c3 g8f6 g2g3 d7d5 c4d5 f6d5 f1g2 d5e7 g1f3 b8c6 d1a4 f7f6 e1g1 c8d7 b2b4 a7a6 a4b3 e7f5 a2a3 f5d4 f3d4 c6d4 b3d1 d7c6 g2c6 d4c6 c1b2 f8d6 a1c1 e8g8 d1b3 g8h8 c3a4 d8d7 a4c5 d6c5 c1c5 d7d2 e2e3 a8d8 b4b5 a6b5 b3b5 d2d6 f1c1 d8b8 b5c4 f8d8 a3a4 b8a8 b2c3 a8a4 c4a4 d6c5 c3b2 c5d5 h2h4 h7h6 b2a3 d5f3 a4c2 e5e4 a3c5 c6e5 c5d4 e5g4 c1f1 d8d4 e3d4 e4e3 c2c7 e3f2 f1f2 f3f2"
"1657189"	"Pardubice op-B1"	"Pardubice"	"2006.07.26"	"6"	"Ustinov, Mikhail"	"Gruca, Miroslav"	"1-0"	2214	2150	NA	NA	NA	NA	"d2d4 d7d5 c2c4 e7e5 d4e5 d5d4 g1f3 b8c6 g2g3 g8e7 f1g2 e7g6 e1g1 f8e7 b2b3 g6e5 c1b2 e5f3 g2f3 e7f6 b1d2 c8h3 f1e1 d8d7 d2e4 e8c8 e4c5 d7d6 b3b4 d4d3 b2f6 d6f6 e2d3 c6e5 f3b7 c8b8 d1e2 h8e8 d3d4 e5d3 e2d3"
"661140"	"HUN-chT2 Erkel 0203"	"Hungary"	"2003.03.23"	"9"	"Koszegi, Lajos"	"Szarvas, Sandor"	"1/2-1/2"	2080	2209	NA	NA	NA	NA	"e2e4 g7g6 b1c3 f8g7 g2g3 c7c5 f1g2 b8c6 g1e2 d7d6 e2f4 g8f6 e1g1 e8g8 h2h3 a7a6 a2a4 a8b8"
"619137"	"Plancoet op 2nd"	"Plancoet"	"2002.08.03"	"9.2"	"Belkhodja, Slim"	"Kaulfuss, Helmut"	"1-0"	2505	2240	NA	NA	NA	NA	"e2e4 b8c6 d2d4 e7e5 g1f3 e5d4 f3d4 f8c5 c1e3 d8f6 c2c3 g8e7 g2g3 c5b6 f1g2 d7d6 e1g1 c8d7 b1a3 e8g8 a3c4 f6g6 c4b6 a7b6 d4e2 f7f5 e2f4 g6f7 e4f5 d7f5 f4d5 e7d5 g2d5 f5e6 d5e6 f7e6 d1b3 f8e8 b3e6 e8e6 a2a3 a8e8 b2b3 b6b5 a3a4 b5a4 a1a4 b7b6 f1d1 g8f7 a4c4 c6a5 c4c7 e8e7 c7e7 f7e7 b3b4 a5c4 e3d4 e7f7 d1a1 e6e7 h2h4 g7g6 g1g2 f7e6 h4h5 e6f5 h5g6 h7g6 a1a8 f5e4 a8f8 e7e6 g2h3 d6d5 h3g4 e4d3 f8d8 c4d6 f2f4 d3c4 d4e5 d6e4 d8c8 c4d3 e5d4 e6d6 b4b5 e4d2 c8c6 d2c4 g4g5 d3e4 c6d6 c4d6 g5g6 d6b5 f4f5 b5d6 f5f6 b6b5 d4c5"
"68023"	"Lima op U18"	"Lima"	"2000.??.??"	"?"	"Loayza, Froylan"	"Ariza, Freddy"	"1-0"	NA	NA	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 f1b5 g8f6 d2d4 a7a6 b5c6 d7c6 f3e5 f8d6 e5c4 f6e4 d1e2 d8e7 e1g1 e4f6 c4d6 c7d6 e2e7 e8e7 b1c3 h8e8 c1g5 e7f8 g5f6 g7f6 d4d5 c8f5 a1c1 e8e7 f2f3 f5g6 g1f2 e7e5 f1d1 c6c5 c3e2 a8e8 e2f4 g6f5 c2c4 e8a8 d1e1 b7b5 b2b3 b5c4 b3c4 a8b8 g2g4 b8b2 f2g3 e5e1 c1e1 f5b1 a2a3 b1a2 e1c1 a2b3 f4d3 b2d2 c1c3 b3c2 d3f2 d2e2 h2h3 a6a5 f3f4 c2a4 g3f3 e2b2 f2e4 f8e7 c3e3 e7f8 e4d6 b2c2 d6c8 c2c4 c8b6 a4d1 f3f2 c4f4 f2e1 f4d4 e3c3 a5a4 c3c5 d1b3 e1e2 f8e7 e2e3 d4d1 c5a5 e7d6 e3e4 b3c2 e4e3 c2b3 b6a4 b3a4 a5a4 d1d5 a4d4 d6c5 d4d5 c5d5 e3f4 d5e6 a3a4 e6e7 f4f5 e7d6 f5f6"
"281304"	"CZE-ch U10"	"Czech Republic"	"2001.??.??"	"8"	"Steinhauser, Dominik"	"Snevajs, Herman"	"0-1"	NA	NA	NA	NA	NA	NA	"e2e4 e7e5 d2d4 e5d4 c2c3 d4d3 f1d3 b8c6 g1f3 f8c5 e1g1 d7d6 c1e3 c5b6 d1b3 c8e6 b3c2 g8f6 b1d2 d8d7 b2b4 a7a6 a2a4 g7g6 b4b5 c6e5 f3e5 d6e5 d2f3 d7d6 e3b6 c7b6 a4a5 f6d7 a5b6 d6b6 a1b1 a6a5 c3c4 e8g8 c2c3 b6d6 f1d1 b7b6 d1d2 f8d8 b1d1 f7f6 d3e2 d6c7 d2d6 d7c5 d6d8 a8d8 d1d8 c7d8 c3d2 d8a8 d2d6 a8e4 d6d8 g8g7 d8d1 e6c4 e2c4 e4c4 f3g5 f6g5"
"1667586"	"Pan American-ch U08"	"Cuenca"	"2006.08.??"	"1"	"Solano Pallo, Jesael"	"Dlaikan, Kevin"	"0-1"	NA	NA	NA	NA	NA	NA	"e2e4 c7c5 g1f3 b8c6 c2c3 d7d5 f1d3 g8f6 f3g5 h7h6 g5f3 d5e4 d3e4 f6e4 e1g1 d8d3 f3e1 d3b5 d2d3 e4f6 c3c4 b5b6 b1c3 b6c7 c3b5 c7b8 g2g3 c8h3 c1f4 e7e5 f4e5 b8e5 e1f3 e5b8 f1e1 f8e7 d1e2 e8g8 b5c3 f8e8 c3e4 f6e4 e2e4 b8c7 a1d1 c6d4 g1h1 d4f3 e4f3 c7c6 f3c6 b7c6 a2a3 h3g4 b2b4 g4d1 e1d1 c5b4 a3b4 e7b4 d1b1 e8e1 b1e1 b4e1"
"947535"	"EU-chT (Men) 14th"	"Plovdiv"	"2003.10.19"	"8.1"	"Van der Stricht, Geert"	"Haznedaroglu, Kivanc"	"1/2-1/2"	2468	2305	NA	NA	NA	NA	"d2d4 d7d5 c2c4 c7c6 b1c3 g8f6 e2e3 e7e6 g1f3 b8d7 f1d3 d5c4 d3c4 b7b5 c4d3 f8d6 e3e4 e6e5 d4e5 d7e5 f3e5 d6e5 f2f4 e5c7 e4e5 f6g8 d1f3 c8d7 e1g1 g8e7 f1e1 d8b8 c3e4 d7e6 c1e3 h7h6 e3c5 c7b6 e4d6 e8d7 d6e4 d7c7 g1h1 b6c5 e4c5 b8c8 d3e4 h8d8 a2a4 a7a6 f3c3 c7b6 c3e3 b6c7 c5e6 c8e6 a4b5 a6b5 a1a7 a8a7 e3a7 c7c8 h2h3 d8d2 e1a1 d2d8 a7b6 c8d7 a1d1 e7d5 e4d5 c6d5 b6b5 d7e7 b5c5 e7e8 b2b4 g7g5 f4g5 h6g5 c5d4 g5g4 h3g4 d8c8 g4g5 c8c4 d4d5 e6d5 d1d5 c4b4 h1h2 e8e7 h2g3 e7e6 d5d6 e6f5 d6f6 f5g5 f6f7 b4b3 f7f3 b3b6 f3e3 b6e6 e3e1 g5f5 e1f1 f5g5 f1e1 g5f5 g3f3 f5g5 f3e4 g5g6 e4d5 g6f7 e1f1 f7e7 f1a1 e6g6 a1a7 e7e8 a7a2 e8e7 d5e4 g6g8 a2b2 e7e6 b2e2 g8g4 e4f3 g4g5 f3f4 g5f5 f4g4 f5f8 g2g3 f8g8 g4f4 g8f8 f4e4 f8f5 e4d4 f5g5 e2e3 g5g4 d4d3 g4g5 d3d4 g5g4 e3e4 g4g3 e4f4 g3g1 f4f6 e6e7 f6a6 g1d1 d4e4 d1e1 e4f5 e1f1 f5e4 f1e1 e4f5 e1f1 f5e4 f1e1"
"16241"	"Asturias-chT40 Preferente"	"Asturias"	"1999.??.??"	"10"	"Garcia Gonzalez, Fernando"	"Bombin Pinera, Dionisio"	"1-0"	NA	2172	NA	NA	NA	NA	"d2d4 g8f6 c1g5 f6e4 h2h4 h7h6 g5f4 d7d5 c2c4 e7e6 b1c3 f8b4 d1c2 c7c6 f2f3 e4c3 b2c3 b4e7 e2e4 e7h4 g2g3 h4g5 g1h3 g5f4 h3f4 d8g5 e1f2 d5e4 c2e4 g5f5 e4e3 e8g8 f1d3 f5f6 g3g4 f6d8 g4g5 h6g5 d3h7 g8h8 e3e4 g7g6 f4g6 h8g7 g6f8 d8f8 a1g1 f8e7 f3f4 f7f5 h7f5"
