"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"1357150"	"Primavera de Gros op 1st"	"San Sebastian"	"2005.05.07"	"1.5"	"Corral Sierra, Javier"	"Izagirre Alsua, Aritz"	"0-1"	2134	NA	NA	NA	NA	NA	"g1f3 d7d5 g2g3 g8f6 f1g2 e7e6 e1g1 f8e7 c2c4 c7c6 d2d4 e8g8 d1c2 b8d7 f1d1 d7b6 b2b3 b6d7 b1c3 d7b6 f3e5 f6e8 c2d3 f7f6 e5f3 f6f5 f3e5 e8f6 c1g5 b6d7 c4d5 c6d5 a1c1 f6e4 g5e7 d8e7 c3b1 d7e5 d4e5 e7d8 f2f3 e4g5 f3f4 g5e4 g2e4 f5e4 d3c3 c8d7 c3c7 d7c6 c7d8 f8d8 e2e3 a7a6 b1c3 c6e8 g3g4 e8c6 c3e2 a8c8 e2d4 d8e8 g1f2 g8f7 d4c6 b7c6 c1c5 e8e7 d1c1 e7c7 b3b4 f7e7 f2e2 g7g6 e2d2 e7d7 d2c3 c8b8 a2a3 b8f8 c3d4 g6g5 f4g5 f8f2 c5c2 f2f3 c2g2 c7c8 h2h4 c8g8 c1c2 g8b8 c2f2 b8f8 f2f3 f8f3 h4h5 f3f1 g5g6 h7g6 h5g6 f1c1"
"977608"	"Wch Seniors 13th"	"Bad Zwischenahn"	"2003.??.??"	"?"	"Fiedler, Eduard"	"Semmler, Guenter"	"1/2-1/2"	1730	1950	NA	NA	NA	NA	"e2e4 d7d6 d2d4 g8f6 b1c3 b8d7 f2f4 e7e5 d4e5 d6e5 g1f3 f8d6 f1b5 e8g8 f4f5 d8e7 c1g5 c7c6 b5d3 d6c5 d1e2 b7b5 e1c1 a7a5 d3b5 c5b4 b5c6 c8a6 e2e3"
"353647"	"Baden-ch"	"Leimen"	"2001.04.19"	"7"	"Steinhart, Karl Heinz"	"Reichstein, Hans Joerg"	"1-0"	2168	2188	NA	NA	NA	NA	"b2b3 g8f6 c1b2 g7g6 e2e4 d7d6 f2f4 f8g7 g1f3 e8g8 d2d3 b8c6 d1e2 f8e8 b1d2 e7e5 f4e5 d6e5 g2g3 c6d4 f3d4 e5d4 f1g2 c7c5 e1g1 f6g4 f1e1 g4e3 d2f1 c8g4 e2d2 d8d7 f1e3 d4e3 d2c1 g7h6 e1e3 h6e3 c1e3 a8c8 h2h3 g4e6 b2f6 d7d6 a1f1 d6f8 e4e5 c8c7 g1h2 b7b6 e3g5 h7h6 g5e3 e8c8 f1f4 g6g5 f4f2 c7d7 h3h4 g5g4 g2e4 e6d5 e4f5 d5e6 e3e4 e6f5 e4f5 d7d5 f5g4 g8h7 g4e4"
"80543"	"ROM-ch sf1 (Women)"	"Baile Tusnad"	"2000.??.??"	"?"	"Gavrilescu, Ana"	"Pasolea, Ioana"	"1-0"	NA	NA	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 c1f4 b8c6 c2c3 f8d6 f4d6 d8d6 f1d3 g8f6 g1f3 e8g8 e1g1 f8e8 b1d2 c8d7 d1c2 g7g6 a1e1 e8e7 e1e7 c6e7 f3e5 d6e6 f2f4 a7a6 e5d7 e6d7 d2f3 e7f5 d3f5 d7f5 c2f5 g6f5 f1e1 f6e4 f3h4 e4d6 e1e7 f7f6 e7c7 a8d8 c7e7 g8f8 e7h7 f8e8 h7h8 e8e7 h8d8 e7d8 g1f2 d8e7 h4f3 d6e4 f2e3 e4d6 h2h4 d6c4 e3f2 c4b2 h4h5 e7f7 f3h4 b2d3 f2e3 d3b2 h4f5 b2c4 e3f2 b7b5 g2g4 c4b6 f5e3 f7e6 h5h6 e6f7 g4g5 b6d7 h6h7 f6g5 f4g5 f7g7 g5g6 d7f8 e3f5 g7h8 g6g7 h8h7 g7f8Q h7g6 f2g3 g6g5 f5d6 g5h5 f8g8 h5h6 g3f4 a6a5 d6f7 h6h5 g8g5"
"1334592"	"NRW-ch U18"	"Kranenburg"	"2005.03.28"	"1"	"Hoffmann, Udo"	"Bussard, Christian"	"1-0"	2196	1860	NA	NA	NA	NA	"e2e4 c7c6 d2d4 d7d5 e4e5 c8f5 b1c3 e7e6 g2g4 f5g6 g1e2 g8e7 c1e3 b8d7 d1d2 d7b6 e2g3 b6c4 f1c4 d5c4 e1c1 e7d5 c3d5 c6d5 f2f4 d8d7 h1f1 d7a4 f4f5 a4a2 c2c3 a2a1 c1c2 a1a4 c2b1 a8c8 f5g6 c8c6 g6f7 e8d7 d2c2 a4a5 b1c1 c6b6 c1d2 a5b5 d1b1 a7a6 h2h4 a6a5 h4h5 a5a4 h5h6 b5b3 c2b3 b6b3 h6g7 f8g7 g3h5 g7f8 e3g5 f8e7 g5h6 e7f8 h6g7 f8g7 h5g7 h8f8 g7e8 d7e7 e8d6 b3b6 d2c2 b6b3 f1f3 b7b5 b1h1 a4a3 b2a3 b3a3 h1h7 b5b4 g4g5 b4b3 c2b1 a3a2 g5g6 a2g2 g6g7 g2g1 b1b2 g1g2 b2c1 b3b2 c1b1 g2g1 b1b2 f8b8 b2c2 g1g2 c2c1 g2g1 c1d2 b8b2 d2e3"
"1569301"	"SUI-chT"	"Switzerland"	"2006.03.26"	"2.8"	"Kelecevic, Nedeljko"	"Aranovitch, Emiliano"	"1-0"	2320	2293	NA	NA	NA	NA	"d2d4 g8f6 c2c4 c7c5 d4d5 g7g6 b1c3 f8g7 e2e4 e8g8 f2f3 d7d6 c1g5 e7e6 d1d2 e6d5 c4d5 a7a6 a2a4 f8e8 g1e2 b8d7 e2g3 d8a5 a1a3 h7h5 f1e2 f6h7 g5h6 g7d4 h6e3 h5h4 g3f1 a5b4 e3d4 c5d4 c3d1 b4b6 a4a5 b6a7 d1f2 d7e5 a3a4 c8d7 a4d4 h4h3 f1e3 h3g2 e3g2 h7g5 g2h4 g8g7 f3f4 e8h8 f4e5 h8h4 d2g5 a7d4 g5f6 g7g8 f6h4 d4e5 e1g1 e5b2 h4e7"
"1862059"	"EU-ch 8th"	"Dresden"	"2007.04.09"	"7"	"Giemsa, Stephan"	"Wippermann, Till"	"1/2-1/2"	2286	2410	NA	NA	NA	NA	"d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 g2g3 d5c4 f1g2 b8c6 d1a4 f8b4 c1d2 b4d6 e1g1 e8g8 a4c4 e6e5 d4e5 c6e5 f3e5 d6e5 d2c3 d8e7 c3e5 e7e5 b1c3 c7c6 f1d1 c8e6 c4b4 a8b8 d1d3 a7a5 b4b6 f6d7 b6d4 e5d4 d3d4 f8d8 a1d1 g8f8 f2f4 f8e7 e2e4 f7f6 g1f2 d7c5 f2e3 d8d4 d1d4 b7b5 e4e5 b5b4 c3e4 c5e4 g2e4 f6e5 f4e5 e6a2 e4c6 a2e6 d4d6 b4b3 c6e4 b8b5 e3d4 b5b4 d4e3 b4b5 e3d4 b5b4 d4e3"
"217978"	"Klubis Memorial"	"Odessa"	"2000.??.??"	"13"	"Shablya, Boris"	"Karpovich, Andrey"	"0-1"	NA	NA	NA	NA	NA	NA	"d2d4 g8f6 g1f3 g7g6 c1f4 f8g7 h2h3 e8g8 b1d2 d7d6 e2e4 b8d7 f1c4 c7c6 c4b3 f6h5 f4h2 e7e5 c2c3 d8f6 d2c4 h5f4 e1g1 b7b5 c4e3 d7b6 h2g3 g6g5 h3h4 g5g4 f3h2 h7h5 f2f3 f6g6 b3c2 g4f3 d1f3 g6g3 f3g3 f4e2 g1f2 e2g3 f2g3 e5d4 c3d4 g7d4 e3f5 d4b2 a1b1 b2e5 g3h3 b6c4 f1f2 e5d4 f2e2 f8e8 g2g4 h5g4 h2g4 c8f5"
"1564899"	"Cappelle op 22nd"	"Cappelle la Grande"	"2006.02.23"	"7"	"Riff, Jean Noel"	"Rozentalis, Eduardas"	"1/2-1/2"	2444	2582	NA	NA	NA	NA	"e2e4 e7e6 d2d3 d7d5 d1e2 g8f6 g1f3 b7b6 e4e5 f6d7 g2g3 c7c5 f1g2 b8c6 c2c4 d5d4 e1g1 c8b7 h2h4 f8e7 b1a3 h7h6 h4h5 a7a6 a3c2 d8c7 f1e1 e8c8 c1d2 g7g5 h5g6 f7g6 b2b4 c5b4 f3d4 c6d4 g2b7 c7b7 c2d4 d7c5 d2e3 h6h5 e1d1 d8d7 e2f3 h8d8 f3b7 c8b7 d4e2 c5d3 e2f4 d3f4 d1d7 d8d7 g3f4 e7c5 g1g2 d7d3 g2f3 d3a3 a1g1 c5e3 f2e3 a3a2 g1g6 b4b3 g6g1 a6a5 f4f5 e6f5 e5e6 b7c7 g1d1 b3b2 e6e7 b2b1Q e7e8N c7c6 d1b1 a5a4 e8f6 a4a3 f6d5 a2b2 b1a1 b2b3 d5e7 c6c5 e7f5 c5c4 f5d4 b3c3 d4e2 c3b3 e2d4"
"509959"	"POL-chT3"	"Poland"	"2002.??.??"	"?"	"Ozog, Leon"	"Jablonka, Krzysztof"	"1-0"	2116	2098	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 g1f3 f8d6 f1d3 g8f6 c1g5 e8g8 e1g1 c8g4 b1d2 b8d7 c2c3 c7c6 d1c2 d8c7 f1e1 f8e8 d3f5 h7h6 g5h4 g4f5 c2f5 g7g6 f5d3 g8g7 h4g3 d6g3 h2g3 c7d6 d2f1 f6e4 f1e3 d6e6 f3h4 e6f6 e1e2 e8e6 a1e1 a8e8 h4f3 h6h5 c3c4 d5c4 e3c4 e4g5 f3e5 f6e7 f2f4 g5h7 f4f5 g6f5 c4e3 d7e5 e3f5 g7h8 e2e5 e7d7 d3f3 e6e5 d4e5 f7f6 e1d1 d7e6 e5f6 e6f6 f3h5 e8f8 g3g4 f6g5 h5g5 h7g5 d1d7 f8f7"
"1177944"	"Moscow Region-ch op"	"Serpukhov"	"2004.08.26"	"1"	"Magomedov, Said"	"Brokko, Margit"	"0-1"	NA	2133	NA	NA	NA	NA	"e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 c1f4 f8g7 f1e2 e8g8 e4e5 f6d7 g1f3 b8c6 e5d6 c7d6 e1g1 d8b6 a1b1 c6d4 c3d5 d4f3 e2f3 b6d8 d5e7 d8e7 f4d6 e7f6 d6f8 d7f8 f1e1 c8e6 b2b3 a8d8 d1e2 e6d5 f3d5 d8d5 c2c4 d5h5 e2e7 f6f4 g2g3 f4f3 e1e3 f3f5 e7e4 g7d4 e4f5 h5f5 e3e2 f8e6 g1g2 d4c5 b1d1 b7b6 h2h4 g8g7 d1d7 e6d4 e2e4 d4c6 f2f4 a7a5 e4e8 f5f6 e8c8 f6e6 c8c7 c6e7 d7d2 e7f5 c7d7 e6e1 d7d3 h7h5 g2f3 e1g1 d2g2 g1f1 f3e2 f1a1 e2f3 f5d4 f3e4 a1e1 e4d5 e1e6 a2a3 d4f5"
"1891489"	"UKR-ch U08"	"Evpatoria"	"2007.05.09"	"1"	"Rapoport, Valentin"	"Triapishko, Alexandr"	"1-0"	NA	NA	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 c6d4 d1d4 g8f6 e4e5 f6g8 f1c4 f7f6 d4d5 d8e7 c1f4 e7e6 d5d4 f6e5 d4e5 e6e5 f4e5 d7d5 c4d3 c8d7 e1g1 e8c8 b1c3 d8e8 f1e1 g8f6 e5d4 a7a6 e1e8 d7e8 a1e1 e8g6 d4f6 g7f6 d3g6 h7g6 e1e8 c8d7 e8a8 f8g7 a8h8 g7h8 c3a4 f6f5 a4c5 d7c6 c5e6 c6d6 e6f8 g6g5 f8h7 g5g4 c2c3 d6c5 h2h3 c5c4 h3h4 c4c5 h4h5 c5d6 g1h2 d6e6 h2g3 e6f7 g3h4 f7g7 h7g5 g7h6 g5f7 h6g7 f7h8 g7h8 h4g5 h8g7 g5f5 g7h6 f5g4 b7b5 f2f4 c7c5 g4h4 d5d4 g2g4 d4d3 g4g5 h6g7 h5h6 g7h7 h4h5 d3d2 g5g6 h7g8 h6h7 g8g7 f4f5 d2d1Q h5g5 d1c1 g5h5 c1b2 f5f6 g7h8 f6f7 h8g7 h7h8Q g7h8 f7f8Q"
"105818"	"Frymburk op-A"	"Frymburk"	"2000.??.??"	"2"	"Wenke, Jiri"	"Misicko, Jan"	"0-1"	1945	2120	NA	NA	NA	NA	"e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 d2d4 g8f6 g1f3 e7e6 c1e3 b8d7 b1a3 a7a6 c3c4 d5c6 d1b3 b7b6 a1d1 c8b7 f3e5 d7e5 d4e5 f6g4 f2f4 c6e4 e1e2 f8e7 b3d3 e4c6 h2h3 g4e3 d3e3 e8g8 h1g1 a8d8 e2e1 f7f6 f1d3 f6e5 f4e5 e7h4 g2g3 f8f3 e3e2 f3g3 d3h7 g8f7 e2h5 g7g6 g1f1 g3f3 h5h4 f3f1"
"368331"	"Santo Antonio 4th"	"Santo Antonio"	"2001.05.22"	"4"	"Galego, Luis"	"Spraggett, Kevin"	"1/2-1/2"	2429	2526	NA	NA	NA	NA	"e2e4 c7c5 g1f3 e7e6 b1c3 a7a6 g2g3 b7b5 f1g2 c8b7 d2d3 d7d6 e1g1 b8d7 f3g5 f8e7 f2f4 e7g5 f4g5 g8e7 d3d4 c5d4 d1d4 d7e5 b2b3 e7c6 d4d2 e8g8 c1b2 d8c7 h2h3 f8d8"
"638252"	"San Agustin op 07th"	"Aviles"	"2002.08.18"	"3.37"	"De Arriba Gonzalez, Hector"	"Suarez Calvo, Alesandra"	"1-0"	NA	NA	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 e4e5 c7c5 c2c3 b8c6 g1f3 d8b6 f1d3 c8d7 d3e2 g8e7 e1g1 e7g6 d4c5 f8c5 b2b4 c5e7 c1e3 b6c7 e3d4 c6e5 f3e5 g6e5 f2f4 e5g6 d4g7 h8g8 d1d4 a7a5 g7f6 a5b4 f6e7 g6e7 d4b4 e7f5 e2b5 f5e3 b5d7 c7d7 f1c1 g8g2 g1h1 g2a2 b1a3 d5d4 a1a2 d7d5 h1g1 d4d3 c3c4 d5f3 a2f2 f3g4 g1h1 a8d8 b4b5 e8f8 b5c5 f8e8 c5e3 h7h5 a3b5 d8d7 b5c3 h5h4 c3d5 g4g6 f4f5 g6g7 f5e6 f7e6 e3e6 e8d8 c1a1 g7a1 h1g2 h4h3 g2h3 d7h7 h3g2 a1g7 g2f3 d3d2 e6d6 d8c8 d5b6"
"578862"	"URU-ch"	"Montevideo"	"2002.05.12"	"7"	"Valiente, Cristobal"	"Larrea, Manuel"	"1-0"	2331	2180	NA	NA	NA	NA	"e2e4 c7c5 g2g3 d7d5 e4d5 d8d5 g1f3 c8g4 f1g2 d5e6 e1f1 g4h3 b1c3 b8c6 d2d3 g8f6 c1e3 b7b6 f3g5 h3g2 f1g2 e6d7 d1f3 a8d8 c3e4 c6e5 f3e2 d7c6 f2f3 h7h6 g5h3 e5d7 a2a4 e7e6 h3f2 f8e7 h2h4 e8g8 e4d2 f6d5 d2c4 e6e5 e3d2 f7f6 b2b3 f6f5 a1e1 e7f6 g3g4 f5g4 f2g4 d5f4 d2f4 e5f4 e2e4 c6e4 d3e4 f6c3 e1d1 d7f6 g4e5 f6h5 e5c6 d8d1 h1d1 c3f6 c6a7 f6h4 d1d6 h5f6 e4e5 f6h5 d6b6 f8f5 b6g6 g8h7 g6g4 g7g5 a4a5 f5f7 a7b5 h5g7 a5a6 g7e6 a6a7 f7f8 c4b6 h4e1 g2f1 e1g3 a7a8Q f8a8 b6a8 h6h5 a8c7 e6c7 g4g3 c7b5 g3g5 b5d4 g5g2 h7h6 c2c3 d4f5 b3b4 c5b4 c3b4 f5d4 f1f2 h5h4 g2g4 d4e6 g4h4 h6g5 h4h8 g5f5 b4b5 f5e5 b5b6 e6c5 h8h5"
"1012883"	"Untergrombach op"	"Untergrombach"	"2004.01.03"	"2.1"	"Lauer, Roland"	"Schenk, Andreas"	"0-1"	NA	2499	NA	NA	NA	NA	"b1c3 d7d5 e2e4 e7e6 g1f3 g8f6 e4e5 f6d7 d2d4 c7c5 d4c5 b8c6 c1f4 d7c5 f1d3 h7h6 e1g1 a7a6 f1e1 f8e7 d3f1 b7b6 f3d4 c8b7 c3e2 g7g5 f4g3 c6b8 f2f4 d8d7 e2c3 b8c6 d4b3 g5f4 g3f4 h6h5 f1e2 h5h4 e2f3 h8g8 d1d2 e8c8 a1d1 c5b3 a2b3 c6d4 d2f2 d4f3 f2f3 d7c6 d1d2 e7b4 d2d4 b4c5 f4e3 g8g7 b3b4 c5d4 e3d4 d8g8 e1e2 c6c4"
"377035"	"GER-ch U10"	"Willingen"	"2001.06.09"	"11"	"Kurnatowski, Vitali"	"Liebergesell, Tobias"	"1-0"	1092	NA	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 b1c3 g8f6 d2d3 e8g8 c1g5 h7h6 g5h4 d7d6 c3d5 c8g4 d5f6 g7f6 c2c3 d8e7 h2h3 g4h5 c4d5 a8b8 b2b4 c5b6 a2a4 a7a5 b4b5 c6d8 d3d4 c7c6 d5b3 d8e6 d1d2 g8g7 d4e5 d6e5 f3e5 b8d8 d2c1 b6c7 e5c4 e6c5 b3c2 c5e4 e1g1 e4c3 c1b2 c7e5 c4e5 e7e5 g1h1 f8e8 f2f3 c3d5 b2e5 e8e5 f3f4 e5e2 c2d1 d5f4 f1f4 e2e1 h4e1 h5d1 e1a5 d8a8 a5c3 d1a4 a1a4 a8a4 f4a4 c6b5 a4b4 g7g6 b4b5 h6h5 b5b7 f6f5 g2g3 g6g5 b7f7 g5g6 f7f6 g6g5 h1g2 h5h4 g3h4 g5h4 g2f3 h4g5 h3h4 g5h4 f3f4 h4h5 f4f5 h5h4 f6g6 h4h3 f5f4 h3h2 f4f3 h2h1 f3f2 h1h2 g6h6"
