"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"67395"	"Leipzig op"	"Leipzig"	"2000.??.??"	"7"	"Hoffmann, Hendrik"	"Haensel, Thomas"	"1/2-1/2"	2306	2251	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 f1c4 e7e6 c4b3 b7b5 d1e2"
"1808227"	"Mittelfranken Mitte-ch 0607"	"Zirndorf"	"2007.01.21"	"7"	"Saathoff, Richard"	"Vogiatzis, Dimitrios"	"1-0"	2102	1986	NA	NA	NA	NA	"e2e4 e7e5 f2f4 e5f4 g1f3 d7d5 e4d5 f8d6 d2d4 c7c6 b1c3 g8e7 f1c4 b7b5 c4b3 b5b4 c3e4 c6d5 e4d6 d8d6 e1g1 c8a6 f1e1 e8g8 c1f4 d6f4 e1e7 b8c6 e7e1 a8d8 d1c1 f4f6 c1d2 a6b5 a2a3 a7a5 a3b4 a5b4 f3e5 f6d6 e5c6 b5c6 a1a6 d8a8 d2e2 a8a6 e2a6 f8a8 a6e2 g8f8 e2h5 h7h6 h5f5 g7g6 f5f3 a8e8 e1e8 f8e8 g2g3 d6e6 g1f2 e8e7 f3d3 e7f8 d3d2 e6f5 f2g1 f8g7 d2b4 f5f3 b4e1 c6d7 c2c3 d7h3 e1f2 f3g4 f2f4 g4c8 b3d5 f7f5 f4e5 g7h7 e5e7"
"1660464"	"Kiel op-A 19th"	"Kiel"	"2006.07.24"	"5"	"Franzenburg, Maria"	"Lohrie, Matthias"	"1/2-1/2"	NA	NA	NA	NA	NA	NA	"e2e4"
"139049"	"Hessen-ch Seniors"	"Frankfurt"	"2000.04.20"	"7"	"Hegner, Peter"	"Schmidt, Heinz"	"1-0"	NA	NA	NA	NA	NA	NA	"e2e4 c7c5 d2d4 c5d4 d1d4 b8c6 d4a4 g8f6 g1f3 d7d6 c1g5 c8d7 g5f6 g7f6 b1d2 c6e5 f1b5 a7a6 b5d7 d8d7 a4d7 e8d7 f3e5 f6e5 d2c4 d7c7 a1d1 b7b5 c4e3 e7e6 e1e2 f8e7 h1f1 e7g5 d1d3 g5e3 e2e3 a8d8 f2f4 e5f4 f1f4 d8d7 f4g4 f7f6 e3f4 h8f8 f4e3 f6f5 e4f5 f8f5 g4f4 d7f7 f4f5 f7f5 e3e2 a6a5 d3h3 h7h5 h3f3 f5e5 f3e3 e5e3 e2e3 e6e5 g2g3 c7c6 h2h3 c6d5 g3g4 h5g4 h3g4 d5e6 b2b3 b5b4 c2c4 e6f6 e3e4 f6g5 c4c5 d6c5 e4e5 g5g4 e5d5 g4f4 d5c5 f4e4 c5b5 e4d5 b5a5 d5c5"
"300340"	"RUS-Cup"	"Minsk"	"2001.??.??"	"7"	"Notkin, Maksim"	"Maiorov, Nikita"	"1-0"	2478	2300	NA	NA	NA	NA	"d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 b8d7 f1e1 c7c6 e2f1 a7a5 d4d5 d7c5 b2b3 c8d7 d5c6 d7c6 d1c2 b7b6 c1a3 d8e7 a1d1 f8d8 a3c1 e7b7 c3d5 a8c8 c2b1 f6d5 c4d5 c6d7 c1e3 f7f5 e3c5 b6c5 f3g5 f5f4 f1c4 c8b8 g5e6 d8e8 a2a4 g8h8 b1d3 e8e7 g2g3 g7h6 g1g2 e7f7 f2f3 b8g8 e1h1 d7c8 g3g4 b7b6 h2h4 h6f8 g4g5 f8e7 g2f1 h7h5 g5h6 c8e6 d5e6 f7h7 f1e2 h7h6 d1g1 b6b4 d3c2 g8g7 e2d3 e7f6 g1g4 f6e7 c2g2 e7f6 g2b2 f6e7 b2c2 h8h7 c2g2 b4b8 g2d2 b8d8 d3c2 h7h8 d2d5 d8c8 c4b5 c8c7 c2d3 c7b6 d3c4 g7g8 c4c3 g8g7 c3d3 g7g8 d3c4 g8g7 c4c3 g7g8 h1h2 g8g7 h2g2 g7g8 d5c6 b6c6 b5c6 h8h7 c3c4 g8b8 c6b5 h7g7 c4d5 b8c8 b5c6 g7h7 c6d7 c8c7 d5c4 c7b7 h4h5 b7b4 c4c3 b4d4"
"749319"	"Niederbayernliga 0304"	"Germany"	"2004.??.??"	"9"	"Kuran, Wilfried"	"Renner, Franz"	"1-0"	1790	NA	NA	NA	NA	NA	""
"1957453"	"Poznan op 16th"	"Poznan"	"2007.07.26"	"6"	"Shishkin, Vadim"	"Fistek, Dariusz"	"1-0"	2543	2167	NA	NA	NA	NA	"d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 f1e2 e8g8 g1f3 e7e5 c1e3 f6g4 e3g5 f7f6 g5h4 b8c6 d4d5 c6e7 f3d2 g4h6 f2f3 g6g5 h4f2 f6f5 h2h4 g5g4 f3g4 h6g4 e2g4 f5g4 g2g3 c7c6 e1g1 c8d7 d1b3 c6d5 c4d5 b7b5 f2e3 d8a5 a2a3 h7h6 b3d1 a5c7 a1c1 c7b7 b2b4 f8f1 d2f1 g8h7 d1d2 a7a5 b4a5 a8a5 d2b2 e7c8 c3a2 c8b6 f1d2 a5a8 b2b4 g7f8 c1f1 a8a4 b4b2 f8g7 f1c1 a4a8 b2b4 b7b8 g1g2 b6c4 d2c4 b5c4 b4b8 a8b8 a2b4 b8a8 c1c3 d7b5 e3c1 g7f6 b4c2 h6h5 c2e3 a8a4 e3f5 a4a6 c3c2 h7g6 f5e3 a6a4 c2b2 a4a5 c1d2 c4c3 d2c3 a5a3 b2b5 a3c3 e3f5 c3c2 g2f1 c2c3 b5b6 c3f3 f1e2 f3f5 e4f5 g6f5 b6d6 e5e4 e2e3 f6b2 d6c6 f5e5 e3e2 e5d5 c6h6 b2c1 h6h5 d5e6 h5c5"
"1947559"	"North Sea Cup 22nd"	"Esbjerg"	"2007.07.13"	"1"	"Pedersen, Lars Wisler"	"Poulsen, Iver"	"0-1"	NA	2156	NA	NA	NA	NA	"e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 g8f6 c1g5 d8a5 g5d2 a5b6 d2e3 f6e4 d4b5 f8c5 e3c5 b6c5 d1f3 d7d5 c2c3 e8g8 f1d3 b8c6 b2b4 c6b4 c3b4 c5b4 b1c3 e4c3 d3h7 g8h7 b5c3 d5d4 e1g1 b4c3 f3h5 h7g8 a1c1 c3a3 c1c5 e6e5 c5e5 a3d6 e5d5 d6f6 f1e1 g7g6 h5h6 c8e6 d5e5 d4d3 h2h4 f8d8 e5e3 d3d2 e1d1 a8c8 e3g3 f6g7 h6g5 d8d5 g5e7 c8c1 e7e8 g8h7 e8a4 d5d4"
"1930925"	"Brno op-A"	"Brno"	"2007.07.01"	"1"	"Cuprova, Iva"	"Spodny, Josef"	"0-1"	1847	2117	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 e4d5 d8d5 b1c3 f8b4 g1f3 g8f6 c1d2 b4c3 d2c3 e8g8 f1e2 b8c6 e1g1 b7b6 d1d3 a7a5 f3e5 c8a6 d3e3 a6e2 e3e2 c6d4 c3d4 d5d4 c2c3 d4e4 e2e4 f6e4 a1d1 f8d8 e5c6 d8d6 c6e5 a8d8 d1d6 d8d6 e5f3 e4d2 f3d2 d6d2 f1b1 g8f8 g1f1 f8e7 f1e1 d2c2 a2a3 e6e5 h2h3 e5e4 g2g3 f7f5 e1f1 e7e6 h3h4 g7g6 f1e1 h7h6 e1f1 g6g5 h4g5 h6g5 f1g1 e6e5 g1f1 f5f4 g3f4 e5f4 f1g1 a5a4 g1f1 f4f3 f1g1 c2f2 b2b3 e4e3 b3a4 f2g2 g1h1 g2g4 b1e1 f3f2 e1b1 g4h4"
"1233605"	"Olympiad-36"	"Mallorca"	"2004.10.16"	"2"	"Dorfman, Josif D"	"Nguyen, Anh Dung"	"1/2-1/2"	2596	2567	NA	NA	NA	NA	"c2c4 e7e5 b1c3 b8c6 g1f3 g8f6 g2g3 f8c5 f1g2 d7d6 d2d3 e8g8 a2a3 a7a5 e1g1 h7h6 e2e3 f8e8 h2h3 c5b6 b2b3 c6e7 d3d4 e5d4 f3d4 e7f5 d4f5 c8f5 c1b2 a8b8 g1h2 f5d7 d1d3 d8e7 a1d1 b6c5 c3b5 d7b5 c4b5 d6d5 d3c2 c5a3 b2f6 e7f6 c2c7 a3d6 c7a5 h6h5 d1d5 h5h4 a5d2 b8d8 f2f4 h4g3 h2g3 d6c5 e3e4 d8d5 d2d5 b7b6 e4e5 f6e7 f1d1 g7g5 d5e4 g5f4 e4f4 e7e5 f4e5 e8e5 g2d5 g8g7"
"805511"	"GRE-ch U12"	"Chania"	"2003.04.22"	"4"	"Karalis, Stylianos"	"Dimitrakopoulos, Konstantinos"	"1/2-1/2"	NA	1280	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 c2c3 g8f6 d2d4 e5d4 c3d4 f8b4 c1d2 b4d2 b1d2 d7d6 f1c4 e8g8 e1g1 c8g4 f1e1 c6d4 h2h3 g4h5 e1e3 f8e8 c4e2 d4f3 e2f3 h5g6 d1c2 d6d5 a1d1 d8e7 d1e1 a8d8 c2a4 a7a6 e4d5 b7b5 a4a6 e7d7 a6b7 h7h6 b7c6 e8e3 e1e3 d7c6 d5c6 d8d2 e3b3 g6e4 b3b5 e4f3 g2f3 d2c2 a2a4 c2c6 b2b4 c6b6 b5b6 c7b6 a4a5 b6a5 b4a5 f6d5 g1f1 g8f8 f1e2 f8e7 e2d3 e7d6 d3c4 d6c6 h3h4 d5f4 c4d4 f4h3 d4e5 h3f2 a5a6 f2d3 e5d4 c6b6 d4d3 b6a6 d3d4 a6b6 d4d5 b6c7 f3f4 c7d7 d5e5 d7e7 e5f5 g7g6 f5g4 f7f5 g4g3 e7f6 g3h3 g6g5 h4g5 h6g5 f4g5 f6g5 h3g3 f5f4 g3f3 g5f5 f3f2 f5e4 f2e2 f4f3 e2f2 e4f4 f2f1 f4g3 f1g1 f3f2"
"386147"	"Dortmund op-B"	"Dortmund"	"2001.??.??"	"2"	"Kreie, Guenther"	"Klug, Alexander"	"1-0"	NA	NA	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 c1d2 g8f6 e4e5 f6d7 d1g4 e8f8 f2f4 c7c5 g1f3 b8c6 a2a3 b4a5 d4c5 a5c3 d2c3 d7c5 f1d3 d8b6 e1c1 c5a4 h1e1 a4c3 b2c3 c8d7 f4f5 h7h6 f3d4 h6h5 g4f4 c6e7 f5f6 e7g6 f6g7 f8g7 f4f6 g7h6 f6f7 d7e8 f7e6 b6e6 d4e6 a8c8 c1b2 e8d7 e6d4 g6e7 e5e6 d7e8 e1f1 h8g8 f1f6 h6g7 d1f1 e8a4 f6f7 g7h8 f7h7"
"821625"	"Auburn Hills op"	"Auburn Hills"	"2003.04.26"	"1"	"Mc Shan, Kwame"	"Barnette, Bryan"	"1-0"	996	511	NA	NA	NA	NA	"d2d4 d7d5 g1f3 g8f6 e2e3 g7g6 f1d3 f8g7 b1d2 e8g8 e1g1 c8g4 c2c4 g4f3 d2f3 d5c4 d3c4 b8d7 d1b3 e7e6 b3b7 a8b8 b7c6 b8b6 c6a4 d8a8 a4c2 b6b8 b2b3 d7b6 c4d3 b6d5 c1a3 f8c8 f3e5 f6h5 d3a6 c8d8 e5c6 h5f4 c6b8 d8b8 e3f4 d5f4 f2f3 g7d4 g1h1 d4a1 f1a1 a8d5 c2c7 b8d8 c7c2 e6e5 a6c4 d5d7 a1e1 g6g5 a3b2 d7d2 c4f7 g8f7 c2h7 f7f8 b2a3 f8e8 h7e7"
"174155"	"Canadian op"	"Edmonton"	"2000.07.08"	"1"	"Hansen, Steven E"	"Novikov, Igor A"	"0-1"	NA	2611	NA	NA	NA	NA	"g1f3 d7d5 g2g3 c7c5 c2c4 d5d4 f1g2 b8c6 d2d3 e7e5 e1g1 g8e7 b1d2 e7g6 e2e4 d4e3 d2e4 e3f2 f1f2 f8e7 b2b3 f7f6 c1e3 c6d4 e4c3 e8g8 c3d5 c8e6 f3d2 e7d6 a1c1 f6f5 d1h5 g6e7 e3g5 d8d7 c1f1 e7d5 c4d5 e6f7 h5h4 d6c7 g5e7 c7d8 d5d6 f8e8 g2h3 d8e7 d6e7 d7e7 h4e7 e8e7 h3f5 d4f5 f2f5 f7g6 f5f3 a8d8 d2e4 b7b6 e4f2 e7f7 f3e3 d8f8 e3e1 f7f3 f2g4 f3f1 e1f1 f8f1 g1f1 g6d3 f1f2 e5e4 f2e3 g8f7 g4e5 f7e6 e5d3 e4d3 e3d3 e6d5 a2a4"
"868696"	"Gyongyos Matra Cup"	"Gyongyos"	"2003.07.27"	"5"	"Torok, Sandor"	"Hidegh, Eszter"	"1-0"	2290	2181	NA	NA	NA	NA	"e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 e7e5 d4b5 d7d6 c1g5 a7a6 b5a3 b7b5 c3d5 f8e7 g5f6 e7f6 c2c4 b5b4 a3c2 a6a5 g2g3 f6g5 f1g2 e8g8 e1g1 a8b8 b2b3 c6e7 d5e3 f7f5 e4f5 e7f5 e3d5 c8b7 d1d3 g8h8 a1d1 f5e7 d5e7 g5e7 g2b7 b8b7 c2e3 b7d7 h2h4 d8a8 e3d5 e7d8 d1d2 a8c6 f1d1 d7f7 d3e3 f7f3 e3e4 d8b6 d5f6 f3g3 g1h2 c6e4 f6e4 g3g4 d2d6 b6d4 f2f3 g4h4 h2g2 g7g5 g2g3 h4f4 d1d3 g5g4 e4g5 g4f3 d3f3 d4f2 g3f2 f4f3 g5f3 e5e4 f2e3 e4f3 d6d2 h8g7 d2f2 f8e8 e3f3 g7f6 f2e2 e8d8 e2h2 f6g6 f3e4 a5a4 c4c5 g6f6 h2h6 f6g7 h6b6 d8d2 b3a4 d2a2 b6b4 g7f6 e4d5 f6e7 d5c6 e7d8 c6b7 d8d7 c5c6"
"1691550"	"Rodatychi op"	"Rodatychi"	"2006.08.29"	"4"	"Tkachiova, Anastasia"	"Halamay, Pavlo"	"0-1"	NA	NA	NA	NA	NA	NA	"e2e4 c7c5 b1c3 g7g6 g2g3 f8g7 f1g2 d7d6 d2d3 e7e6 g1e2 g8e7 e1g1 e8g8 c1e3 b8c6 f2f4 a7a6 h2h3 b7b5 d1d2 b5b4 c3d1 a6a5 g1h2 a5a4 a1b1 a8b8 d1f2 d8b6 g3g4 f7f5 e2g3 d6d5 d2d1 d5d4 e3d2 c8b7 e4e5 c6a7 g4f5 b7g2 h2g2 g6f5 d1h5 b6d8 g3e2 a7c6 g2h2 e7g6 d2e1 c6e7 f2h1 e7d5 e1d2 b8b7 h5f3 b7a7 c2c3 d4c3 b2c3 b4c3 e2c3 d5b4 c3b5 a7d7 d2b4 d7d3 f3c6 c5b4 c6e6 g8h8 b5d6 d8h4 h1f2 g6f4 d6f5 d3h3 h2g1 h4g5 f2g4 g5g4 g1f2 g4g2"
"1336623"	"FRA-chT Top 16 GpB"	"Cannes"	"2005.02.03"	"1.6"	"Rotstein, Arkadij"	"Duquesnoy, Jean Philippe"	"0-1"	2528	2225	NA	NA	NA	NA	"c2c4 g8f6 b1c3 d7d5 c4d5 f6d5 g2g3 c7c5 f1g2 d5c7 g1f3 b8c6 e1g1 e7e5 b2b3 f8e7 c1b2 e8g8 f3e1 c8d7 e1d3 f7f6 f2f4 e7d6 c3e4 d8e7 a1c1 b7b6 b3b4 c6b4 d3b4 c5b4 e4d6 e7d6 f4e5 f6e5 g2a8 f8a8 d1b3 c7e6 b3e3 e6d4 b2d4 e5d4 e3f3 a8d8 f3f7 g8h8 c1c7 h7h6 c7a7 d4d3 e2e3 d6e6 f1f4 b4b3 a2b3 e6f7 f4f7 d7e6 f7g7 e6b3 g7d7"
"317787"	"Lisbon-ch sen"	"Lisbon"	"2001.01.04"	"2"	"Esgalhado, Manuel"	"Mendes, Alberto Correia"	"0-1"	NA	NA	NA	NA	NA	NA	"d2d4 f7f5 c2c4 d7d6 b1c3 g8f6 g1f3 g7g6 e2e3 f8g7 f1d3 e8g8 e1g1 b8d7 a2a4 b7b6 f3g5 d7b8 d1b3 e7e6 c4c5 d6d5 c5b6 a7b6 g5f3 b8d7 c3e2 c7c5 d3b5 d8e7 b5d7 f6d7 c1d2 c8a6 f1e1 f8b8 b3a3 b8b7 e2c3 b7a7 a3b3 h7h6 f3h4 e7h4 d4c5 b6c5 d2c1 d7e5 e3e4 e5g4"
"314492"	"Genova op1"	"Genova"	"2001.??.??"	"7"	"De Santis, Alessio"	"Ljubisavljevic, Zivojin Z"	"0-1"	2313	2250	NA	NA	NA	NA	"d2d4 g8f6 c2c4 e7e6 g2g3 d7d5 f1g2 d5c4 g1f3 c7c5 d1a4 c8d7 a4c4 b8c6 e1g1 b7b5 c4d3 c5c4 d3c2 a8c8 a2a3 d8b6 f1d1 c6a5 b1c3 a5b3 a1b1 a7a5 f3e5 f8d6 e5d7 f6d7 c1e3 e8g8 c3e4 b6c7 d4d5 e6e5 g2h3 c8e8 h3f5 g8h8 a3a4 b5a4 e4d6 c7d6 c2c4 g7g6 c4c6 d6c6 d5c6 d7f6 f5d7 e8a8 e3h6 f8g8 c6c7 b3d4 c7c8Q a8c8 d7c8 g8c8 e2e3 d4b3 f2f3 f6g8 h6g5 f7f6 d1d5 f6g5 d5e5 b3d2 b1f1 d2f1 g1f1 c8c1 f1e2 c1c2 e2d3 c2b2 e5a5 g5g4 f3g4 b2h2 a5a4 h2g2 d3e4 g2g3 e4f4 g3g1 g4g5 h7h6 g5h6 h8h7 e3e4 h7h6 f4e5 g1f1 e5e6 f1f6 e6d7 f6f4 d7e6 g8f6 a4a6 f6e4 e6e5 f4g4 a6a1 e4g3 a1a2 h6g5 a2a6 g4e4 e5d5 e4e3 a6b6 g3f5 b6a6 g5f4 a6a1 g6g5 a1f1 e3f3 f1g1 g5g4 d5e6 g4g3 e6f6 f5h4 f6g7 g3g2 g1a1 f3f1 a1a4 f4g3 g7h6 g2g1Q a4a3 g3h2 a3a2 h2h1 a2a6 f1f5"
