"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"633954"	"AUT-ch"	"Oberpullendorf"	"2002.08.12"	"3"	"Baumegger, Siegfried"	"Pfaffel, Thomas"	"1-0"	2364	2091	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 f1e2 e7e5 d4b3 d8c7 e1g1 f8e7 d1d3 c8e6 d3g3 e8g8 f2f4 e5f4 c1f4 b8d7 g1h1 d7e5 b3d4 e5g6 f4g5 b7b5 d4f5 e6f5 e4f5 g6e5 g5h6 g7g6 h6f8 a8f8 e2d3 g8g7 a1e1 c7c5 c3e4 c5d4 b2b3 d6d5 e4g5 e7d6 f5g6 e5d3 g3d3 d4d3 c2d3 h7g6 f1f6 g7f6 g5h7 f6f5 h7f8 d6f8 g2g3 a6a5 h1g2 f8b4 e1e8 a5a4 e8b8 a4b3 a2b3 b4c3 b8b5 f5e5 g2f3"
"106438"	"Seville op 25th"	"Seville"	"2000.??.??"	"6"	"Pogorelov, Ruslan"	"Zanoletty Garcia, David"	"1-0"	2455	2052	NA	NA	NA	NA	"c2c4 e7e5 b1c3 b8c6 g2g3 g7g6 f1g2 f8g7 a1b1 d7d6 b2b4 h7h5 b4b5 c6d4 e2e3 d4e6 h2h4 g8f6 g1e2 e8g8 e1g1 g6g5 h4g5 e6g5 f2f3 c8h3 g2h3 g5h3 g1g2 h3g5 e3e4 d8d7 f1h1 g5h7 d2d3 c7c6 d1a4 f8b8 c1e3 c6c5 a4c2 g8h8 c3d5 b8g8 d5f6 g7f6 h1h5 g8g7 b1h1 h8g8 e2c3 f6g5 e3g5 g7g5 h5h7 a8e8 c2d2 d7d8 h7h8"
"1130861"	"Haarlem Nova College op 3rd"	"Haarlem"	"2004.07.02"	"2"	"Cornelisse, Johnny JA"	"Boulahfa, Hicham"	"1-0"	2177	NA	NA	NA	NA	NA	"e2e4 e7e5 b1c3 b8c6 f1c4 g8f6 f2f4 e5f4 d2d4 d7d6 c1f4 f8e7 g1f3 e8g8 e1g1 c8g4 d1d2 f6d7 a1e1 g4f3 f1f3 e7f6 f4e3 f8e8 e1f1 d7b6 c4b3 c6a5 d2f2 b6a4 e3h6 f6h4 f2e2 g7h6 b3a4 a5c4 e2c4 e8f8 f3f7 d6d5 f7f8 d8f8 f1f8 a8f8 c4d5 g8h8"
"1811388"	"Champions Challenge 180th"	"Playchess.com INT"	"2007.01.13"	"1.1"	"Postny, Evgeny"	"Mosnegutu, Mariana"	"1-0"	2616	2215	NA	NA	NA	NA	"c2c4 c7c5 g1f3 b7b6 g2g3 c8b7 f1g2 g8f6 e1g1 d7d6 b2b3 e7e6 c1b2 d8c7 e2e3 b8d7 d2d4 f8e7 b1c3 a7a6 d4d5 e6d5 c4d5 b6b5 f3h4 b5b4 c3e2 d7b6 h4f5 e8g8 e2f4 f8e8 g3g4 h7h6 f5g7 g8g7 f4h5 g7g8 b2f6 b6d7 f6b2 a8d8 f2f4 e7h4 d1d2 c5c4 b3c4 c7c4 a1c1 c4b5 g4g5 h6g5 d2d4 f7f6 h5f6 d7f6 d4f6"
"741998"	"Catalunya-chT"	"Spain"	"2003.??.??"	"9"	"Avila Jimenez, Xavier"	"Alsina Leal, Daniel"	"0-1"	2231	2210	NA	NA	NA	NA	"d2d4 g8f6 c2c4 e7e6 c1g5 d7d5 b1c3 b8d7 c4d5 e6d5 d1c2 c7c6 e2e3 f8e7 f1d3 e8g8 g1e2 f8e8 e2g3 d7f8 e1g1 f6g4 g5e7 d8e7 f1e1 e7h4 g3f1 e8e6 f2f3 g4h6 b2b4 c8d7 c3e2 a8e8 a1d1 h4f6 a2a4 a7a6 e2f4 e6e7 b4b5 a6b5 a4b5 d7f5 b5c6 b7c6 f1g3 f5d3 c2d3 f8g6 f4h5 f6g5 g1f2 g6h4 d1c1 h6f5 c1c6 f5e3 e1g1 h4f5 g3f5 e3f5 h5g3 f5g3 h2g3 e7e3 d3d1 h7h5 c6c2 g5f5 c2d2 g7g5 d1b1 f5f6 g1h1 h5h4 h1h3 h4g3 h3g3 f6f4 b1d1 f4h4"
"1193798"	"Silvio Mendes Memorial"	"Rio de Janeiro"	"2004.10.02"	"4"	"Rabello, David Sousa"	"Chaves, Jorge Antonio Torre"	"0-1"	1976	2105	NA	NA	NA	NA	"e2e4 g8f6 e4e5 f6d5 g1f3 d7d6 f1c4 d6e5 f3e5 e7e6 d1f3 d5f6 b1c3 d8d4 c4b5 b8d7 b5d7 c8d7 e5d7 f6d7 f3b7 a8b8 b7c7 f8d6 c7c6 e8e7 c3b5 d4e5"
"1277978"	"UKR-ch U18 Girls sf"	"Simferopol"	"2004.12.11"	"1"	"Bidkova, Viktoria"	"Shepeleva, Sofia"	"0-1"	NA	1940	NA	NA	NA	NA	"g1f3 g8f6 g2g3 g7g6 f1g2 f8g7 c2c4 c7c5 e1g1 e8g8 d2d4 c5d4 f3d4 b8c6 b1c3 c6d4 d1d4 d7d6 d4d2 a8b8 b2b3 d8a5 c1b2 a5h5 c3d5 f6d5 b2g7 g8g7 c4d5 h5e5 a1c1 b7b6 c1c7 c8b7 f1c1 f8c8 d2c3 e5c3 c1c3 b7a6 g2h3 c8c7 c3c7 b8b7 c7c2 a6b5 f2f4 a7a5 g1f2 f7f5 e2e3 b5d3 c2c3 d3b1 a2a3 b6b5 b3b4 a5b4 a3b4 b7a7 h3f1 a7a2 f2e1 a2h2 f1b5 h2b2 b5d3 b2b4 d3b1 b4b1 e1e2 b1g1 e2f3 g1d1 e3e4 d1d4 e4f5 g6f5 c3e3 g7f7 e3e6 d4d5 e6h6 d5d3 f3f2 e7e5 f4e5 d6e5 h6h7 f7e6 h7a7 e5e4 a7a5 d3d2 f2e3 d2d3 e3f2 d3d5 a5a3 e6e5 f2e3 d5c5 a3b3 c5c1 b3b5 e5f6 e3f2 f6g5 b5b3 g5g4 b3a3 c1c2 f2f1 c2d2 a3a5 d2d3 f1g2 d3g3"
"465018"	"Oberliga Ost-B 0102"	"Germany"	"2001.10.07"	"1.1"	"Galdunts, Sergey"	"Konopka, Michal"	"1/2-1/2"	2514	2479	NA	NA	NA	NA	"e2e4 g8f6 e4e5 f6d5 d2d4 d5b6 a2a4 a7a5 f2f4 d7d5 f1d3 e7e6 g1f3 c7c5 c2c3 b8c6 b1a3 c5d4 c3d4 c8d7 b2b3 f7f5 e1g1 c6b4 d3b1 f8e7 g2g4 g7g6 g4f5 e6f5 d1e2 e8g8 g1h1 a8c8 c1d2 c8c6 a3b5 b6a8 b1d3"
"1800905"	"Rilton Cup 36th"	"Stockholm"	"2006.12.29"	"3"	"Cicak, Slavko"	"Berggren, Jonatan"	"1-0"	2530	NA	NA	NA	NA	NA	"e2e4 c7c5 g1f3 e7e6 b2b3 b8c6 c1b2 g8f6 e4e5 f6d5 g2g3 b7b6 f1g2 c8b7 e1g1 f8e7 c2c4 d5c7 d2d4 c6d4 f3d4 b7g2 g1g2 c5d4 d1d4 f7f6 b1c3 f6e5 d4e5 e7f6 e5d6 d8c8 f2f3 c8b7 a1d1 a8d8 b2a3 b7c6 c3e4 e8f7 e4f6 g7f6 d6e7 f7g6 a3b2 h8f8 b2f6 f8g8 d1d4 h7h5 f6e5"
"1486271"	"HUN-chT2 Breyer 0506"	"Hungary"	"2006.04.09"	"10"	"Konyves, Karoly"	"Palkovics, Laszlo"	"1/2-1/2"	2074	2012	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 f1b5 c6d4 f3d4 e5d4 e4e5 d4c3 e5f6 d8f6 d2c3 f6e5 b5e2 f8c5 e1g1 e8g8 e2d3"
