"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"1303404"	"Rio de Janeiro-ch Absoluto 04"	"Rio de Janeiro"	"2005.01.22"	"1"	"Loureiro, Luiz R Vasconcelos"	"Einhorn, Marcelo"	"1-0"	2359	2057	NA	NA	NA	NA	"d2d4 d7d5 c2c4 c7c6 g1f3 e7e6 b1c3 g8f6 c1g5 f8e7 e2e3 b8d7 c4d5 c6d5 f1d3 a7a6 e1g1 b7b5 d1b3 c8b7 f1c1 a8c8 a2a4 b5b4 c3a2 a6a5 c1c8 d8c8 a1c1 c8a8 f3e5 d7e5 d4e5 f6d7 g5e7 e8e7 a2b4 h8c8 b4a2 d7e5 b3a3 e7f6 c1d1 e5d3 a3d3 g7g6 a2c3 b7a6 d3d4 f6e7 d4h4 e7e8 e3e4 a6c4 h4h7 c4b3 d1e1 d5e4 h7h8 e8e7 h8h4 e7f8 c3e4 a8c6 h4h8 f8e7 h8f6 e7f8 e4d6 c6d6 f6h8 f8e7 h8c8 b3a4 e1c1 a4d7 c8c5 d6c5 c1c5 a5a4 f2f4 e7d6 c5a5 f7f6 g1f2 d7c6 g2g4 c6d7 h2h4"
"1844672"	"Chebanenco Memorial"	"Kishinev"	"2007.03.11"	"3"	"Doncea, Vladimir"	"Babiy, Olga"	"1-0"	2379	2168	NA	NA	NA	NA	"d2d4 d7d5 c2c4 d5c4 g1f3 g8f6 g2g3 e7e6 d1a4 b8d7 f1g2 a7a6 a4c4 b7b5 c4c6 a8b8 c1f4 f6d5 f4g5 f8e7 g5e7 d8e7 b1c3 d5b4 c6c7 b4c2 e1d1 c2a1 f3e5 e8g8 e5c6 e7e8 c6b8 b5b4 b8d7 b4c3 d7f8 c3b2 d1d2 e8a4 f8e6 b2b1N d2c1 f7e6 c7c8 g8f7 c8c7 f7g8 c1b1 a4d4 c7b8"
"249825"	"Olympiad-34"	"Istanbul"	"2000.11.12"	"14.4"	"Barus, Cerdas"	"Bertona, Fernando"	"1-0"	2435	2405	NA	NA	NA	NA	"d2d4 d7d5 c2c4 e7e6 b1c3 c7c6 e2e3 g8f6 g1f3 b8d7 f1d3 d5c4 d3c4 b7b5 c4d3 c8b7 e1g1 b5b4 c3e4 f8e7 e4f6 d7f6 d1e2 e8g8 e3e4 c6c5 d4c5 f6d7 c5c6 b7c6 c1e3 c6b7 f1c1 d8a5 f3d4 d7e5 d4b3 a5d8 d3b5 a7a6 c1d1 d8b8 b5a4 b7c6 a4c6 e5c6 a1c1 b8b7 e3c5 f8c8 e4e5 e7c5 b3c5 b7b5 e2b5 a6b5 c5d3 b4b3 a2b3 c6d4 c1c5 c8d8 g1f1 d4b3 c5b5 b3d4 b5c5 d4f5 g2g3 d8d4 f1e2 a8d8 f2f3 g7g5 b2b4 h7h5 b4b5 g5g4 f3g4 d4e4 e2f2 f5e3 f2f3 d8d4 d3f2 e3d1 f2e4 h5g4 f3e2 d4e4 e2d1 e4b4 d1c2 g8g7 c2c3 b4b1 c3c4 g7g6 c5c6 g6f5 b5b6 f5e5 c4c5 f7f5 c6c7 e5e4 c7e7 e6e5 b6b7 e4f3 c5c6 e5e4 e7e8 f3g2 b7b8Q b1b8 e8b8 g2h2 b8b3 f5f4 g3f4 g4g3 c6d5 g3g2 b3b2"
"237945"	"Oberliga Ost-A 0001"	"Germany"	"2000.11.12"	"3.1"	"Stolz, Mike"	"Peters, Andreas"	"0-1"	2318	2341	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 c2c4 g8f6 b1c3 f8e7 c1g5 c7c6 f1d3 d5c4 d3c4 b8d7 g1f3 e8g8 e1g1 d7b6 c4b3 b6d5 f1e1 c8e6 f3e5 d8c7 b3c2 a8d8 a2a3 f8e8 d1d3 h7h6 c3d5 d8d5 g5f6 e7f6 d3h7 g8f8 e5g6 f7g6 c2g6 d5d8 h7h8 f8e7 g6e8 c7d6 e1e4 d8e8 h8h7 e7f7 a1e1 d6d5 g2g4 e6d7 e4e8 d7e8 h7e4 d5e4 e1e4 e8d7 h2h4 f6h4 g1f1 d7e6 f1e2 h4g5 e2d3 e6d5 e4e5 g5f6 e5e1 b7b5 f2f4 a7a5 b2b4 a5b4 a3b4 f6e7 e1b1 e7d6 d3e3 f7f6 b1b2 g7g5 f4f5 h6h5 g4h5 f6f5 b2f2 d6f4 e3d3 f5f6"
"633172"	"Guelph op"	"Guelph"	"2002.08.08"	"2"	"Charbonneau, Pascal"	"Mazock, Michael J"	"1/2-1/2"	2422	2221	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 d1d3 f8e7 e1c1 b8d7 f1e2 d8c7 f2f4 b7b5 g5f6 d7f6 e2f3 c8b7 a2a3 e8c8 c1b1 c8b8 g2g4 d6d5 e4e5 f6d7 h2h4 d8c8 d3e3 d7b6 f3e2 b6c4 e2c4 d5c4 h1h2 h7h5"
"435840"	"ARG-ch sf"	"Buenos Aires"	"2001.??.??"	"6"	"Mela, Benjamin"	"Lida Garcia, Fernando"	"1-0"	2279	2140	NA	NA	NA	NA	"e2e4 e7e5 g1f3 g8f6 b1c3 f8b4 f1c4 e8g8 e1g1 d7d6 c3d5 b4a5 d2d4 f6d5 c4d5 c7c6 d5b3 d8e8 d4e5 d6e5 d1d6 b8d7 c1g5 a5b6 a1d1 b6c5 d6d2 c5e7 g5e7 e8e7 d2c3 g8h8 d1d2 f7f6 f1d1 a7a5 d2d6 a5a4 b3c4 d7b6 c3b4 b6c4 b4c4 f8e8 c4d3 c8e6 b2b3 a4b3 a2b3 h8g8 c2c4 e7c7 h2h3 c7b6 f3h4 a8a3 d6e6"
"686261"	"NATO-ch 13th"	"Brest"	"2002.10.??"	"1.22"	"Borchgrevink, Harald"	"Crapulli, Giuseppe"	"1-0"	2174	1882	NA	NA	NA	NA	"c2c4 g8f6 b1c3 e7e6 g2g3 d7d5 d2d4 f8e7 f1g2 e8g8 g1f3 c7c6 e1g1 b8d7 b2b3 b7b6 f3d2 c8b7 e2e4 d5e4 d2e4 f6e4 c3e4 d7f6 c1b2 f6e4 g2e4 e7f6 d1c2 g7g6 f1d1 d8e7 a2a4 a7a5 c4c5 b6c5 b2a3 f8d8 a3c5 e7c7 f2f4 a8c8 b3b4 a5b4 a4a5 b7a6 c5b6 c7b7 b6d8 f6d8 e4d3 d8e7 d3a6 b7a6 c2d3 c8a8 d3e4 a6b5 e4e5 b5a6 d1e1 a8d8 e5c7 e7f6 g1h1 d8d4 a1a2 b4b3 c7b8 f6d8 b8b3 d8a5 b3b8 d4d8 b8e5"
"367745"	"Keres Memorial 26th"	"Vancouver"	"2001.05.29"	"6"	"Berrocoso, Tony"	"Ivankovic, Goran"	"1-0"	NA	2290	NA	NA	NA	NA	"d2d4 e7e6 g1f3 f7f5 g2g3 g8f6 f1g2 c7c6 e1g1 d7d5 c2c4 f8d6 b1c3 e8g8 c4c5 d6c7 b2b4 b8d7 c1b2 f6e4 c3e4 f5e4 f3e1 e6e5 e1c2 d8e7 d1d2 e5d4 b2d4 c7e5 a2a3 e5d4 d2d4 d7e5 c2e3 c8g4 a1a2 a8d8 a2c2 g4h5 a3a4 g8h8 b4b5 e7f6 g1h1 h5g6 c2d2 f6e7 h1g1 e5c4 d2d1 c4e5 d1d2 g6h5 g1h1 f8f6 g2e4 h5e2 d2e2 d5e4 d4e4 e7c5 f2f4 e5g6 e3g4 f6d6 e4e8"
"276847"	"Asturias-ch"	"Asturias"	"2001.??.??"	"11"	"Cascudo Pueyo, Ignacio"	"Alonso Torno, Vicente"	"0-1"	2133	NA	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 d2d4 e5d4 f1c4 f8e7 f3d4 d7d6 e1g1 g8f6 b1c3 e8g8 d4c6 b7c6 c1f4 c8e6 c4b3 d6d5 e4d5 c6d5 f4e5 c7c6 c3e2 f8e8 c2c3 e7d6 e5d6 d8d6 e2g3 a8b8 a1b1 c6c5 d1d2 d5d4 b3a4 e8d8 f1d1 e6a2 g3f5 d6f8 b1a1 a2e6 f5g3 d4d3 a4c6 f8d6 c6e4 d6b6 d2g5 b6b2 e4d3 d8d3 g5c5 d3d1 a1d1 b2b6 c5e5 b6f2 g1h1 b8e8 d1f1 f2c2 e5b5 e6d5 f1g1 c2c3 g3h5 d5c6 b5g5 f6h5 g5h5 g7g6 h5h6 c3e3 h6h4 e3e4 h4f2 a7a5 g1f1 f7f5 f1g1 a5a4 f2a2 e4d5"
"700420"	"Regionalliga NO 0203"	"Bayern"	"2002.11.17"	"2.5"	"Mueller, Marcus2"	"Schneider, Roland"	"0-1"	2081	2058	NA	NA	NA	NA	"d2d4 d7d5 g1f3 b8c6 g2g3 c8g4 f1g2 e7e6 e1g1 f8d6 c2c4 h7h5 b1c3 g4f3 g2f3 d5c4 d1a4 g8e7 f1d1 d8d7 d4d5 e6d5 c3d5 e7d5 f3d5 e8g8 a4c4 c6e5 c4h4 d7b5 h4h5 g7g6 h5h6 b5e2 c1e3 c7c6 d5b3 f8d8 d1d2 e2g4 h2h3 e5f3 g1g2 g4e4 b3c2 f3e1 g2f1 e1c2 e3g5 d6f8"
