"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"323539"	"Aubervilliers op rap 26th"	"Aubervilliers"	"2001.01.27"	"4"	"Rode, Anthony"	"Tkachiev, Vladislav"	"0-1"	2091	2672	NA	NA	NA	NA	"e2e4 d7d6 d2d4 g7g6 b1c3 f8g7 c1e3 c7c6 d1d2 b7b5 f1d3 b8d7 g1f3 d8c7 a2a4 b5b4 c3e2 c6c5 d4c5 d6c5 c2c3 c5c4 d3c2 b4b3 c2b1 c8b7 e1g1 g8f6 e2g3 f6g4 e3f4 e7e5 f4g5 h7h6 h2h3 h6g5 h3g4 f7f6 a4a5 a8d8 d2e3 g7f8 f1d1 f8c5 e3e2 b7a6 d1d5 d7f8 e2d2 f8e6 g3e2 a6b5 a5a6 c5b6 g2g3 c7h7"
"1830962"	"LTU-ch sf"	"Vilnius"	"2007.02.19"	"6"	"Labuckas, Aidas"	"Vaznonis, Vytautas"	"1-0"	2301	2279	NA	NA	NA	NA	"c2c4 g8f6 g1f3 c7c6 b1c3 d7d5 e2e3 e7e6 d2d4 b8d7 d1c2 f8d6 f1e2 e8g8 e1g1 d5c4 e2c4 d8e7 c3e4 f6e4 c2e4 e6e5 d4e5 d7e5 f3e5 e7e5 e4e5 d6e5 f1d1 c8f5 e3e4 f5e6 c4e6 f7e6 c1e3 f8d8 a1b1 b7b6 b2b3 c6c5 g1f1 g8f7 f1e2 f7e8 f2f4 e5f6 e4e5 f6e7 e2f3 d8d7 d1d7 e8d7 f3e4 a8f8 g2g4 g7g6 b1h1 d7c6 h2h4 h7h5 g4h5 g6h5 h1g1 e7h4 g1h1 h4e7 h1h5 f8f7 h5h6 c6d7 h6h8 d7c6 h8e8 b6b5 a2a4 a7a6 a4a5 c6b7 f4f5 e6f5 e4d5 f5f4 e3f4 e7h4 f4e3 c5c4 b3c4 b5c4 d5c4 f7e7 e8e7 h4e7 c4d5 e7b4 e5e6 b4e7 e3c5 e7g5 d5d6"
"1958645"	"North Urals Cup (Women) 5th"	"Krasnoturinsk"	"2007.07.25"	"4"	"Stefanova, Antoaneta"	"Lagno, Kateryna"	"1/2-1/2"	2481	2450	NA	NA	NA	NA	"d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 e2e3 e8g8 a2a3 b4c3 b2c3 c7c5 f1d3 b8c6 g1e2 b7b6 e3e4 f6e8 e1g1 c8a6 e4e5 d7d6 d1c2 h7h6 f1d1 d6e5 d4e5 d8c7 c1f4 c6e5 d3e4 a8c8 c2a4 a6c4 f4e5 c7e5 a4c4 e8d6 d1d6 e5d6 a3a4 f8d8 a1f1 c8c7 f2f4 d6d2 h2h4 h6h5 f4f5 e6f5 f1f5 c7e7 g1h2 d2d6 e2g3 g7g6 f5d5 e7e4 d5d6 e4c4 d6d8 g8g7 h2h3 c4c3 d8d7 a7a5 d7e7 c3a3 e7b7 a3b3 h3h2 b3b4 h2h3 b4b3 h3h2 b3b4 h2h3 b4b3"
"1764933"	"Penza op U14 Girls"	"Penza"	"2006.11.05"	"4"	"Skryabina, M."	"Kushka, Alena"	"1-0"	NA	1827	NA	NA	NA	NA	"d2d4 c7c5 d4d5 g7g6 c2c4 f8g7 b1c3 g7c3 b2c3 f7f5 g1f3 g8f6 a1b1 d8a5 d1c2 f6e4 b1b5 a5c3 c2c3 e4c3 b5c5 e8f7 f3g5 f7f6 h2h4 d7d6 c1b2 e7e5 d5e6 d6c5 b2c3 f6e7 c3h8 c8e6 g5e6 e7e6 h1h3 b8c6 h3e3 e6f7 h8c3 a7a6 g2g3 a8c8 f1g2 b7b5 g2d5 f7f8 e3e6 c6b8 c3e5 c8d8 e5d6"
"941118"	"BEL-chT 0304"	"Belgium"	"2004.01.25"	"2.8"	"Talon, Alain"	"Lacrosse, Marc"	"1-0"	2097	2235	NA	NA	NA	NA	"d2d4 g8f6 f2f3 d7d5 e2e4 d5e4 b1c3 c7c5 d4d5 a7a6 f3e4 e7e6 g1f3 e6d5 e4d5 f8d6 f1e2 e8g8 e1g1 h7h6 a2a4 b7b6 f3d2 d8c7 h2h3 b8d7 d2c4 d7e5 f1f6 g7f6 c3e4 e5c4 e4f6 g8g7 f6h5 g7h8 e2c4 c8h3 d1f3 d6h2 g1h1 c7e5 f3h3 a8e8 c1d2 h8h7 d2c3"
"1855622"	"Niedersachsen-ch U10"	"Rotenburg/Wuemme"	"2007.03.31"	"1"	"Boschen, Katharina"	"Borrink, Guido"	"0-1"	NA	882	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d4 f8b4 a2a3 b4c3 b2c3 f6e4 f1d3 e4c3 e1g1 c3d1 f1d1 e8g8 f3e5 c6e5 d4e5 b7b6 f2f4 c8b7 a1b1 d8h4 f4f5 h4g4 h2h3 g4g2"
"569781"	"Dubai op"	"Dubai"	"2002.04.16"	"2"	"Navabi, Shirin"	"Alibaev, Akbar"	"1-0"	2059	2317	NA	NA	NA	NA	"c2c4 e7e5 b1c3 g8f6 g1f3 b8c6 e2e4 f8c5 f3e5 c5f2 e1f2 c6e5 d2d4 e5g4 f2g1 d7d6 h2h3 g4h6 c1g5 c7c6 f1e2 h6g8 d1d2 h7h6 g5e3 g8e7 e2d3 e7g6 g1h2 d8c7 h1f1 c8d7 h2g1 e8c8 b2b4 c8b8 a2a4 d8f8 b4b5 c7a5 f1b1 b8a8 d2b2 f8b8 b2a3 h8c8 b1b3 c6c5 d4c5 g6e5 d3f1 d7e6 c3d5 f6e4 b5b6 e6d5 b6a7 d5c4 a7b8Q a8b8 f1c4 e5c4 a3b4 a5b4 b3b4 d6d5 e3f4 b8a7 f4d6 e4c5 d6c5 c8c5 a1b1 b7b6 b1e1 c5c7 b4b5 c7d7 e1d1 a7a6 d1d4 d7d6 b5b4 c4e5 b4b5 e5c4 b5d5 d6d5 d4d5 c4b2 d5d7 b2a4 d7f7 b6b5 g1f2 b5b4 f2e3 a6b5 e3d3 a4c5 d3c2 g7g5 f7f6 b5c4 f6h6 b4b3 c2b1 c5e4 b1b2 e4f2 h6c6 c4d3 b2b3 d3e2 c6g6 f2e4 b3c4 e2f2 c4d4 e4g3"
"334740"	"Bad Woerishofen Seniors op 17th"	"Bad Woerishofen"	"2001.03.15"	"1"	"Thonig, Manfred"	"Czeitschner, Roland"	"0-1"	1587	1808	NA	NA	NA	NA	"f2f4 d7d5 b2b3 g8f6 c1b2 e7e6 g1f3 f8d6 e2e3 c7c5 f1b5 c8d7 b5d7 b8d7 f3e5 e8g8 e1g1 a8c8 d2d4 f6e4 b1d2 d7f6 f1f3 e4d2 d1d2 f6e4 d2e2 f7f6 e5g4 c5c4 b3c4 c8c4 f3h3 d8b6 c2c3 e4c3 b2c3 c4c3 g4f6 f8f6 e2h5 h7h6 a1f1 b6c7 g2g4 d6f4 f1f4 f6f4 e3f4 c3h3 h5h3 c7f4 a2a3 f4d4 g1f1 d4f4 f1e1 b7b5 h3h5 g8h7 h5h3 f4e4 e1d2 b5b4 a3b4 e4b4 d2c2 a7a5 g4g5 b4e4 c2b3 e4f5"
"1851751"	"POL-ch U16"	"Leba"	"2007.03.27"	"5"	"Siakowski, Maciej"	"Graczyk, Konrad"	"1-0"	1923	1723	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 d5e4 g5f6 g7f6 c3e4 f8e7 g1f3 b8c6 c2c3 b7b6 f1d3 c8b7 d1c2 d8d7 e1c1 e8c8 c1b1 h8g8 h1g1 c8b8 e4d2 g8g7 d2c4 h7h6 c4e3 d8g8 f3e1 e7d6 g2g3 a7a5 d3e4 c6e7 e4b7 b8b7 e1d3 e7d5 c2d2 c7c6 e3d5 c6d5 d2h6 g7g6 h6d2 g8h8 h2h4 d7c7 g1h1 g6h6 d1c1 b7a6 d2e2 a6a7 e2c2 b6b5 a2a4 h8b8 a4b5 c7c4 b2b3 b8b5 b1b2 a5a4 d3b4 a4b3 c2b3 d6b4 b3c4 d5c4 c3b4 b5b4 b2c3 b4b3 c3c4 b3b2 c1a1 a7b6 h1b1 b2b1 a1b1 b6c6 b1a1 f6f5 a1a6 c6b7 a6a3 f5f4 a3f3 f4g3 f3f7 b7c6 f2g3 h6g6 f7f3 g6g4 f3e3 e6e5 e3e5 g4g3 e5g5 g3h3 h4h5 c6d7 d4d5 h3h1 c4d4 d7e7 d4e5 h1e1 e5f5 e7f7 h5h6 e1h1 g5g7 f7f8 f5g6 h1g1 g6h7 g1h1 g7g5 f8f7 g5f5 f7e7 h7g6 h1g1 f5g5 g1f1 h6h7 f1f6 g6g7 f6f7 g7h6 f7f6 g5g6"
"919934"	"Steinfurt Bezirksklasse 0304"	"Germany"	"2003.11.08"	"3.8"	"Manss, Christian"	"Roos, Bastian"	"1/2-1/2"	1025	1232	NA	NA	NA	NA	"e2e4 c7c5 f1c4 b8c6 g1f3 e7e6 b1c3 g7g6 d2d4 c5d4 f3d4 f8g7 d4e2 g8e7 c1f4 a7a6 f4d6 e8g8 d6e7 d8e7 d1d2 f8d8 a2a3 c6e5 c4a2 b7b5 e1c1 b5b4 c3b1 b4a3 b1a3 a8b8 c2c3 e7c5 f2f3 g7f8 a3b1"
"521423"	"AUS-ch U18"	"Sydney"	"2002.01.12"	"1"	"Xie, Ken"	"BYE2"	"1/2-1/2"	1583	NA	NA	NA	NA	NA	""
"1549917"	"Zagreb op"	"Zagreb"	"2006.01.19"	"6"	"Mrdja, Milan"	"Kostrun, Slaven"	"1-0"	2313	2246	NA	NA	NA	NA	"e2e4 b8c6 g1f3 d7d5 e4d5 d8d5 b1c3 d5a5 h2h3 g8f6 f1c4 c8f5 d2d3 f5d7 c1d2 a5h5 e1g1 e8c8 f3g5 h5h4 g5f7 d7g4 h3g4 c6d4 d2g5"
"1298913"	"AUS-ch op U18"	"Mount Buller"	"2005.01.17"	"8"	"Brown, Brody"	"Slack Smith, Blair"	"0-1"	NA	1218	NA	NA	NA	NA	""
"1146579"	"Specsavers YM 14th"	"Millfield"	"2004.07.23"	"7"	"Pym, Thomas TW"	"Eggleston, Thomas"	"0-1"	2059	2096	NA	NA	NA	NA	"e2e4 e7e6 d2d3 d7d5 b1d2 g8f6 g2g3 f8e7 f1g2 c7c5 g1f3 b8c6 e1g1 b7b5 f1e1 e8g8 e4e5 f6d7 d2f1 a7a5 h2h4 c8a6 c1f4 b5b4 d1d2 d8b6 h4h5 c5c4 d3c4 a6c4 f1e3 c4b5 e3g4 a5a4 f3g5 b6d4 g5f3 d4b2 e1b1 b2a3 f4g5 f7f6 e5f6 d7f6 g5f6 e7f6 g4f6 f8f6 f3g5 b5c4 g5e6 f6e6 g2d5 a8d8 d5e6 c4e6 d2g5 a3f3 g5h4 d8d2 b1f1 e6d5 h4h2 c6e5"
"495064"	"Lvov Cup of Galychina"	"Lvov"	"2001.12.21"	"4"	"Romanishin, Oleg M"	"De Vreugt, Dennis"	"0-1"	2575	2437	NA	NA	NA	NA	"g1f3 g8f6 g2g3 d7d5 f1g2 c7c6 e1g1 g7g6 d2d4 f8g7 c2c4 e8g8 c4d5 c6d5 f3e5 e7e6 b1c3 f6d7 e5f3 a7a6 c1f4 b7b5 d1d2 d7b6 b2b3 b8c6 a1c1 c8b7 f1d1 d8e7 f4h6 f8c8 h6g7 g8g7 e2e3 c8c7 f3e1 a8c8 e1d3 b6d7 c3e2 a6a5 d3c5 d7c5 c1c5 b5b4 e2f4 e7d6 d1c1 c6b8 f4d3 b8d7 c5c7 c8c7 d3c5 d6b6 c1c2 g7g8 c5d7 c7d7 d2c1 d7d6 c2c5 d6c6 e3e4 c6d6 c1e3 d5e4 g2e4 b7e4 e3e4 g8g7 e4e5 f7f6 e5e4 e6e5 c5d5 b6c6 d5e5 f6e5"
"1119357"	"Voronezh op 8th"	"Voronezh"	"2004.06.20"	"9"	"Gorovykh, Eduard"	"Halyavskiy, Nikita"	"0-1"	2174	2302	NA	NA	NA	NA	"e2e4 c7c5 f2f4 d7d6 g1f3 g7g6 f1b5 c8d7 b5d7 d8d7 b1c3 b8c6 e1g1 f8g7 d2d3 e7e6 c3e2 g8e7 c2c3 e8g8 c1e3 f8d8 d1e1 b7b6 g2g4 f7f5 e1h4 d6d5 g4f5 d5e4 d3e4 d7d3 g1f2 d3e4 f5g6 d8d3 h4h7 g8f8 e2g3 e4e3 f2g2 e7f5 a1e1 e3f4 f3d4 d3g3 h2g3 f4g3 g2h1 c6d4 c3d4 f8e7 f1f5 a8h8 f5f7 e7d8 e1e2 h8h7 g6h7 g3h4 e2h2 h4e4 h2g2 e4h7"
"1953627"	"Pardubice Czech op"	"Pardubice"	"2007.07.26"	"7"	"Kravtsiv, Martyn"	"Mochalov, Evgeny Veniaminovic"	"1/2-1/2"	2492	2429	NA	NA	NA	NA	"e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 e7e5 d4b5 d7d6 b1c3 a7a6 b5a3 b7b5 c3d5 g8e7 c2c4 e7d5 c4d5 c6d4 f1d3 g7g6 e1g1 f8g7 c1e3 e8g8 d1d2 f7f5 e3d4 e5d4 e4f5 c8f5 a3c2 f5d7 c2b4 d8b6 d3e4 a8e8 f1e1 d4d3 b4d3 b6d4 d2e3 b5b4 e3d4 g7d4 e4f3 a6a5 e1e8 f8e8 a1d1 d7b5 f3g4 e8e4 g4f3 e4e7 g2g3 b5d3 d1d3 d4b2 f3d1"
"868793"	"Gyongyos Matra Cup"	"Gyongyos"	"2003.07.29"	"7"	"Varga, Mihaly"	"Drexler, Mihaly"	"1-0"	2068	NA	NA	NA	NA	NA	"g1f3 c7c5 c2c4 e7e6 b1c3 g8f6 d2d4 c5d4 f3d4 b8c6 c1g5 f8e7 e2e4 d7d6 d4b5 a7a6 g5f6 g7f6 b5a3 d8c7 g2g3 c8d7 a1c1 c6e5 f1e2 d7c6 e1g1 h8g8 b2b4 c7b6 a3c2 e5g6 a2a4 g6f4 e2f3 f4h3 g1g2 h3f4 g2h1 f4h3 d1e2 h7h5 f3h5 f6f5 h5f7 e8f7 e2h5 g8g6 h5h3 c6e4 c3e4 f5e4 h3h7 f7f6 h7h4 f6f7 h4e4 b6c7 f1e1 c7d7 f2f4 e6e5 f4f5 g6g5 e4d5 f7f8 e1e5 e7f6 e5e6 g5g3 e6f6 f8e8 c1e1 e8d8 f6d6"
"1793793"	"Australian Masters-A"	"Melbourne"	"2006.12.22"	"10"	"Xie, George Wendi"	"Stojic, Dusan"	"1-0"	2375	2204	NA	NA	NA	NA	"d2d4 g8f6 b1c3 c7c5 d4d5 d7d6 e2e4 g7g6 f1b5 f6d7 a2a4 f8g7 g1f3 b8a6 e1g1 a6c7 c1f4 a7a6 b5d3 b7b6 d1d2 e8g8 f4h6 a8b8 h6g7 g8g7 a1b1 b6b5 a4b5 a6b5 b2b4 c5c4 d3e2 d7f6 f3d4 c8d7 f2f4 e7e6 d5e6 c7e6 e4e5 d6e5 f4e5 f6e8 d4e6 d7e6 d2d8 b8d8 c3b5 d8d2 f1f2 d2c2 b5d4 c2c3 b4b5 e8c7 b5b6 c7a6 f2f3 c3f3 e2f3 f8d8 d4e6 f7e6 b1c1 d8d4 f3e2 d4e4 e2c4 a6b8 c4e6 e4e5 c1c7 g7f6 e6c4 h7h5 g1f2 g6g5 c7c8 e5e4 c8b8 e4c4 b6b7 c4b4 b8f8"
"1131901"	"Budapest FS07 GM"	"Budapest"	"2004.07.05"	"3"	"Predojevic, Borki"	"Fogarasi, Tibor"	"1-0"	2490	2465	NA	NA	NA	NA	"e2e4 c7c5 g1f3 e7e6 b1c3 a7a6 d2d4 c5d4 f3d4 d8c7 f1d3 g8f6 e1g1 f8c5 d4b3 c5a7 g1h1 d7d6 f2f4 b8d7 c1d2 e8g8 d1e2 f8e8 a1e1 e6e5 g2g4 d7f8 g4g5 f6d7 c3d5 c7d8 f4f5 b7b5 b3a5 d7b8 c2c4 a7b6 d5b6 d8b6 b2b4 c8b7 c4b5 d6d5 d2e3 b6c7 e1c1 c7d7 a2a4 g7g6 b5b6 b8c6 a5c6 b7c6 b4b5 d5e4 b5c6 e4d3 e2g2"
"127408"	"YUG-ch 55th"	"Subotica"	"2000.03.31"	"13"	"Tosic, Miroslav"	"Sedlak, Nikola"	"0-1"	2503	2323	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 f1e2 e7e5 d4b3 f8e7 g2g4 h7h6 g4g5 h6g5 c1g5 c8e6 d1d2 b7b5 a2a3 b8d7 e1c1 a8c8 c1b1 d8b6 g5e3 b6b7 f2f3 d7b6 e3b6 b7b6 c3d5 f6d5 e4d5 e6f5 e2d3 f5d3 d2d3 h8h4 d1e1 g7g6 e1e4 c8c4 d3e2 f7f5 e4h4 c4h4 h1d1 e8f7 e2d2 b6c7 d2f2 a6a5 b3c1 c7c4 c1b3 c4c7 f2d2 a5a4 b3c1 h4d4 c1d3 e7f6 d1g1 d4h4 d3b4 c7c5 g1g2 c5d4 d2e1 h4h3 e1f1 d4c4 f1f2 c4c5 f2f1 h3h4 g2d2 e5e4 f3e4 h4e4 d2d3 f7g7 c2c3 f6h4 b4c2 c5c4 f1d1 h4f2 d3d2 f2c5 d2d3 e4f4 d3f3 f4f3 d1f3 c4e4 f3d1 f5f4 b1c1 f4f3 d1f1 f3f2 h2h3 e4c4"
