"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"777068"	"Mecklenburg VP-ch U18"	"Greifswald"	"2003.02.13"	"1"	"Neugebauer, Tom"	"Ledovski, Alexander"	"0-1"	1231	1709	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e5 d4b3 f8e7 d1d2 h7h6 g5e3 e8g8 e1c1 b7b5 f2f3 d8c7 g2g4 b8d7 g4g5 h6g5 e3g5 b5b4 c3d5 f6d5 g5e7 d5e7 d2d6 c7d6 d1d6 e7g6 f1c4 g6f4 h1g1 a6a5 c1b1 a5a4 b3c1 d7c5 d6c6 c5e6 c4e6 c8e6 g1d1 f8d8 c6d6 d8d6 d1d6 a8b8 c1d3 f4d3 d6d3 b4b3 c2b3 a4b3 a2a3 b8c8 d3c3 c8c3 b2c3 e6c4 b1b2 c4e2 b2b3 e2f3 c3c4 g8f8 a3a4 f8e8 c4c5 e8d7 b3c4 f3e4 a4a5 e4c6 a5a6 d7c7 c4d3 c7b8 d3e3 b8a7"
"261934"	"Nowy Sacz-ch"	"Nowy Sacz"	"2000.12.02"	"7"	"Witusik, Jerzy"	"Jawor, Mateusz"	"1-0"	2000	1800	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g7g6 b1c3 f8g7 c1e3 b8c6 f1e2 g8f6 e1g1 e8g8 g1h1 f8e8 d1d2 d6d5 e4e5 c6e5 e3f4 e5c6 d4b5 e7e5 f4g5 a7a6 b5a3 c8e6 a1d1 c6e7 f2f3 b7b5 a3b1 d8d7 b2b3 d5d4 g5f6 g7f6 c3e4 f6g7 d2g5 e7d5 f1e1 h7h6 g5d2 a8c8 c2c4 b5c4 b3c4 d5e3 d1c1 e6c4 e2d1 c4e6 e4c5 d7c7 d1a4 e3c4 c5e6 e8e6 d2d3 c7a5 a4d7 c4b2 c1c8 g8h7 d3d2 a5d2 b1d2 e6d6 d7c6 b2d3 e1b1 d3f4 b1b7"
"141725"	"Alberta-ch"	"Edmonton"	"2000.??.??"	"4"	"Hughey, Micah"	"Gardner, Robert"	"0-1"	NA	2237	NA	NA	NA	NA	"e2e4 c7c5 g1f3 b8c6 d2d3 e7e6 g2g3 d7d5 b1d2 f8d6 f1g2 g8e7 e1g1 e8g8 f1e1 b7b6 c2c3 c8a6 e4e5 d6c7 d3d4 c5d4 c3d4 e7f5 d2f1 a8c8 g1h1 b6b5 g3g4 f5e7 f1g3 c7b6 a2a3 a6b7 g2f1 b5b4 a3a4 c6a5 f1d3 e7c6 d3h7 g8h7 f3g5 h7g8 d1d3 g7g6 g5e6 d8e7 e6f8 g8f8 c1h6 f8g8 g3f5 e7e6 f5d6 c8c7 h6e3 e6g4"
"988980"	"Pan American-chT"	"Rio de Janeiro"	"2003.12.17"	"5"	"Matamoros Franco, Carlos S"	"Mecking, Henrique"	"1-0"	2470	2556	NA	NA	NA	NA	"c2c4 e7e6 d2d4 d7d5 b1c3 g8f6 c4d5 f6d5 g1f3 c7c5 e2e3 b8c6 f1c4 c5d4 e3d4 f8e7 e1g1 d5c3 b2c3 e8g8 f1e1 b7b6 c4d3 c8b7 h2h4 e7h4 f3h4 d8h4 e1e3 g7g6 e3g3 h4e7 c1g5 f7f6 g5h6 f8f7 d1h5 f6f5 a1e1 e7c7 h5h4 a8e8 d4d5 c7d8 h4d8 c6d8 d3b5 e8e7 d5e6 d8e6 b5c4 f7f6 g3d3 g8f7 d3d8 g6g5 h6g5 e7c7 g5f6 c7c4 d8d7 f7f6 d7b7 c4a4 b7h7 e6c5 e1e7 a7a5 e7e2 a4c4 h7h6 f6g5 h6b6 c5a4 b6b3 a4c5 b3b5"
"1145086"	"Sakharov Memorial 3rd"	"Kiev"	"2004.07.18"	"1"	"Taborov, Boris"	"Stopkin, Vladimir"	"1/2-1/2"	2246	2278	NA	NA	NA	NA	"d2d4 d7d5 c2c4 e7e6 b1c3 c7c5 c4d5 e6d5 g1f3 b8c6 g2g3 g8f6 f1g2 f8e7 e1g1 e8g8 b2b3 c8g4 d4c5 e7c5 c1b2 a7a6 a1c1 c5a7 h2h3 g4e6 c3a4 f6e4 f3d4 d8e7 e2e3 a8c8 d4c6 b7c6 d1h5 f7f6 f1e1 f8d8 b2d4 c6c5 d4b2 e6f7 h5e2 c5c4"
"574872"	"Combined Services-ch"	"England"	"2002.??.??"	"7"	"Cranmer, Stanley"	"Doye, Peter C"	"0-1"	NA	NA	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4d5 e6d5 f1d3 g8f6 g1e2 e8g8 e1g1 c8g4 f2f3 g4h5 e2f4 h5g6 f4g6 f7g6 c1g5 b8c6 c3e2 d8d7 c2c3 b4d6 d1d2 h7h6 g5f4 g6g5 f4d6 d7d6 e2g3 d6f4 d2f4 g5f4 g3h1 g7g5 a1e1 a8e8 g1f2 g8f7 e1e8 f8e8 f1e1 c6d8 e1e8 f6e8 f2e2 e8d6 h1f2 h6h5 h2h3 f7f6 b2b3 d8e6 b3b4 e6g7 f2d1 g7f5 a2a4 f5h6 d3c2 c7c6 c2d3 d6f5 b4b5 c6b5 d3b5 f5d6 b5d3 b7b6 d1b2 h6f5 b2d1 f6e6 d1b2 f5e3 e2f2 d6c4 b2c4 d5c4 d3h7 e3d1 f2e1 d1c3 h7g8 e6d6 g8c4 c3d5 e1f2 d5e3 c4b3 h5h4 b3g8 e3c2 d4d5 c2e3"
"1615940"	"Olympiad-37"	"Turin"	"2006.05.28"	"7"	"Wijesurija, G Laxman"	"Ahmed, Holi Ali Moawia"	"1/2-1/2"	2127	NA	NA	NA	NA	NA	"d2d4 d7d5 g1f3 g8f6 c1g5 e7e6 e2e3 f8e7 f1d3 b8d7 c2c3 a7a6 e1g1 h7h6 g5h4 e8g8 b1d2 c7c5 f3e5 d7e5 d4e5 f6d7 h4e7 d8e7 f2f4 b7b5 f1f3 c8b7 f3g3 f7f5 e5f6 d7f6 d2f3 f8d8 d3c2 d5d4 e3d4 b7f3 d1f3 c5d4 c3d4 e7b4 a1d1 a8a7 f3c3 b4c3 b2c3 f6d5 g3f3 a7c7 c2b3 g7g6 d1e1 g8f7 b3d5 d8d5 e1b1 c7c4 f3d3 f7e7 g1f2 e7f6 f2e3 f6f5 h2h3 h6h5 e3f3 h5h4 d3e3 b5b4 b1b4 c4b4 c3b4 d5d4 e3e5 f5f6 e5a5 d4b4 a5a6 b4c4 a6a5 c4c3 f3g4 c3g3 g4h4 g3g2 a2a4 g2g1 a5g5 g1a1 a4a5 a1a4 h4g4 a4a1 h3h4 a1g1 g4f3 g1a1 h4h5 g6h5 g5h5 a1a4 h5e5 a4a3 f3e4 a3a4 e4e3 a4a3 e3e4 a3a4 e4f3 a4a3 f3g4 a3a1 e5b5 a1a3 g4h4 a3f3 h4g4 f3a3 b5h5 f6g6 h5g5 g6f6 g5c5 a3a4 g4f3 f6e7 c5c7 e7d6 c7a7 e6e5 f4e5 d6e5 a5a6 a4a3 f3e2 e5d6 a7h7 d6c6 a6a7 c6b6"
"1628775"	"Heraclion op 10th"	"Athens"	"2006.06.12"	"3"	"Stiri, Alexandra"	"Tsiropoulas, Apostolos"	"1-0"	2180	2012	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 b1d2 g8f6 e4e5 f6d7 f1d3 c7c5 c2c3 b8c6 g1e2 c5d4 c3d4 f7f6 e5f6 d7f6 e1g1 f8d6 d2f3 d8c7 c1g5 e8g8 a1c1 h7h6 g5d2 f6g4 e2g3 e6e5 d4e5 g4e5 f3e5 d6e5 d3b1 c7f7 d1c2 g7g5 f2f4 e5d4 g1h1 g5g4 f4f5 h6h5 f5f6 f8e8 d2h6 h5h4"
"1954603"	"Avoine op 22nd"	"Avoine"	"2007.07.23"	"3"	"Beaurain, Jerome"	"Dumont, Gilles"	"1-0"	2076	1896	NA	NA	NA	NA	"d2d4 g8f6 g1f3 g7g6 c1f4 f8g7 e2e3 d7d5 f1e2 c7c6 h2h3 b8d7 b1d2 d8b6 d1c1 e8g8 e1g1 f8e8 f3e5 d7e5 f4e5 f6d7 e5g7 g8g7 c2c4 e7e5 d4e5 d7e5 c1c3 g7g8 c4d5 c6d5 d2f3 e5f3 e2f3 c8e6 f1d1 e8d8 a2a4 a8c8 c3d4 b6a6 b2b4 c8c4 d4f6 d8d7 f3e2"
"1685447"	"Polanica Zdroj op-B 42nd"	"Polanica Zdroj"	"2006.08.21"	"3"	"Sabuk, Piotr"	"Galyga, Jozef"	"0-1"	2045	1999	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 c1g5 d5e4 c3e4 f8e7 g5f6 g7f6 g1f3 b7b6 f1c4 c8b7 d1e2 b8d7 e1c1 c7c6 h1e1 d8c7 c1b1 e8c8 c4a6 h8g8 a6b7 c8b7 g2g3 f6f5 e4c3 e7f6 e2c4 b6b5 c4b3 d7b6 c3e2 a7a6 e2f4 c6c5 f3e5 f6e5 b3f3 b7a7 d4e5 d8d1 f3d1 g8d8 d1h5 c7d7 h2h4 c5c4 h5e2 d7d2 e2d2 d8d2 f4e2 b6d7 b1c1 d2d5 f2f4 d7c5 e1d1 d5d1 c1d1 c5e4 h4h5 a7b6 d1e1 b6c5 e1f1 f7f6 e5f6 e4f6 h5h6 f6g4 c2c3 g4h6 e2d4 c5d5 d4c2 a6a5 f1e2 h6g4 c2d4 b5b4 d4b5 e6e5 f4e5 g4e5 b5d4 d5e4 d4c2 b4c3 b2c3 f5f4 g3f4 e4f4 e2f2 f4e4 f2e2 h7h5 c2e1 h5h4 e1g2 h4h3 g2e3 e4f4 e3f1 e5g4"
