"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"312758"	"VIE-chT (Women)"	"Thua Thien Hue"	"2001.??.??"	"3"	"Nguyen, Thi My"	"Nguyen, Thi Ha"	"0-1"	NA	NA	NA	NA	NA	NA	"d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 e2e4 d7d6 g1f3 e8g8 f1e2 e7e5 e1g1 e5d4 f3d4 f8e8 e2f3 c7c6 f1e1 b8d7 c1f4 d7e5 d1e2 d8b6 d4b3 b6b4 f4e5 d6e5 a1b1 c8e6 b3d2 g7h6 a2a3 b4c5 b2b4 c5d4 e1d1 d4c3 b1b3 c3c2 b3d3 h6d2 d3d2 c2c4 e2e3 a7a5 b4a5 a8a5 h2h3 g8g7 d2b2 c4a6"
"765145"	"BEM-ch U14"	"Vaihingen/Enz"	"2003.01.25"	"4"	"Schwarz, Felix"	"Klaski, Jens"	"0-1"	1162	1323	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 f1c4 f8c5 e1g1 d7d6 c2c3 c8g4 d2d3 g8f6 c1e3 c5e3 f2e3 e8g8 b1d2 c6a5 d3d4 e5d4 e3d4 a5c4 d2c4 f6e4 d1d3 e4g5 f3g5 d8g5 d3g3 g5g6 a1e1 a8e8 e1e8 f8e8 c4e3 g4e2 f1e1 g6g3 h2g3 e8e3 g1f2 e3e6 e1e2 e6e2 f2e2 f7f5 e2f3 g8f7 g3g4 f5g4 f3g4 f7f6 g4f4 d6d5 b2b3 c7c6 c3c4 a7a6 b3b4 d5c4 f4e3 b7b5 e3d2 h7h5 d2c3 g7g5 a2a4 g5g4 a4a5 f6f5 c3d2 f5e4 d2e2 h5h4 e2f2 e4d4 g2g3 h4h3 f2g1 c4c3 g1f2 c3c2 f2e2 c2c1Q e2f2 c1e3 f2f1 e3d2 f1g1 d2g2"
"1543297"	"Torun-ch"	"Torun"	"2006.??.??"	"5"	"Oledzki, Tomasz"	"Jaroch, Karol"	"1/2-1/2"	1994	2030	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 e4d5 e6d5 f1d3 f8d6 c2c3 c7c6 g1e2 g8e7 e1g1 e8g8 c1g5 c8g4 d1c2 h7h6 g5h4 d8c7 h2h3 g4h5 g1h1 g8h8"
"1385823"	"Brno DS"	"Brno"	"2005.07.01"	"2"	"Rogule, Laura"	"Pisk, Petr"	"0-1"	2278	2304	NA	NA	NA	NA	"c2c4 e7e5 b1c3 g8f6 g2g3 b8c6 f1g2 f8b4 c3d5 b4c5 e2e3 e8g8 g1e2 f6d5 c4d5 c6e7 b2b3 d7d6 e1g1 c8d7 h2h3 c7c6 d2d4 e5d4 e3d4 c5b6 d5c6 d7c6 d4d5 c6b5 c1b2 e7g6 f1e1 b5e2 e1e2 d8d7 d1d3 f8e8 d3c3 g6e5 g1h2 a8c8 c3d2 d7b5 e2e4 b5d3 d2g5 b6f2 b2e5 d6e5 e4g4 g7g6 g5f6 c8c2 a1f1 d3d2 h3h4 e8f8 d5d6 f2d4 f6f3 f7f5 f3d5 g8g7 d5b7 f8f7 g4d4 f7b7 d4d2 c2d2 f1c1 b7d7 h2h3 d2d6 b3b4 e5e4 b4b5 d6d2 a2a4 d2a2"
"1380872"	"ITA-ch sf"	"Massafra"	"2005.06.22"	"4"	"Crudele, Michele"	"Malta, Gaetano"	"1-0"	1969	1718	NA	NA	NA	NA	"d2d4 g8f6 g1f3 b7b6 c1g5 c8b7 b1d2 h7h6 g5h4 g7g5 h4g3 d7d6 e2e3 f6e4 d2e4 b7e4 f3d2 e4b7 f1b5 b8d7 h2h4 e7e6 d1h5 c7c6 b5d3 d7f6 h5e2 g5g4 h4h5 f8e7 e3e4 d8c7 e4e5 f6d7 d2c4 d6e5 d4e5 d7c5 c4d6 e7d6 e5d6 c7d7 g3e5 e8c8 b2b4 c5d3 e2d3 h8g8 e1g1 d8f8 e5f6 f8e8 f1e1 e6e5 a1d1 e8e6 f6e7 e6e7 d6e7 d7e7 d3f5 e7e6 f5e6 f7e6 e1e5 g8e8 d1d6"
"749341"	"Niederbayernliga 0304"	"Germany"	"2004.??.??"	"9"	"Fuchs, Michael"	"Scholl, Reinhard"	"1/2-1/2"	2136	1842	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 f2f3 e7e6 c2c4 f8e7 b1c3 a7a6 c1e3 c8d7 d1d2 b8c6 f1e2 c6d4 e3d4 d8a5 a2a3 e8g8 b2b4 a5c7 e1g1 b7b6 f1d1 f8c8 a1c1 c7b7 e2f1 b6b5 d4f6 g7f6 c4c5 d7e8 c5d6 c8d8 d2h6 b7b6"
"1734610"	"SVK-chT2B 0607"	"Slovakia"	"2007.01.13"	"7.6"	"Belak, Stefan"	"Kullac, Pavol"	"1/2-1/2"	1922	1803	NA	NA	NA	NA	"c2c4 c7c5 b1c3 g8f6 g2g3 d7d5 c4d5 f6d5 f1g2 d5b4 d2d3 e7e6 g1f3 b8c6 e1g1 f8e7 c1e3 e6e5 a1c1 a8b8 d1d2 b7b6 b2b3 e8g8 d2b2 c8e6 f1d1 b4d5 e3d2"
"875015"	"Plzen op-C 9th"	"Plzen"	"2003.??.??"	"7"	"Vlk, Miroslav"	"Lener, Jaroslav"	"1/2-1/2"	1840	1823	NA	NA	NA	NA	"c2c4 g8f6 b1c3 g7g6 g2g3 f8g7 f1g2 c7c6 g1f3 e8g8 e1g1 d7d6 d2d4 c8g4 h2h3 g4e6 b2b3 d6d5 c4d5 f6d5 c1b2 h7h6 e2e4 d5c3 b2c3 b8a6 d1c2 a6c7 a1d1 d8c8 g1h2 c7b5 c3b2 f8d8 d1d2 c8c7 f1d1 a8c8 f3g1 e6d7 g1e2 g8f8 e2f4 h6h5 a2a4 b5d6 f4d3 c7b8 d3c5 f8g8 f2f4 e7e6 c2d3 b8c7 d2c2 d7e8 e4e5 d6f5 c5e4 f5e7 e4d6 c8a8 b3b4 e7c8 d6e4 c8b6 d3b3 b6d5 d1c1 g7f8 b4b5 c7b6 g2f1 a7a6 f1c4 f8e7 b5c6 b6b3 c4b3 e8c6 e4c5 e7c5 c2c5 g8f8 h2g1 f8e8 g1f2 d5b6 c1a1 b6d5 a4a5 d5c7 b3a4 c7b5 a4b5 c6b5 c5c7 d8d7 c7d7 e8d7 b2a3 a8c8 a3c5 b5c6 f2e3 c8h8 h3h4"
"823481"	"Bad Sooden-Allendorf Seniors op 15th"	"Bad Sooden-Allendorf"	"2003.05.02"	"4"	"Deerberg, Werner"	"Gafke, Manfred"	"1-0"	1632	1185	NA	NA	NA	NA	"e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 c1e3 g8f6 b1c3 d7d5 e4e5 f6d7 f2f4 b8c6 a2a3 c6d4 e3d4 b7b5 b2b4 d7b6 d1d2 b6c4 f1c4 b5c4 e1g1 f8e7 c3e2 e8g8 c2c3 c8d7 g2g4 a6a5 d2e3 f7f5 g4g5 d8e8 e3f3 e8g6 e2g3 h7h6 h2h4 h6g5 h4g5 g8f7 g1g2 f8h8 f1h1 d7a4 h1h8 a8h8 a1h1 f7g8 h1h8 g8h8 f3h5 g6h5 g3h5 h8h7 h5g3 a5b4 c3b4 a4b5 g3e2 h7g6 e2c3 b5d7 g2f3 g6h5 f3e3 h5h4 d4c5 e7d8 b4b5 d8a5 c5b4 a5b6 e3d2 h4g4 a3a4 g4f4 a4a5 b6e3 d2c2 f4e5 b5b6 d7c6 b4e7 d5d4 e7d8 d4c3 c2c3 e5d5 a5a6 f5f4 b6b7 e3a7 d8c7 a7d4 c3b4 d4c5 b4a5 c5a7 c7f4 e6e5 f4e3 a7b8 a5b6 d5d6 e3c5 d6d7 a6a7 b8a7 b6a7 d7c7 c5b6 c7d7 b7b8Q d7e6 b8c8 e6d6 b6c7 d6d5 c7e5 g7g6 c8c7 d5c5 a7a6 c5d5 c7d6 d5e4 d6c6 e4e5 c6c4 e5f5 c4d5 f5f4 a6b6 f4g4 d5e5 g4h5"
"1612152"	"Olympiad Women-37"	"Turin"	"2006.05.22"	"2"	"Connolly, Suzanne"	"Lomibao, Joy Sherrie"	"0-1"	2027	2163	NA	NA	NA	NA	"e2e4 g7g6 d2d4 f8g7 b1c3 d7d6 c1e3 b8d7 d1d2 a7a6 g1f3 b7b5 a2a4 b5b4 c3d5 c7c5 f1e2 c8b7 d2d3 a8c8 f3d2 e7e6 d5f4 e6e5 d4e5 d7e5 d3b3 g8f6 f2f3 e8g8 e1g1 d6d5 e4d5 f6d5 g1h1 c5c4 e2c4 d5e3"
"387940"	"GER-ch Seniors 13th"	"Dresden"	"2001.??.??"	"6"	"Theuermeister, Peter"	"Schenk, Manfred"	"0-1"	NA	NA	NA	NA	NA	NA	"d2d4 g8f6 g1f3 g7g6 c2c4 c7c5 b1c3 c5d4 f3d4 f8g7 d4f3 e8g8 c1f4 d7d6 d1d2 c8e6 e2e4 d8a5 f1d3 f8c8 c3d5 a5d2 f4d2 e6d5 e4d5 b8d7 a1c1 f6g4 d2c3 g4e5 f3e5 g7e5 c3e5 d7e5 e1e2 c8c7 c1c3 a8c8 h1c1 a7a5 f2f4 e5d7 g2g4 h7h6 h2h4 g8g7 e2e3 d7c5 b2b3 b7b6 h4h5 g6h5 g4h5 g7f6 c1g1 a5a4 d3e2 a4b3 a2b3 c7a7 e3d4 a7a2 b3b4 c5a6 e2f3 a2d2 d4e3 d2h2 b4b5 a6c5 f3d1 c8a8 c3c2 a8a3"
"288151"	"HUN-chT 0102"	"Hungary"	"2002.01.12"	"2"	"Halasz, Tamas"	"Meszaros, Gyula"	"1/2-1/2"	2382	2372	NA	NA	NA	NA	"d2d4 g8f6 g1f3 e7e6 c2c4 b8c6 b1c3 f8b4 c1d2 e8g8 e2e3 d7d6 a2a3 b4c3 d2c3 f6e4 d1c2 e4c3 c2c3 d8e7 d4d5 c6d8 d5e6 d8e6 f1e2 a7a5"
"2011736"	"EU-ch U18 17th"	"Sibenik"	"2007.09.17"	"4"	"Nestorovic, Nikola"	"Szekeres, Robert"	"1/2-1/2"	2424	2209	NA	NA	NA	NA	"e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 b8c6 d4c6 d7c6 e1g1 e6e5 b1d2 g8f6 d2c4 d8c7 f2f4 f6g4 d1f3 c8e6 h2h3 f8c5 g1h1 h7h5 f4e5 e8c8 c1f4 d8g8 c4d6 c8b8 d3c4 g7g5 c4e6 f7e6 f3c3 c5a7 f4g3 h5h4 f1f7 h4g3 c3g3 g4f2 h1h2 c7b6 a1f1 g8f8 f1f2 f8f7 d6f7 h8f8 g3a3 f8g8 a3d6 b8a8 f2f1 g5g4 h3g4 b6b2 d6e6 b2c2 e6f5 c6c5 f7d6 g8h8 h2g3 c2c3 f1f3 c3e1 g3f4 e1d2 f4g3 d2e1 g3f4 e1d2"
"745065"	"Guben op"	"Guben"	"2003.??.??"	"4"	"Schurade, Matthias"	"Kasparova, Tatiana"	"1-0"	2365	2204	NA	NA	NA	NA	"e2e4 d7d6 d2d4 g8f6 b1c3 e7e5 g1f3 b8d7 f1c4 f8e7 e1g1 e8g8 d1e2 c7c6 a2a4 b7b6 f1d1 d8c7 c4a2 c8b7 d4e5 d6e5 f3h4 b7c8 h4f5 d7c5 c1g5 c8e6 b2b4 e6a2 b4c5 a2e6 f5e7 c7e7 c5b6 a7b6 e2e3 f8b8 a1b1 c6c5 e3g3 e6c4 d1d5 b8e8 b1b6 f6d5 c3d5 e7f8 d5f6 g8h8 g3h4 h7h6 g5h6 g7h6 f6d7 f8g7 b6h6 h8g8 d7f6 g8f8 h6h8"
"1346042"	"RUS-chT 12th"	"Sochi"	"2005.04.21"	"3"	"Efimenko, Zahar"	"Brodsky, Michail"	"1/2-1/2"	2620	2532	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f8e7 f1e1 b7b5 a4b3 d7d6 c2c3 e8g8 h2h3 c6a5 b3c2 c7c5 d2d4 d8c7 b1d2 c5d4 c3d4 a5c6 d2b3 a6a5 c1e3 a5a4 b3d2 c8e6 a2a3 f8c8 c2d3 e6d7 d1e2 c7b8 a1b1 b5b4 d4e5 c6e5"
"1664551"	"Dortmund Sparkassen op-B"	"Dortmund"	"2006.07.30"	"3"	"Kasraei, Amir Reza"	"Bagusat, Thomas"	"1/2-1/2"	1505	1696	NA	NA	NA	NA	"d2d4 g8f6 g1f3 b7b6 c2c4 c8b7 b1c3 e7e6 d1c2 d7d5 c1g5 f8e7 c4d5 f6d5 c3d5 b7d5 g5e7 d8e7 a2a3 c7c5 e2e4 d5c6 f1d3 e8g8 e1g1 g7g6 f3e5 c6b7 d4c5 b6c5 a1c1 b8d7 e5d7 e7d7 f1d1 a8c8 d3c4 d7e7 c2e2 f8d8 c4a6 d8d1 c1d1 b7a6 e2a6 c8d8 d1d8 e7d8 a6e2 d8d4 g1f1 g8g7 f2f3 c5c4 e2c2 e6e5 c2c3 g7f6 c3c2 h7h6 c2f2 d4d3 f2e2 d3d4 e2f2 d4d3"
"373662"	"Rhein Main op 04th"	"Frankfurt"	"2001.??.??"	"?"	"Maier, Wolfram"	"Ahrens, Norbert"	"0-1"	NA	NA	NA	NA	NA	NA	"d2d4 d7d5 e2e3 g8f6 g1f3 c8g4 c2c4 e7e6 c4c5 f8e7 b1d2 e8g8 d1b3 b7b6 c5b6 a7b6 f3e5 c7c5 h2h3 g4f5 g2g4 f5g6 f1g2 b8a6 e5c6 d8c7 c6e7 c7e7 b3b6 f8b8 b6a5 a6b4 a5c5 b4d3"
"1377435"	"Voronezh op"	"Voronezh"	"2005.06.20"	"8"	"Brodsky, Michail"	"Yandemirov, Valeri"	"1/2-1/2"	2532	2503	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d3 f8e7 e1g1 e8g8 f1e1 d7d6 a2a4 h7h6 a4a5 a7a6 c2c3 f6h7 c1e3 h7g5 b1d2 c8g4 h2h3 g5f3 d2f3 g4f3 d1f3 e7g5 b2b4 g7g6 c4d5 g8g7 d3d4 g5e3 f3e3 e5d4 e3d3 d4c3 d5c6 b7c6 d3c3 d8f6 c3c6 f8b8 c6c7 b8b4 a1d1 b4b2 e1f1 a8e8 d1d6 b2c2 c7b6 f6b2 b6e3 c2e2 e3a7 e8e4 a7a6 b2e5 a6b6 e2e1 d6d1 e1f1 d1f1 e4a4 a5a6 e5f6"
"60284"	"Frohnleiten op"	"Frohnleiten"	"2000.??.??"	"?"	"Schrey, Stefan"	"Neubauer, Anton"	"1-0"	2085	2016	NA	NA	NA	NA	"d2d4 d7d5 g1f3 g8f6 c2c4 e7e6 c1g5 c7c6 e2e3 f8b4 b1d2 b8d7 f1e2 e8g8 e1g1 b4d6 a1c1 f8e8 d1c2 h7h6 g5h4 e6e5 c4d5 c6d5 d4e5 d7e5 f3e5 d6e5 d2f3 e5d6 f1d1 c8d7 d1d5 d7e6 h4f6 g7f6 d5h5 a8c8 c2d1 c8c1 d1c1 g8g7 f3d4 e8h8 b2b3 d6e5 h5h4 f6f5 g2g3 e5f6 h4f4 f6e5 f4h4 d8d7 c1c5 e5b8 e2b5 d7c7 d4f5 g7f6 c5d4 c7e5 d4e5 b8e5 f5d4 e6c8 d4f3 e5d6 f3d2 f6g6 d2e4 d6e7 h4f4 h8d8 h2h4 d8d1 g1g2 a7a6 b5c4 f7f5 h4h5 g6g7 e4c3 d1c1 c3d5 e7d6 f4d4 b7b5 c4f1 c8b7 g2g1 d6c5 d4d2 b7c8 d5f4 c5b4 d2d8 b4e7 d8d5 c1c2 a2a4 b5a4 b3a4 c2c1 f4d3 c1a1 d5d4 a6a5 d4c4 c8a6 c4c1 a1a4 d3c5 e7c5 f1a6 c5e7 a6d3 f5f4 g3f4 a4a2 c1c7 g7f8 g1g2 a5a4 g2g3 a4a3 c7a7 a2d2 d3c4 f8e8 f4f5 e8d8 g3f3"
"1840452"	"Budapest FS03 IM"	"Budapest"	"2007.03.06"	"4"	"Kahn, Evarth"	"Vitoux, Colomban"	"1-0"	2293	2317	NA	NA	NA	NA	"e2e4 c7c5 b2b3 b8c6 c1b2 e7e5 b1c3 g8f6 g2g3 h7h5 h2h3 h5h4 g3g4 d7d6 f1b5 c8d7 d2d3 a7a6 b5c6 d7c6 g1f3 f8e7 d1e2 d8d7 e1c1 a6a5 a2a4 b7b5 a4b5 c6b5 f3d2 a5a4 b3a4 b5a4 d2c4 d7b7 f2f4 f6d7 c3d5 f7f6 g4g5 a4c6 d5e7 e8e7 g5f6 g7f6 h1g1 h8h7 f4e5 d7e5 c4e5 f6e5 e2g4 a8f8 d1f1 b7c8 g4g5 e7d7 g5g6 h7e7 f1f6 f8f6 g6f6 c8e8 f6h4 e8f8 b2c3 e7g7 g1g7 f8g7 c3a5 g7e7 h4f2 e7g5 a5d2 g5h5 h3h4"
"484368"	"EU-chT (Men) 13th"	"Leon"	"2001.11.11"	"6.4"	"Varley, Peter"	"Mehmeti, Dritan"	"1/2-1/2"	2197	NA	NA	NA	NA	NA	"e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 a2a3 b4c3 b2c3 g8e7 d1g4 d8c7 g4g7 h8g8 g7h7 c5d4 g1e2 b8c6 f2f4 c8d7 h7d3 d4c3 a1b1 d5d4 e2d4 c6d4 d3d4 e7f5 d4f2 c7c6 b1b4 c6d5 h1g1 a8d8 f1d3 d7c6 b4c4 g8h8 f2c5 h8h2 c5d5 c6d5 c4c7 d5c6 a3a4 f5e7 d3b5 d8d7 b5c6 b7c6 c7d7 e8d7 e1f2 c6c5 c1a3 d7c6 g1b1 a7a6 b1b8 h2h1 b8d8 e7f5 d8c8 c6d5 c8c5 d5d4 c5c7 a6a5 a3c5 d4e4 c5b6 e4f4 b6a5 f4e5 a5c3 e5e4 c3d2 h1a1 c7f7 a1a2 g2g4 a2c2 g4f5 c2d2 f2e1 d2d6 f5f6 e4f5 f7f8 f5g6"
