"Event"	"Site"	"Date"	"Round"	"White"	"Black"	"Result"	"WhiteElo"	"BlackElo"	"WhiteTitle"	"BlackTitle"	"WhiteFideId"	"BlackFideId"	"Movetext"
"2037660"	"SVK-chT2D 0708"	"Slovakia"	"2007.10.07"	"2.5"	"Krajnak, Jan"	"Kluka, Vojtech"	"1-0"	2109	1766	NA	NA	NA	NA	"e2e4 e7e5 f2f4 e5f4 g1f3 g7g5 f1c4 f8g7 e1g1 b8c6 g2g3 f4g3 c4f7 e8f7 f3e5 f7e6 d1g4 e6e5 g4f5 e5d6 f5d5"
"880085"	"SLO-ch"	"Bled"	"2003.08.09"	"8"	"Kozamernik, Janez"	"Skoberne, Jure"	"0-1"	2199	2089	NA	NA	NA	NA	"e2e4 g7g6 d2d4 f8g7 b1c3 c7c6 f1c4 b7b5 c4b3 a7a5 a2a3 d7d6 d1f3 e7e6 g1e2 c8a6 d4d5 c6d5 e4d5 e6e5 c3e4 h7h6 g2g4 g8f6 e2g3 f6e4 g3e4 d8c7 c2c4 b5c4 b3a4 b8d7 c1d2 e8g8 f3h3 d7c5 a4c2 c5d3 c2d3 c4d3 a1c1 c7b7 c1c6 b7b2 e1g1 b2d4 f1e1 a6b7 c6d6 f8d8 d6d8 a8d8 d2a5 d4d5 a5d2 d5a2"
"1349273"	"Frankfurt-ch"	"Frankfurt"	"2005.05.23"	"4"	"Petersen, Gerd"	"Storck, Eike Werner"	"0-1"	1537	1894	NA	NA	NA	NA	"g1f3 g8f6 d2d4 d7d6 g2g3 g7g6 f1g2 f8g7 e1g1 e8g8 c1f4 b8d7 b1d2 f6d5 f4e3 d5e3 f2e3 g7h6 e3e4 e7e5 d2c4 b7b5 c4a3 b5b4 a3c4 c8a6 c4a5 e5d4 a5c6 d8e8 c6b4 a6b7 b4d5 a8c8 d1d4 b7d5 d4d5 d7f6 d5d3 f6e4 g2h3 c8b8 b2b3 e4c5 d3d1 e8e3 g1g2 f8e8 f3d4 h6g7 f1f4 g7d4 f4d4 e3e2 g2g1 e2e3 g1h1 c5e4 d4e4 e3e4 h3g2 e4e2 g2f1 e2f2 d1d3 b8b4 c2c4 e8e1 a1e1 f2e1 h1g1 a7a5 d3f3 b4b8 f3c6 e1e3 g1g2 e3d2 g2h3 d2f2 f1g2 h7h5 g2d5 f2b6 c6d7 b8f8 d7e7 g8g7 e7e2 b6d4 e2e7 d4g4 h3g2 h5h4 d5f3 h4h3 g2f2 g4d4 f2f1 d4a1 f1f2 a1a2 f3e2 a2b3 e7c7 f8e8 c7a7 b3c2 a7d4"
"1169318"	"Stare Mesto op"	"Stare Mesto"	"2004.08.16"	"5"	"Havranek, Miroslav"	"Camus, Berenger"	"1-0"	2238	2092	NA	NA	NA	NA	"e2e4 c7c5 c2c4 b8c6 b1c3 e7e6 g2g3 g8f6 f1g2 d7d5 e4d5 e6d5 c4d5 c6b4 d2d3 f6d5 c3d5 b4d5 d1a4 c8d7 a4e4 d7e6 g1e2 f8e7 e2f4 d5f4 c1f4 e8g8 e1g1 e7d6 f4e3 d8d7 d3d4 e6f5 e4b7 d7b7 g2b7 a8b8 b7f3 c5c4 f3e2 f8c8 f1c1 b8b2 e2c4 d6a3 c4b3 c8c1 e3c1"
"17965"	"Malaga-chT Primera"	"Malaga"	"1999.10.24"	"2"	"Rengel Valderrama, Fernando"	"Martos Crespo, Antonio Jose"	"0-1"	NA	NA	NA	NA	NA	NA	"d2d4 d7d5 c1g5 g8f6 g1f3 e7e6 e2e3 f8e7 f1d3 b8d7 b1d2 h7h6 g5h4 e8g8 c2c3 b7b6 d1c2 c8b7 h2h3 c7c5 g2g4 c5c4 d3e2 f6e4 h4e7 d8e7 d2e4 d5e4 f3d2 b6b5 h1g1 e6e5 d2e4 e5d4 e4g3 d4d3 e2d3 c4d3 c2d3 d7e5 d3b5 e5f3 e1e2 f3g1 a1g1 a8d8 g3f5 e7e4 f5d4 d8d4"
"621023"	"Szombathely Savaria op 2nd"	"Szombathely"	"2002.07.30"	"6"	"Domonkos, Daniel"	"Zsigardi, Gabor"	"0-1"	NA	NA	NA	NA	NA	NA	"d2d4 g8f6 e2e3 g7g6 c2c4 f8g7 g1f3 e8g8 f1e2 d7d5 c4d5 f6d5 b1c3 e7e6 e1g1 b8d7 c1d2 d7f6 a1c1 c8d7 e2c4 d5c3 d2c3 a7a6 f3e5 d7b5 c4b5 a6b5 c3b4 f8e8 a2a3 f6d5 e5d3 d5b4 d3b4 e6e5 d4e5 g7e5 d1d8 a8d8 c1c2 d8d7 g2g3 e8d8 c2c5 e5b2 c5b5 b2a3 b5b7 c7c5 b4c2 d7b7 c2a3 d8c8 a3c4 b7b4 f1c1 c8b8 g1g2 b4b1 c1c2 b1d1 g2f3 b8b1 f3e4 b1c1 c2c1 d1c1 e4d5 c1c2 f2f4 c2h2 d5c5 h2g2 c5d4 g2g3 d4e4 g3g1 e4f3 h7h5 c4e5 g1a1 e5d3 a1a3 d3f2 f7f6 f2h3 g8g7 f3f2 g7h6 f2f3 g6g5 f4g5 f6g5 f3e4 g5g4 h3f4 a3a4 e4d3 a4f4 e3f4 h6g6 d3e4 g4g3 f4f5 g6f6 e4f3 h5h4"
"1889361"	"RUS-chT2"	"Sochi"	"2007.05.05"	"3"	"Poluljahov, Aleksandr"	"Yatsenko, Alexey"	"1-0"	2503	2430	NA	NA	NA	NA	"d2d4 d7d6 g1f3 g8f6 c2c4 c8g4 e2e3 b8d7 f1e2 e7e5 b1c3 c7c6 e1g1 f8e7 e3e4 e8g8 c1e3 f8e8 d4d5 a8c8 f3d2 g4e2 d1e2 a7a6 f1c1 g7g6 b2b4 f6h5 d2b3 c6c5 b4c5 d6c5 g2g3 e7d6 a2a4 g8g7 a4a5 e8f8 c1b1 f7f6 b3c1 c8c7 c1d3 d8e8 a1a3 f6f5 a3b3 f5f4 e3d2 e8c8 e2g4 g7h8 b1e1 f8f6 g3f4 c8f8 g1h1 f6f7 f4f5 h5f6 g4h4 g6f5 e4f5 d6e7 h4h3 f8c8 d3e5 d7e5 e1e5 e7f8 e5e6 f8g7 c3e2 c8d7 b3g3 f6d5 c4d5 d7d5 h3g2 d5d2"
"1133035"	"Molde"	"Molde"	"2004.07.03"	"1"	"Sagafos, Magne"	"Sidselrud, Steinar"	"1-0"	2226	1987	NA	NA	NA	NA	"e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f2f3 f8g7 c1e3 e8g8 d1d2 e7e5 d4d5 f6h5 e1c1 f7f5 e4f5 g6f5 f1d3 b8a6 g1e2 a6c5 d3c4 g8h8 h2h3 h5f6 g2g4 e5e4 g4g5 f6d7 f3f4 d7b6 c4b3 a7a5 a2a3 c5b3 c2b3 a5a4 e2g3 a4b3 e3b6 c7b6 g3h5 d8c7 h5g7 c7g7 d2d4 c8d7 d4b6 a8a3 b6d6 a3a1 c1d2 a1d1 h1d1 f8e8 d2e3 b7b5 d1a1 g7f7 d6f6 f7f6 g5f6 h8g8 a1g1 g8f8 g1g7"
"778435"	"Arequipa Grand Prix 1st"	"Arequipa"	"2003.??.??"	"?"	"Esplana, Christian"	"Padilla, Hugo"	"0-1"	2357	2193	NA	NA	NA	NA	"e2e4 c7c5 g1f3 b8c6 b1c3 g7g6 g2g3 f8g7 f1g2 d7d6 d2d3 e7e6 e1g1 g8e7 c1e3 c6d4 d1d2 e8g8 e3h6 a8b8 h6g7 g8g7 f3h4 b7b5 f2f4 f7f5 a2a3 a7a5 c3d1 c8d7 d1e3 a5a4 a1e1 d8c7 g3g4 g7h8 c2c3 d4b3 d2d1 g6g5 f4g5 f5f4 e3c2 e7g6 h4g6 h7g6 e4e5 d6d5 h2h4 h8g7 e1e2 f8f7 c2e1 b5b4 e1f3 b4a3 b2a3 d5d4 c3c4 b3a5 h4h5 b8b3 f3h4 c7d8 h5h6 g7g8 h4f3 d7c6 d1d2 b3c3 d2d1 a5b3 h6h7 g8h7 d1e1 h7g8 e1h4 f7h7 h4f2 c3d3 f3e1 c6g2 e1d3 f4f3 e2e4 h7h1"
"11118"	"BL2-Nord 9900"	"Germany"	"2000.03.12"	"7.5"	"Zesch, Ludwig"	"Mattick, Lutz"	"1-0"	2094	2280	NA	NA	NA	NA	"e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 a7a6 f1d3 d8c7 e1g1 g8f6 c2c4 b8c6 d4f3 f8c5 b1c3 b7b6 c1g5 f6g4 h2h3 h7h5 c3e2 g4e5 f3e5 c6e5 a1c1 c8b7 d3b1 f7f6 g5d2 a6a5 e2f4 g7g5 f4d3 e5d3 b1d3 c5d4 d2c3 c7e5 d3e2 d4c3 e2h5 e8e7 c1c3 h8h6 h5f3 a8h8 d1b3 b7c6 f1d1 h6h4 c3d3 g5g4 f3g4 h4g4 h3g4 e5h2 g1f1 h2h1 f1e2 h1g2 b3a3 e7e8 a3d6 g2e4 e2d2 e4c4 d6b8 e8f7 b8h8 c4g4 d2c2 g4c4 c2b1 c6e4 h8h3 d7d5 b1a1 c4c2 d3d2"
"1672695"	"Dresden ZMD op"	"Dresden"	"2006.08.08"	"4"	"Shmirina, Galina"	"Langer, Wolfgang2"	"1-0"	2128	2021	NA	NA	NA	NA	"d2d4 d7d6 g1f3 b8d7 c1f4 g8f6 e2e3 g7g6 c2c3 f8g7 h2h3 e8g8 b1d2 c7c6 f1e2 f8e8 e1g1 e7e5 d4e5 d6e5 f4h2 e5e4 f3d4 a7a6 d2c4 c6c5 d4c2 b7b5 c4d6 e8e6 a2a4 f6e8 d6e8 e6e8 a4b5 a6a5 d1d5 a8a7 f1d1 d8e7 h2d6 e7h4 d6g3 h4e7 d5d6 e7g5 d1d5 g5d8 d5d1 g7f8 d6d2 h7h5 c2a3 d8f6 a3c4 h5h4 g3h2 d7b6 c4a5 c8e6 a5c6 a7a1 d1a1 f6g5 h2f4 g5f6 f4e5 f6g5 e5f4 g5f6 e2g4 e6g4 h3g4 f6e6 d2e2 b6c4 a1a6 f8g7 c6a5"
"100395"	"VIE-ch U13 Girls"	"Ha Tinh"	"2000.06.17"	"2"	"Pham, Thi Duong"	"Tran, Thuy Linh"	"0-1"	NA	NA	NA	NA	NA	NA	"e2e4 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 b1c3 g7g6 f1c4 f8g7 d4f3 e8g8 e1g1 d7d6 f1e1 c8d7 c1f4 a8c8 a2a3 c6a5 c4a2 d8b6 a1b1 a5c6 c3d5 f6d5 e4d5 c6d4 f3d4 g7d4 f4e3 d4e3 e1e3 f8e8 b2b4 b6c7 b1c1 e7e6 d5e6 d7e6 a2e6 e8e6 e3e6 f7e6 d1d4 c7b6 d4b6 a7b6 g1f1 c8c3 c1e1 g8f7 e1e2 c3a3 e2e3 a3e3 f2e3 d6d5 f1e2 f7e7 e2f3 e6e5 c2c3 e7d6 g2g3 h7h6 h2h3 d6c6 g3g4 g6g5 e3e4 b6b5 f3e3 c6d6 e3d3 d5e4 d3e4 d6e6 e4e3 e6d5 e3f3 d5c4 f3e4 c4c3 e4e5 c3b4"
"775222"	"Gibraltar Masters"	"Catalan Bay"	"2003.02.06"	"10"	"Bellin, Robert"	"Palac, Mladen"	"0-1"	2360	2591	NA	NA	NA	NA	"e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 b8c6 g5f6 g7f6 f1e2 e7e6 f2f4 c8d7 d1d2 h7h5 e1c1 d8b6 c1b1 c6d4 d2d4 b6d4 d1d4 d7c6 h1e1 e8c8 e1f1 f6f5 e2f3 f8g7 d4d3 g7c3 d3c3 f5e4 f3e4 c8d7 c3e3 d8g8 f1f2 g8g4 e4c6 b7c6 b1c1 h8g8 e3e2 h5h4 c1d2 f7f6 d2e1 g8b8 c2c3 d7e7 f2f3 a6a5 b2b3 b8g8 e1f1 d6d5 f1g1 e7d6 f3e3 g8e8 g2g3 h4g3 h2g3 e6e5 f4e5 f6e5 g1g2 c6c5 g2f3 g4g5 e2h2 d5d4 e3e1 e8f8 f3g2 f8f6 c3c4 f6g6 h2h3 g5g4 g2f3 d6e6 e1e4 g4e4 f3e4 g6g4 e4f3 g4g8 g3g4 g8g6 h3h8 g6f6 f3e2 f6f4 h8h6 e6d7 h6h7 d7e6 h7h6 e6e7 h6c6 f4g4 c6c5 e7e6 e2f3 g4f4 f3g3 f4f1 g3g2 f1c1 c5a5 e6f5 a5a8 f5e4 a8h8 d4d3"
"1455907"	"Hamburg Weisse Dame op 11th"	"Hamburg"	"2005.09.18"	"4.13"	"Salimi, Milaw"	"Ramm, Helga"	"0-1"	880	967	NA	NA	NA	NA	"e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 d2d3 f8b4 c2c3 b4c5 c1e3 c5e3 f2e3 d7d5 e4d5 f6d5 c4d5 d8d5 c3c4 d5e6 b1c3 e8g8 d1d2 e6g4 e1c1 c8f5 h2h3 g4g6 e3e4 f5d7 d1g1 a8d8 g2g4 f7f6 g4g5 d7e6 g5f6 g6f6 f3g5 c6d4 g1f1 f6e7 g5e6 d4e6 f1f8 d8f8 c3d5 e7h4 h1e1 h4h3 e1e3 h3h1 e3e1 f8f1 e1f1 h1f1 d2d1 f1f8 d1g4 f8f1 g4d1 f1f8 d1g4 e6d4 c4c5 c7c6 d5e3 f8c5 c1d2 c5b4 d2c1 b4e1 g4d1 e1e3 d1d2 e3g1 d2d1 g1g5 d1d2 g5e7 b2b3 e7a3 d2b2 a3c5 c1d1 b7b5 b3b4 c5b6 a2a3 a7a5 b4a5 b6a5 b2b4 a5a4 b4a4 b5a4 d1e1 d4b5 e1e2 b5a3 e2e3 a3c2 e3d2 c2d4"
"225662"	"Verbandsliga Nord Baden 0001"	"Germany"	"2000.12.03"	"4.4"	"Oberling, Rudolf"	"Wagner, Bernd"	"0-1"	NA	2234	NA	NA	NA	NA	"d2d4 g8f6 c2c4 e7e6 g1f3 d7d5 b1c3 f8e7 c1f4 c7c5 d4c5 e7c5 e2e3 e8g8 f1e2 b8c6 e1g1 d5c4 e2c4 a7a6 d1d8 f8d8 c3a4 c5a7 f4c7 b7b5 c7d8 c6d8 c4b3 b5a4 b3a4 c8b7 a1c1 b7d5 a2a3 g8f8 f1d1 a7b6 f3e5 a6a5 c1c3 d8b7 f2f3 b7c5 a4c2 a5a4 g1f1 d5b7 f1f2 a8c8 e5c4 b6c7 c2b1 f6d5 c3c2 b7a6 e3e4 d5f4 c2c3 e6e5 b1a2 c8b8 g2g3 a6c4 a2c4 b8b2 f2f1 f4h3 c4f7 b2f2 f1e1 c7a5 d1c1 f8f7 e1d1 a5c3 c1c3 c5b3 c3c7 f7g6 c7c6 g6g5"
"1644671"	"SLO-chT (Women) 16th"	"Ljubljana"	"2006.07.06"	"7"	"Ahmatovic, Mirela"	"Vombek, Sara"	"1-0"	1960	1822	NA	NA	NA	NA	"c2c4 g8f6 b1c3 e7e6 d2d4 c7c5 d4d5 e6d5 c4d5 d7d6 e2e4 g7g6 f1b5 f6d7 a2a4 f8g7 g1e2 e8g8 e1g1 b8a6 f2f4 a6c7 e2g3 a7a6 b5e2 a8b8 a4a5 b7b5 a5b6 b8b6 d1c2 d7f6 f1d1 c8g4 e2g4 f6g4 h2h3 g7d4 d1d4 c5d4 c3a4 b6b8 h3g4 c7b5 c2d3 d8h4 g4g5 h4g4 g3e2 g4d7 e2d4 f8e8 d4c6 b8b7 a4c3 b5c3 b2c3 e8a8 c3c4 d7c7 g1h2 c7b6 c1e3 b6c7 e3d4 c7d7 d3g3 d7c7 g3h4 a6a5 h4h6 f7f6 g5f6 c7f7 c6e7 g8h8 h6g7"
"1973969"	"Twente Young Master op-C"	"Twente"	"2007.08.07"	"3"	"Skandar, Kambiz"	"Swinkels, Maurice"	"0-1"	1714	1874	NA	NA	NA	NA	"e2e4 c7c5 c2c3 d7d5 e4d5 d8d5 d2d4 c5d4 c3d4 b8c6 g1f3 c8g4 f1e2 g8f6 b1c3 d5a5 e1g1 a8d8 c1e3 e7e6 d1b3 a5b4 b3b4 f8b4 h2h3 g4f3 e2f3 c6d4 e3d4 d8d4 f3b7 d4d2 a1b1 e8g8 a2a3 b4c5 b2b4 c5d4 c3b5 f8b8 b1d1 d4f2 g1h1 d2d1 f1d1 g8f8 b7c6 f8e7 b5c3 b8d8 d1d8 e7d8 c3e4 f6e4 c6e4 f7f5 e4d3 h7h5 d3e2 h5h4 a3a4 d8c7 b4b5 c7b6 h1h2 b6a5 e2d1 a5b4 h2h1 e6e5 d1c2 e5e4 g2g4 h4g3 h1g2 b4c3 c2d1 c3d2 d1h5 f5f4 a4a5 f4f3 h5f3 e4f3 g2f3 d2d3 b5b6 a7b6 a5b6 f2b6 f3g3 b6e3 g3g4 e3h6 g4f5 d3e3 f5g4 e3e4 h3h4 e4e5 g4f3 e5f5 f3g3 f5g6 g3g4 h6c1 h4h5 g6h6 g4h4"
"1113319"	"SVK-ch"	"Bratislava"	"2004.06.??"	"5"	"Fedorko, Stefan"	"Mertens, Tomas"	"1-0"	NA	NA	NA	NA	NA	NA	"d2d4 f7f5 c2c4 g8f6 b1c3 g7g6 g1f3 f8g7 d1c2 e8g8 c1f4 d7d6 e2e3 f8e8 e1c1 c7c6 f1d3 b8d7 d3e2 a7a6 h2h3 b7b5 d1g1 e7e5 f4h2 d8a5 g2g4 f5g4 h3g4 e5e4 f3d2 d6d5 g4g5 f6h5 d2b3 a5d8 e2h5 g6h5 c4d5 c6d5 c3d5 c8b7 d5f6 d7f6 g5f6 d8f6 h2e5 e8e5 d4e5 f6e5 c1b1 a8c8 c2e2 c8c7 h1h5 e5f6 b3d4 b7c8 f2f4 c8e6 d4e6 f6e6 h5g5 e6f6 e2d2 c7d7 g5d5 d7d5 d2d5 g8f8 g1g2 h7h6 d5e4 f8f7 e4b7 f7g8 b7g7 f6g7 g2g7 g8g7 b1c2 g7f6 c2d2 f6f5 d2e2 f5e4 e2f2 a6a5 f2g3 a5a4 a2a3 e4d3 f4f5 d3c2 f5f6 c2b2 f6f7 b2a3 f7f8Q b5b4 e3e4 a3b3 f8f3 b3b2 f3e2 b2c3 e2e3 c3c2 e3e2 c2c3 e2a2 a4a3 e4e5"
